n,trial,live_k,repr,output_k,reps,ok,cm_us,bitset_us,ratio
20,113,1,3,1,200,True,3.5879999632015824,4.238500259816647,0.8465258330211347
20,114,1,3,1,200,True,3.399999695830047,3.5565003054216504,0.9559958959224526
20,115,6,3,6,200,True,5.867000436410308,6.9469999289140105,0.8445372817684001
20,116,7,3,7,200,True,6.056500133126974,4.291499499231577,1.4112783035886252
20,117,6,3,6,200,True,6.349000032059848,4.412500420585275,1.4388667256416297
20,118,9,4,9,40,True,362.9449987784028,7.879998884163797,46.059016519380826
20,119,6,3,6,200,True,8.24799994006753,6.256499909795821,1.318308968110686
20,120,10,4,10,40,True,397.7175016188994,7.337500574067235,54.20340313492356
20,121,5,3,5,200,True,9.9870003759861,9.56550007686019,1.044064638099325
20,122,7,3,7,200,True,8.793500019237399,5.372999585233629,1.6366091006975279
20,123,9,4,9,40,True,427.6424995623529,14.022499090060592,30.49688196203727
20,124,5,3,5,200,True,5.525000160560012,4.930999712087214,1.1204624788390765
20,125,7,3,7,200,True,4.6309997560456395,4.226999590173364,1.0955761071781194
20,126,5,3,5,200,True,7.4899999890476465,5.696999724023044,1.3147271110904042
20,127,3,3,3,200,True,4.0580000495538116,4.6770001063123345,0.8676501939944182
20,128,9,4,9,40,True,290.9250004449859,6.69499859213829,43.45407940587311
20,129,4,3,4,200,True,9.641500073485076,8.283000206574798,1.16401060401181
20,130,4,3,4,200,True,7.639999967068435,6.060000159777701,1.2607260339327604
20,131,8,4,8,40,True,240.39999989327043,4.742501187138259,50.690551337180295
20,132,5,3,5,200,True,6.432000081986189,3.6715000169351697,1.7518725459125508
20,133,5,3,5,200,True,5.504000000655651,5.658000009134412,0.9727819002774586
20,134,3,3,3,200,True,6.4565002685412765,7.475499878637493,0.8636880975668022
20,135,9,4,9,10,True,432.1299958974123,13.369997031986713,32.320874482138905
20,136,4,3,4,200,True,4.821000038646162,3.8710003718733788,1.2454145118857296
20,137,3,3,3,200,True,6.1729998560622334,4.029999836347997,1.5317618130863826
20,138,8,4,8,40,True,307.15000175405294,6.242500967346132,49.203036308800336
20,139,3,3,3,200,True,3.578999894671142,3.8044998655095696,0.9407280907320457
20,140,6,3,6,200,True,5.767500260844827,6.145500228740275,0.9384915867177615
20,141,1,3,1,200,True,3.1999999191612005,5.202500033192337,0.6150888801047503
20,142,9,4,9,40,True,332.8924998641014,7.920002099126577,42.03187015579365
20,143,6,3,6,200,True,8.176499977707863,8.331999997608364,0.9813370115284282
20,144,7,3,7,200,True,11.507499730214477,9.141500340774655,1.258819592106401
20,145,4,3,4,200,True,7.666000165045261,5.145999602973461,1.4897008854442377
20,146,8,4,8,40,True,269.54999775625765,7.539999205619097,35.749340338839644
20,147,6,3,6,200,True,6.110999966040254,5.085499724373221,1.2016518134397152
20,148,3,3,3,200,True,6.779499817639589,7.16300040949136,0.9464609004707564
20,149,2,3,2,200,True,6.786499870941043,4.856999730691314,1.3972617350701595
20,150,10,4,10,40,True,357.1849985746667,8.037500083446503,44.43981273608954
20,151,6,3,6,200,True,6.281000096350908,4.201499978080392,1.4949423132499007
20,152,6,3,6,200,True,5.565499886870384,6.236000335775316,0.8924790871067891
20,153,10,4,10,40,True,277.92250039055943,11.160000576637685,24.903448569022625
20,154,5,3,5,200,True,7.055000169202685,6.613499717786908,1.0667574612921458
20,155,8,4,8,40,True,234.32000016327947,5.8075005654245615,40.347822186763636
20,156,8,4,8,40,True,309.3999985139817,9.92499990388751,31.17380367860691
20,157,5,3,5,200,True,5.172000383026898,7.278500124812126,0.710586012823679
20,158,4,3,4,200,True,5.684500210918486,4.195000510662794,1.3550654395558956
20,159,8,4,8,40,True,261.97000115644187,9.457502164877951,27.699703007133554
20,160,6,3,6,200,True,8.588999626226723,4.8465002328157425,1.7722065848816944
20,161,2,3,2,200,True,3.712000325322151,3.968000528402626,0.9354838283795462
20,162,7,3,7,200,True,6.2219996470957994,6.18099991697818,1.0066331872946641
20,163,9,4,9,40,True,347.1100004389882,10.497498442418873,33.065973035667895
20,164,2,3,2,200,True,6.386999739333987,4.73500054795295,1.3488910243305536
20,165,3,3,3,200,True,3.7394999526441097,3.956499858759343,0.9451535665710149
20,166,6,3,6,200,True,6.99399970471859,8.392500458285213,0.8333630411439537
20,167,5,3,5,200,True,5.358999478630722,5.337499896995723,1.0040280247400284
20,168,5,3,5,200,True,7.557000499218702,6.318999803625047,1.1959171916548321
20,169,3,3,3,200,True,4.377500154078007,6.398999830707908,0.6840913064368269
20,170,11,4,11,40,True,361.67000071145594,7.257499964907765,49.833965202926784
20,171,4,3,4,200,True,6.353000062517822,5.947499885223806,1.0681799386497604
20,172,7,3,7,200,True,5.675500142388046,5.415499908849597,1.048010384620924
20,173,7,3,7,200,True,9.710000013001263,7.42450007237494,1.3078321662532142
20,174,11,4,11,10,True,356.39998968690634,12.119999155402184,29.40594179233503
20,175,6,3,6,200,True,5.670500104315579,5.104999872855842,1.1107737993230125
20,176,5,3,5,200,True,6.320499815046787,7.188500021584332,0.879251554019438
20,177,9,4,9,40,True,295.57500092778355,8.037500083446503,36.774494290398835
20,178,7,3,7,200,True,9.2149997362867,8.836499764584005,1.042833699064837
20,179,5,3,5,200,True,8.359500207006931,5.368500133045018,1.557138865574623
20,180,4,3,4,200,True,6.498500006273389,7.35050009097904,0.8840895076307428
20,181,7,3,7,200,True,9.071999811567366,7.666500168852508,1.183330021751663
20,182,5,3,5,200,True,9.041500161401927,9.233500459231436,0.9792061202923804
20,183,4,3,4,200,True,5.53899968508631,4.705500323325396,1.177132994259764
20,184,1,3,1,200,True,2.8534996090456843,3.542999620549381,0.8053908875675291
20,185,6,3,6,200,True,6.818000110797584,7.945499964989722,0.8580957952098366
20,186,5,3,5,200,True,10.041500208899379,5.293499561958015,1.8969492849424405
20,187,3,3,3,200,True,4.92099963594228,4.168999730609357,1.1803789767151192
20,188,7,3,7,200,True,10.072499862872064,4.904500092379749,2.053726103201012
20,189,5,3,5,200,True,7.931500440463425,7.170499884523451,1.106129358928307
20,190,9,4,9,40,True,268.0575009435415,5.07249787915498,52.84526624350148
20,191,3,3,3,200,True,4.393500275909901,4.120499943383038,1.0662541769877376
20,192,8,4,8,40,True,247.48500145506114,5.249999230727553,47.140007184489484
20,193,5,3,5,200,True,6.975500145927072,7.438500178977847,0.937756265119241
20,194,7,3,7,200,True,8.533999789506197,8.435000199824572,1.011736761984153
20,195,7,3,7,200,True,5.818500067107379,4.773999680764973,1.2187893707975779
20,196,6,3,6,200,True,5.462000262923539,5.852999747730792,0.9331967364326569
20,197,7,3,7,200,True,8.003499824553728,6.130499532446265,1.3055216434149333
20,198,7,3,7,200,True,8.587499614804983,7.783999899402261,1.103224527978787
20,199,8,4,8,40,True,247.11999867577106,5.535001400858164,44.646781595657195
20,200,5,3,5,200,True,6.235000328160822,7.259499980136752,0.8588746256933483
20,201,4,3,4,200,True,5.519000114873052,4.968499997630715,1.1107980512236788
20,202,11,4,11,40,True,385.34500054083765,10.350000229664147,37.231400192282116
20,203,4,3,4,200,True,4.660499980673194,4.167499719187617,1.1182964114468323
20,204,4,3,4,200,True,6.838500266894698,7.654999499209226,0.8933377810934052
20,205,8,4,8,40,True,306.78499897476286,11.00249937735498,27.883209846498943
20,206,7,3,7,200,True,7.324499893002212,7.566999993287027,0.9679529403330321
20,207,7,3,7,200,True,11.108999606221914,9.858999983407557,1.12678766861934
20,208,7,3,7,200,True,11.08399999793619,7.073500310070813,1.5669752614777546
20,209,7,3,7,200,True,6.757999653927982,4.844499635510147,1.394984035996596
20,210,4,3,4,200,True,6.712499889545143,4.2955001117661595,1.5626818100081943
20,211,4,3,4,200,True,8.193000103347003,7.185499998740852,1.140212943397495
20,212,5,3,5,200,True,7.786000496707857,6.531000253744423,1.1921604952080507
20,213,6,3,6,200,True,9.401999996043742,5.629000370390713,1.670278802165213
20,214,4,3,4,200,True,5.759999621659517,4.113999893888831,1.4000971731223784
20,215,6,3,6,200,True,5.913000204600394,5.035499925725162,1.174262792536704
20,216,8,4,8,10,True,332.7100072056055,12.05001026391983,27.610765461487333
20,217,4,3,4,200,True,4.768500220961869,3.9090000791475177,1.2198772382736285
20,218,4,3,4,200,True,6.463000318035483,4.698499687947333,1.375545545871691
20,219,5,3,5,200,True,4.644500440917909,4.0469999657943845,1.1476403459781699
20,220,6,3,6,200,True,10.151499882340431,6.856500403955579,1.480565781996299
20,221,2,3,2,200,True,3.7379999412223697,3.372000064700842,1.1085408865654927
20,222,9,4,9,40,True,322.86250207107514,9.34750132728368,34.53997927004272
20,223,6,3,6,200,True,9.760000393725932,7.861499907448889,1.2414934183842177
20,224,6,3,6,200,True,11.448499863035977,8.831999730318785,1.2962522885655423
20,225,7,3,7,200,True,12.953999685123563,6.385500309988856,2.0286585320275665
20,226,2,3,2,200,True,7.113000028766692,6.130999536253512,1.1601697221972478
20,227,9,4,9,40,True,371.52750010136515,11.672498658299446,31.829303303213454
20,228,7,3,7,200,True,10.999999940395355,8.36749968584627,1.3146101408288062
20,229,3,3,3,200,True,6.509000086225569,5.1870004972442985,1.254867835405763
20,230,5,3,5,200,True,9.710000013001263,6.441500154323876,1.5074128355773455
20,231,7,3,7,200,True,11.911999899893999,7.201500120572746,1.6540997987161903
20,232,8,4,8,10,True,370.30999083071947,8.569995407015085,43.210057093799286
20,233,5,3,5,200,True,6.79149990901351,6.337999948300421,1.0715525346185428
20,234,5,3,5,200,True,4.961499944329262,4.517000052146614,1.0984059966905266
20,235,9,4,9,10,True,228.26999193057418,8.319993503391743,27.43631853047929
20,236,3,3,3,200,True,7.9600000753998765,5.721999914385378,1.3911220193114753
20,237,6,3,6,200,True,6.837500259280205,4.613000201061368,1.4822241407461936
20,238,4,3,4,200,True,4.782500327564776,3.787000314332545,1.2628729682077375
20,239,4,3,4,200,True,4.7924998216331005,4.585999995470047,1.0450283092819515
20,240,4,3,4,200,True,3.887999919243157,5.043499986641109,0.7708932149383236
20,241,8,4,8,10,True,237.01000027358532,6.249989382922649,37.92166446253283
20,242,3,3,3,200,True,4.436500021256506,6.504500051960349,0.682066259638113
20,243,11,4,11,40,True,415.06499983370304,6.932500400580466,59.872336941942216
20,244,6,3,6,200,True,5.686000222340226,5.901000113226473,0.963565516563142
20,245,3,3,3,200,True,4.193999920971692,3.5639997804537416,1.1767677270837944
20,246,3,3,3,200,True,7.036500028334558,5.128500051796436,1.3720385994477622
20,247,6,3,6,200,True,6.764999707229435,5.026999861001968,1.345733020545788
20,248,4,3,4,200,True,5.205500056035817,4.662499995902181,1.116461139005013
20,249,6,3,6,200,True,8.373999735340476,4.3890002416446805,1.907951532078865
20,250,2,3,2,200,True,4.481499781832099,5.357500049285591,0.8364908521894826
20,251,4,3,4,200,True,4.85449971165508,7.000500336289406,0.6934503933226284
20,252,8,4,8,40,True,321.38749957084656,7.390000973828137,43.489507066243696
20,253,7,3,7,200,True,9.134499705396593,7.105999975465238,1.2854629520032537
20,254,8,4,8,40,True,305.24250178132206,5.407500430010259,56.44798474491161
20,255,7,3,7,200,True,7.046500104479492,5.692000268027186,1.2379655257679332
20,256,7,3,7,200,True,7.43200012948364,5.671499529853463,1.3104118391200261
20,257,3,3,3,200,True,4.278499982319772,5.8975000865757465,0.7254768833422754
20,258,1,3,1,200,True,3.0954997055232525,3.449500072747469,0.8973763270738936
20,259,6,3,6,200,True,9.501000167801976,7.052500150166452,1.3471818455158395
20,260,3,3,3,200,True,8.153000380843878,5.514000076800585,1.4785999759315442
20,261,8,4,8,40,True,300.5800012033433,5.440000677481294,55.253669810664626
20,262,9,4,9,40,True,350.67749849986285,6.467499770224094,54.221493770182555
20,263,6,3,6,200,True,8.673000265844166,6.0480000684037805,1.434027805514425
20,264,3,3,3,200,True,4.016500315628946,4.4450000859797,0.9035996035855395
20,265,4,3,4,200,True,5.591000081039965,6.1569997342303395,0.908072165401656
20,266,6,3,6,200,True,6.765999714843929,7.903499645181,0.8560764241913215
20,267,5,3,5,200,True,4.886499955318868,5.207499489188194,0.9383582207668412
20,268,4,3,4,200,True,4.535500193014741,3.5564997233450413,1.2752707847110156
20,269,7,3,7,200,True,7.749000214971602,4.3759995605796576,1.7707954737420373
20,270,9,4,9,40,True,295.8425000542775,5.277499440126121,56.05732476348827
20,271,1,3,1,200,True,6.189499981701374,6.853999802842736,0.9030493375757384
20,272,1,3,1,200,True,5.7264999486505985,6.110499962233007,0.9371573494876383
20,273,4,3,4,200,True,6.9740001345053315,4.382000188343227,1.591510687986096
20,274,4,3,4,200,True,4.071500152349472,5.826499545946717,0.6987900917596168
20,275,3,3,3,200,True,3.918999573215842,3.9669999387115236,0.9879000841347952
20,276,2,3,2,200,True,3.4974998561665416,3.7355005042627454,0.9362868114126579
20,277,7,3,7,200,True,6.47250039037317,5.375999608077109,1.2039622139571284
20,278,6,3,6,200,True,8.941500564105809,5.301000201143324,1.6867572580316632
20,279,7,3,7,200,True,7.2524999268352985,6.960000027902424,1.0420258473793464
20,280,6,3,6,200,True,7.592500187456608,5.9544999385252595,1.2750861140049032
20,281,4,3,4,200,True,7.078000344336033,5.716499872505665,1.2381702968942065
20,282,8,4,8,40,True,290.8875001594424,5.137501284480095,56.62042383097519
20,283,10,4,10,40,True,310.3775001363829,5.735000013373792,54.11987784003398
20,284,10,4,10,40,True,284.9649987183511,7.604999700561166,37.470744239125196
20,285,2,3,2,200,True,3.967499942518771,3.8470001891255383,1.0313230432724838
20,286,4,3,4,200,True,9.341500117443502,4.034999874420464,2.315117821109027
20,287,4,3,4,200,True,6.982500199228525,4.297499544918537,1.6247820683273357
20,288,4,3,4,200,True,5.350999999791384,4.388500237837434,1.2193231650428829
20,289,10,4,10,40,True,345.82249936647713,11.022499529644847,31.374235801633986
20,290,6,3,6,200,True,6.526500219479203,5.20050001796335,1.2549755209952196
20,291,9,4,9,10,True,450.3099946305156,11.739996261894703,38.35691124469239
20,292,5,3,5,200,True,5.334500456228852,4.695999668911099,1.135966957481879
20,293,8,4,8,40,True,298.615000792779,5.59499894734472,53.371770683620234
20,294,3,3,3,200,True,6.4580002799630165,5.159000284038484,1.251792968483357
20,295,4,3,4,200,True,6.17949990555644,6.689000292681158,0.9238301143921024
20,296,3,3,3,200,True,4.438500036485493,3.797499812208116,1.1687953274458907
20,297,6,3,6,200,True,6.850500358268619,5.219000158831477,1.3126078079680363
20,298,5,3,5,200,True,8.786999969743192,5.709000397473574,1.5391486001002448
20,299,5,3,5,200,True,6.705999840050936,5.495999939739704,1.2201601007238254
22,0,7,3,7,200,True,8.038500091060996,5.689000245183706,1.4129899357741056
22,1,6,3,6,200,True,5.6884996592998505,5.20500005222857,1.0928913741056094
22,2,5,3,5,200,True,5.743500078096986,4.690000205300748,1.2246268287164566
22,3,5,3,5,200,True,7.045000093057752,5.1169999642297626,1.3767832992584752
22,4,9,4,9,40,True,410.3275015950203,7.557499338872731,54.29408369041609
22,5,5,3,5,200,True,6.4624997321516275,7.6880003325641155,0.8405956624089067
22,6,1,3,1,200,True,5.582000012509525,4.380999598652124,1.274138444163954
22,7,4,3,4,200,True,6.835499661974609,6.550999823957682,1.0434284606414554
22,8,0,3,0,200,True,3.5500002559274435,9.292499744333327,0.38202855567386745
22,9,7,3,7,200,True,9.333999478258193,7.552500464953482,1.2358820130593244
22,10,5,3,5,200,True,6.641500513069332,7.314000395126641,0.908053070040111
22,11,7,3,7,200,True,8.039000094868243,8.95500008482486,0.8977107781931939
22,12,4,3,4,200,True,9.689999860711396,6.932499818503857,1.3977641708474868
22,13,5,3,5,200,True,11.309999972581863,11.126499739475548,1.016492179697383
22,14,7,3,7,200,True,16.126499976962805,11.478000087663531,1.4049921461749635
22,15,8,4,8,10,True,373.88999480754137,9.85999358817935,37.91990242831184
22,16,8,4,8,40,True,320.6124994903803,8.277499000541866,38.73301579008251
22,17,6,3,6,200,True,8.093999931588769,8.857499924488366,0.9138018628948846
22,18,10,4,10,40,True,384.44999954663217,12.052501551806927,31.897942339529916
22,19,10,4,10,40,True,348.062498960644,9.652497828938067,36.05931906217653
22,20,9,4,9,40,True,378.9124981267378,6.630001007579267,57.15119766853332
22,21,8,4,8,40,True,316.81499967817217,11.232501128688455,28.205205238663044
22,22,4,3,4,200,True,7.82050017733127,6.684000254608691,1.1700328963840105
22,23,6,3,6,200,True,8.364500245079398,8.641000022180378,0.9680014146058049
22,24,3,3,3,200,True,6.019000429660082,8.199000149033964,0.7341139553911659
22,25,3,3,3,200,True,4.013999714516103,4.328999784775078,0.9272349073874252
22,26,8,4,8,40,True,310.49500103108585,5.684999632649124,54.61653845110275
22,27,4,3,4,200,True,4.287500050850213,3.8260000292211767,1.120622064324181
22,28,6,3,6,200,True,6.081999745219946,4.885499947704375,1.2449083635908724
22,29,5,3,5,200,True,6.724499980919063,8.87650006916374,0.7575620941275543
22,30,5,3,5,200,True,5.662500043399632,5.503499996848404,1.0288907143894392
22,31,1,3,1,200,True,3.0354998307302594,3.7084997165948153,0.8185250270202227
22,32,6,3,6,200,True,6.373500218614936,6.771999760530889,0.9411548204359782
22,33,7,3,7,200,True,7.736500119790435,5.394000327214599,1.43427876352864
22,34,2,3,2,200,True,5.504500004462898,7.380000315606594,0.7458671773797152
22,35,9,4,9,40,True,305.435000336729,6.687501445412636,45.67251354334218
22,36,4,3,4,200,True,7.464000373147428,7.55899993237108,0.9874322582254803
22,37,6,3,6,200,True,9.191999561153352,6.798499962314963,1.35206289800778
22,38,4,3,4,200,True,7.241999846883118,7.0989999221637845,1.0201436718252206
22,39,6,3,6,200,True,9.232499869540334,8.95800010766834,1.030642973718767
22,40,7,3,7,200,True,5.243499763309956,8.25700000859797,0.6350369090286941
22,41,6,3,6,200,True,5.725999944843352,4.8275000881403685,1.1861211476536917
22,42,7,3,7,200,True,11.732999701052904,8.99749982636422,1.3040288888556797
22,43,5,3,5,200,True,7.256499957293272,5.173499812372029,1.4026288239036768
22,44,6,3,6,200,True,6.11449999269098,6.374500226229429,0.9592124520650867
22,45,2,3,2,200,True,5.454000202007592,7.296500261873007,0.7474816701517604
22,46,2,3,2,200,True,4.975000047124922,4.169500316493213,1.1931885524616486
22,47,4,3,4,200,True,4.449999541975558,4.2764999670907855,1.0405704609423394
22,48,8,4,8,10,True,396.16000140085816,11.369993444532156,34.84258837381934
22,49,4,3,4,200,True,5.289000109769404,5.278000026009977,1.0020841386330464
22,50,4,3,4,200,True,5.527500179596245,5.514499498531222,1.0023575450625184
22,51,4,3,4,200,True,6.274500046856701,7.044500089250505,0.8906948637038449
22,52,6,3,6,200,True,8.634499972686172,7.093999884091318,1.217155358579792
22,53,6,3,6,200,True,6.10099988989532,7.820000173524021,0.7801789967411155
22,54,6,3,6,200,True,9.329000022262335,8.544499869458377,1.0918134665327914
22,55,7,3,7,200,True,8.298499742522836,6.9235003320500255,1.198598879833617
22,56,10,4,10,40,True,387.0099986670539,13.959998614154756,27.72278202625641
22,57,3,3,3,200,True,4.157000221312046,4.974500043317676,0.8356619127777896
22,58,8,4,8,40,True,342.249998357147,11.029999586753547,31.029012799617085
22,59,7,3,7,200,True,8.316499879583716,5.599000141955912,1.4853544684280886
22,60,7,3,7,200,True,6.918500293977559,7.469999836757779,0.9261714116690545
22,61,4,3,4,200,True,4.061500076204538,3.7150003481656313,1.0932704429516404
22,62,9,4,9,40,True,307.37000051885843,9.235000470653176,33.28316024407508
22,63,6,3,6,200,True,8.746000239625573,5.896500078961253,1.4832527978472099
22,64,7,3,7,200,True,8.137000259011984,5.023499834351242,1.6197871060670264
22,65,4,3,4,200,True,7.568500004708767,7.241000421345234,1.0452284994208978
22,66,8,4,8,40,True,338.12250185292214,5.527501343749464,61.1709488293971
22,67,1,3,1,200,True,2.7785002021119,3.6025000736117363,0.7712699917661003
22,68,6,3,6,200,True,7.553999894298613,6.551499827764928,1.1530184069127407
22,69,4,3,4,200,True,4.376000142656267,6.279500084929168,0.6968707832584777
22,70,7,3,7,200,True,8.200000156648457,5.39849977940321,1.5189405375052079
22,71,4,3,4,200,True,4.263499868102372,3.67600005120039,1.159820404983437
22,72,1,3,1,200,True,4.528500139713287,4.392000264488161,1.0310792046914947
22,73,8,4,8,40,True,250.15249848365784,4.990000161342323,50.1307595982855
22,74,6,3,6,200,True,7.06949969753623,5.2185001550242305,1.354699528125894
22,75,3,3,3,200,True,3.9490003837272525,3.759500104933977,1.0504057117978465
22,76,6,3,6,200,True,5.622499738819897,5.492499913088977,1.023668607699223
22,77,1,3,1,200,True,2.7680001221597195,4.161500255577266,0.6651447680316804
22,78,7,3,7,200,True,7.439000182785094,4.7749996883794665,1.5579058991121595
22,79,7,3,7,200,True,5.4969999473541975,4.5779999345541,1.200742688059826
22,80,5,3,5,200,True,5.9815001441165805,5.0950003787875175,1.1739940528797423
22,81,6,3,6,200,True,5.867499858140945,6.37299963273108,0.9206810287585866
22,82,7,3,7,200,True,6.122000049799681,5.41199988219887,1.1311899820870543
22,83,3,3,3,200,True,5.970500060357153,5.837999633513391,1.0226962033507394
22,84,8,4,8,40,True,233.08999952860177,5.457500810734928,42.710025634831375
22,85,4,3,4,200,True,5.030499887652695,5.064000142738223,0.9933846259594666
22,86,10,4,10,40,True,347.0099996775389,7.2700000600889325,47.73177397653198
22,87,3,3,3,200,True,4.550999728962779,4.001500201411545,1.1373233787061652
22,88,8,4,8,40,True,222.07750007510185,4.725001053884625,47.00051863322283
22,89,6,3,6,200,True,5.335999885573983,4.622500273399055,1.1543536116765378
22,90,3,3,3,200,True,3.7525000516325235,3.9995001861825585,0.938242249518235
22,91,2,3,2,200,True,3.536499571055174,6.849999772384763,0.5162773267982131
22,92,4,3,4,200,True,6.513500120490789,7.706499891355634,0.8451956416423194
22,93,3,3,3,200,True,3.343499847687781,3.6545004695653915,0.9148992798146784
22,94,10,4,10,40,True,442.2074998728931,6.847499753348529,64.57941085089445
22,95,9,4,9,40,True,350.78500222880393,7.1874994318932295,48.80487373289505
22,96,4,3,4,200,True,4.299000138416886,6.229999708011746,0.6900482086521441
22,97,7,3,7,200,True,5.197999998927116,4.292500088922679,1.2109493048913826
22,98,2,3,2,200,True,3.268999862484634,3.87549982406199,0.8435040668014607
22,99,6,3,6,200,True,5.210000090301037,4.347499925643206,1.1983899205082162
22,100,5,3,5,200,True,5.032499902881682,4.152500187046826,1.2119204518231927
22,101,3,3,3,200,True,6.868999917060137,7.120499503798783,0.9646795022449659
22,102,7,3,7,200,True,4.635500372387469,4.1229999624192715,1.1243027927818547
22,103,1,3,1,200,True,2.702000201679766,3.576500457711518,0.7554871678693101
22,104,3,3,3,200,True,4.326499765738845,4.8830005107447505,0.8860330356752248
22,105,7,3,7,200,True,7.254999945871532,5.985500174574554,1.212095854025635
22,106,3,3,3,200,True,4.30000014603138,3.839999553747475,1.119791834828467
22,107,0,3,0,200,True,2.967999898828566,6.737500079907477,0.44051946027870387
22,108,4,3,4,200,True,4.58099995739758,4.777500289492309,0.958869634706896
22,109,6,3,6,200,True,6.101999897509813,4.475999739952385,1.363270833785778
22,110,4,3,4,200,True,3.6624999484047294,4.132000030949712,0.8863746178537489
22,111,5,3,5,200,True,4.9985002260655165,4.715500399470329,1.060014802803744
22,112,11,4,11,40,True,337.5550004420802,9.80749900918454,34.41805093489852
22,113,7,3,7,200,True,7.175499922595918,7.48799997381866,0.9582665528424974
22,114,4,3,4,200,True,4.079000209458172,5.74599951505661,0.7098852338517794
22,115,4,3,4,200,True,4.239499685354531,6.303500267677009,0.6725627834258644
22,116,3,3,3,200,True,3.7055002758279443,4.773999680764973,0.7761836036055588
22,117,6,3,6,200,True,5.2594998851418495,4.758000141009688,1.1054013722718676
22,118,4,3,4,200,True,4.389999667182565,4.3035001726821065,1.0200998004019013
22,119,9,4,9,40,True,290.6974987126887,6.160000339150429,47.19114979022565
22,120,8,4,8,40,True,261.4400000311434,5.880001117475331,44.462576589338596
22,121,9,4,9,10,True,231.17999080568552,6.969994865357876,33.16788538176571
22,122,4,3,4,200,True,4.948999849148095,3.8144999416545033,1.29741772836455
22,123,4,3,4,200,True,4.07499959692359,3.74249997548759,1.088844254806623
22,124,5,3,5,200,True,4.892500001005828,4.054500022903085,1.2066839248659622
22,125,9,4,9,10,True,241.41999892890453,9.50999092310667,25.38593368604802
22,126,2,3,2,200,True,3.981000045314431,5.20800007507205,0.764400919341261
22,127,1,3,1,200,True,3.0494999373331666,3.4705002326518297,0.8786917541864061
22,128,8,4,8,10,True,239.63999701663852,7.109995931386948,33.70466021770169
22,129,12,4,12,10,True,305.3099964745343,13.0099942907691,23.46734284819471
22,130,6,3,6,200,True,5.4209999507293105,4.422499914653599,1.2257772878111906
22,131,7,3,7,200,True,5.572499940171838,4.570500459522009,1.2192318958337047
22,132,7,3,7,200,True,4.673500079661608,4.040999920107424,1.1565207057805063
22,133,8,4,8,40,True,201.9900013692677,4.712498048320413,42.86261751158904
22,134,1,3,1,200,True,2.818999928422272,3.5275000846013427,0.7991494998761591
22,135,6,3,6,200,True,6.167999817989767,4.740000003948808,1.3012657833019659
22,136,6,3,6,200,True,9.630999993532896,8.114000083878636,1.1869607954119106
22,137,7,3,7,200,True,6.014000391587615,6.808999460190535,0.8832428944588765
22,138,5,3,5,200,True,5.452999612316489,5.61749970074743,0.9707164936014053
22,139,5,3,5,200,True,6.348999449983239,4.578999942168593,1.3865471784601906
22,140,9,4,9,40,True,300.75499962549657,6.692498573102057,44.93912047053196
22,141,9,4,9,40,True,306.49250256828964,8.05750023573637,38.038162407857435
22,142,2,3,2,200,True,6.851500365883112,7.799500017426909,0.8784537919833807
22,143,6,3,6,200,True,7.2035001358017325,4.860000335611403,1.4822015716785975
22,144,6,3,6,200,True,5.889000021852553,5.07050019223243,1.1614238829679948
22,145,6,3,6,200,True,5.13550010509789,6.521500181406736,0.7874722015249755
22,146,4,3,4,200,True,5.06450014654547,4.3795001693069935,1.1564105379054865
22,147,1,3,1,200,True,2.835500054061413,5.0014996668323874,0.5669299695979441
22,148,4,3,4,200,True,4.459000192582607,4.0279998211190104,1.1070010900208684
22,149,2,3,2,200,True,3.358999965712428,3.5054999170824885,0.9582085423376682
22,150,7,3,7,200,True,6.5055000595748425,5.526000168174505,1.1772529608380218
22,151,9,4,9,40,True,349.8349979054183,6.467499770224094,54.091226955435474
22,152,8,4,8,40,True,254.90249972790477,6.53750030323863,38.99082032954215
22,153,7,3,7,200,True,8.709499961696565,9.181500063277781,0.9485922672408377
22,154,7,3,7,200,True,6.620999774895608,5.3640000987797976,1.2343399800461885
22,155,2,3,2,200,True,3.41450038831681,4.362500039860606,0.7826934916030196
22,156,6,3,6,200,True,6.456499686464667,5.258999881334603,1.2277048549440486
22,157,3,3,3,200,True,3.330499748699367,3.9335002657026057,0.8467012898763514
22,158,0,3,0,200,True,3.327499725855887,4.213000065647066,0.7898171549980318
22,159,2,3,2,200,True,3.4844997571781278,4.275499959476292,0.8149923494806782
22,160,4,3,4,200,True,4.696499672718346,4.908500122837722,0.9568095253511344
22,161,1,3,1,200,True,3.096499713137746,4.407000378705561,0.7026320506119993
22,162,2,3,2,200,True,5.60999964363873,5.581500008702278,1.005106088845654
22,163,5,3,5,200,True,5.204500048421323,6.11449999269098,0.8511734491197264
22,164,4,3,4,200,True,8.144999737851322,6.671000155620277,1.2209563105749905
22,165,10,4,10,40,True,274.39999976195395,6.927500362507999,39.61024690045797
22,166,6,3,6,200,True,4.985500127077103,5.273999995552003,0.9452977116575244
22,167,7,3,7,200,True,5.666000070050359,4.803499905392528,1.1795566111471278
22,168,3,3,3,200,True,6.441500154323876,6.569999968633056,0.9804414284744791
22,169,3,3,3,200,True,4.868500400334597,4.9189996207132936,0.9897338434087185
22,170,5,3,5,200,True,5.06750016938895,4.398999735713005,1.1519664637050933
22,171,4,3,4,200,True,5.848999717272818,3.961999900639057,1.4762745744464543
