regime,n,session,trial,method,seconds,microseconds,repeats,raw_slots,cm_slots,live_k
cached_depth4,4,1,4,raw_recursive,8.117000106722116e-06,8.117000106722116,500,19,11,4
cached_depth4,8,1,0,raw_flat_retained,8.73900018632412e-06,8.73900018632412,300,23,15,7
cached_depth4,8,1,0,raw_flat_liveness,7.946666640539964e-06,7.946666640539964,300,23,15,7
cached_depth4,8,1,0,cm_recursive,2.4492333177477122e-05,24.49233317747712,300,23,15,7
cached_depth4,8,1,0,cm_flat_retained,6.663666960472862e-06,6.663666960472862,300,23,15,7
cached_depth4,8,1,0,cm_flat_liveness,6.368333318581184e-06,6.3683333185811835,300,23,15,7
cached_depth4,8,1,0,cm_wrapper_generic,1.6419333405792713e-05,16.419333405792713,300,23,15,7
cached_depth4,8,1,0,cm_wrapper_liveness,1.2456666833410661e-05,12.456666833410662,300,23,15,7
cached_depth4,8,1,0,raw_recursive,1.2448333436623215e-05,12.448333436623216,300,23,15,7
cached_depth4,8,1,1,raw_flat_liveness,4.9293336148063344e-06,4.9293336148063345,300,12,12,5
cached_depth4,8,1,1,cm_recursive,1.0286333272233605e-05,10.286333272233605,300,12,12,5
cached_depth4,8,1,1,cm_flat_retained,3.21066666704913e-06,3.21066666704913,300,12,12,5
cached_depth4,8,1,1,cm_flat_liveness,3.3310001405576865e-06,3.3310001405576863,300,12,12,5
cached_depth4,8,1,1,cm_wrapper_generic,8.495666552335024e-06,8.495666552335024,300,12,12,5
cached_depth4,8,1,1,cm_wrapper_liveness,6.231666387369235e-06,6.231666387369235,300,12,12,5
cached_depth4,8,1,1,raw_recursive,5.927999736741185e-06,5.927999736741185,300,12,12,5
cached_depth4,8,1,1,raw_flat_retained,2.5723335177948077e-06,2.572333517794808,300,12,12,5
cached_depth4,8,1,2,cm_recursive,7.027333291868369e-06,7.027333291868369,300,10,10,4
cached_depth4,8,1,2,cm_flat_retained,3.8719999914368e-06,3.8719999914367995,300,10,10,4
cached_depth4,8,1,2,cm_flat_liveness,2.8836665054162345e-06,2.8836665054162345,300,10,10,4
cached_depth4,8,1,2,cm_wrapper_generic,5.365666778137287e-06,5.365666778137287,300,10,10,4
cached_depth4,8,1,2,cm_wrapper_liveness,5.074999838446577e-06,5.074999838446577,300,10,10,4
cached_depth4,8,1,2,raw_recursive,5.212999725093444e-06,5.212999725093444,300,10,10,4
cached_depth4,8,1,2,raw_flat_retained,2.5909999385476113e-06,2.5909999385476112,300,10,10,4
cached_depth4,8,1,2,raw_flat_liveness,5.076666517804066e-06,5.076666517804066,300,10,10,4
cached_depth4,8,1,3,cm_flat_retained,5.718000077952941e-06,5.718000077952941,300,13,10,5
cached_depth4,8,1,3,cm_flat_liveness,4.81166682826976e-06,4.81166682826976,300,13,10,5
cached_depth4,8,1,3,cm_wrapper_generic,1.0422333143651486e-05,10.422333143651485,300,13,10,5
cached_depth4,8,1,3,cm_wrapper_liveness,7.062333170324564e-06,7.062333170324564,300,13,10,5
cached_depth4,8,1,3,raw_recursive,4.756999745344122e-06,4.756999745344122,300,13,10,5
cached_depth4,8,1,3,raw_flat_retained,3.951333152751128e-06,3.951333152751128,300,13,10,5
cached_depth4,8,1,3,raw_flat_liveness,3.906666534021497e-06,3.906666534021497,300,13,10,5
cached_depth4,8,1,3,cm_recursive,1.3948999888574084e-05,13.948999888574084,300,13,10,5
cached_depth4,8,1,4,cm_flat_liveness,2.7006666641682386e-06,2.7006666641682386,300,3,1,1
cached_depth4,8,1,4,cm_wrapper_generic,6.795999749253194e-06,6.795999749253194,300,3,1,1
cached_depth4,8,1,4,cm_wrapper_liveness,4.401999758556485e-06,4.401999758556485,300,3,1,1
cached_depth4,8,1,4,raw_recursive,2.3116668065388996e-06,2.3116668065388994,300,3,1,1
cached_depth4,8,1,4,raw_flat_retained,3.203999949619174e-06,3.203999949619174,300,3,1,1
cached_depth4,8,1,4,raw_flat_liveness,3.1093333382159473e-06,3.109333338215947,300,3,1,1
cached_depth4,8,1,4,cm_recursive,2.5020000369598468e-06,2.502000036959847,300,3,1,1
cached_depth4,8,1,4,cm_flat_retained,1.4766666572540998e-06,1.4766666572540998,300,3,1,1
cached_depth4,12,1,0,cm_flat_liveness,8.043999938915173e-06,8.043999938915173,150,15,13,5
cached_depth4,12,1,0,cm_wrapper_generic,1.3486666915317377e-05,13.486666915317377,150,15,13,5
cached_depth4,12,1,0,cm_wrapper_liveness,9.592000084618728e-06,9.592000084618727,150,15,13,5
cached_depth4,12,1,0,raw_recursive,1.0121999463687341e-05,10.121999463687342,150,15,13,5
