n,trial,live_k,output_k,repr_t7,repr_t16,reps,rounds,ok_t7,ok_t16,threshold7_us,threshold16_us,bitset_us,t7_over_bitset,t16_over_bitset,t16_over_t7
18,79,3,3,3,3,100,5,True,True,5.206000059843063,5.1300006452947855,5.057998932898045,1.029260806280997,1.0142352170002311,0.9854015724789352
18,80,5,5,3,3,100,5,True,True,6.948999362066388,6.331999320536852,6.1079999431967735,1.1376881838066057,1.0366731138544907,0.911210231951142
18,81,2,2,3,3,100,5,True,True,7.45600089430809,7.1120006032288074,6.442000158131123,1.157404643167711,1.1040050339415168,0.9538626274385384
18,82,7,7,3,3,100,5,True,True,13.886999804526567,15.028000343590975,9.587000822648406,1.4485238982894222,1.5675392775693424,1.0821632141661361
18,83,7,7,3,3,100,5,True,True,10.971000883728266,9.346000151708722,9.134000865742564,1.2011166897164904,1.023209904299579,0.851882180191082
18,84,6,6,3,3,100,5,True,True,9.40999947488308,9.301999816671014,8.578000124543905,1.0969922287548826,1.0844019213820661,0.9885228837153142
18,85,8,8,4,3,30,5,True,True,345.29000210265315,9.26000066101551,6.433331873267889,53.672033233264386,1.4393786677620566,0.026818038763435015
18,86,4,4,3,3,100,5,True,True,5.179999861866236,5.108000477775931,7.388999219983816,0.701042144903296,0.6912980128568912,0.9861005046312173
18,87,7,7,3,3,100,5,True,True,12.522999895736575,13.197000371292233,9.262999519705772,1.3519378759650797,1.4247005349851751,1.053821007838954
18,88,1,1,3,3,100,5,True,True,5.861999234184623,7.078000344336033,6.137000164017081,0.9551896818506109,1.153332272310549,1.2074379510424058
18,89,8,8,4,3,7,5,True,True,319.04285840157956,15.95714794737952,10.457139329186507,30.50957325500213,1.5259572857408676,0.05001568763308358
18,90,8,8,4,3,30,5,True,True,380.1166662015021,12.746666713307302,8.43000210200747,45.090933739029964,1.512059731310374,0.03353356442032515
18,91,7,7,3,3,100,5,True,True,7.513000164180994,6.964999483898282,4.6879996079951525,1.6026025581077146,1.4857082052694328,0.927059674123879
18,92,7,7,3,3,100,5,True,True,8.367999689653516,8.297000313177705,4.502999363467097,1.858316871537497,1.8425497415103798,0.9915153705653698
18,93,6,6,3,3,100,5,True,True,9.358000243082643,9.277999633923173,10.41300012730062,0.8986843492441724,0.8910015865262766,0.9914510999058153
18,94,7,7,3,3,100,5,True,True,13.508000411093235,9.166999952867627,6.198000628501177,2.17941255910453,1.4790253345108848,0.6786348588899488
18,95,2,2,3,3,100,5,True,True,8.654000703245401,8.93099932000041,7.3730002623051405,1.1737420853610225,1.2113114067906146,1.0320081574122277
18,96,3,3,3,3,100,5,True,True,8.438000222668052,6.214999593794346,6.527999648824334,1.29258588795845,0.9520526850692527,0.7365488776710645
18,97,5,5,3,3,100,5,True,True,12.931999517604709,14.012000756338239,9.344000136479735,1.3839896541864476,1.4995719768489997,1.083513863209111
18,98,9,9,4,3,30,5,True,True,419.786669469128,15.05333154151837,6.829997679839531,61.462197960657406,2.204002438529678,0.03585947967465276
18,99,7,7,3,3,100,5,True,True,11.493000201880932,13.374000554904342,10.046000825241208,1.1440373539492499,1.331276075679919,1.1636648673090224
18,100,1,1,3,3,100,5,True,True,4.909000126644969,6.255999905988574,6.266999989748001,0.7833094199258747,0.9982447608461111,1.2743939182303923
18,101,3,3,3,3,100,5,True,True,9.003999875858426,8.973999647423625,7.5520004611462355,1.1922668599111563,1.1882943722783565,0.9966681220736977
18,102,5,5,3,3,100,5,True,True,12.41200021468103,9.349000174552202,10.426000226289034,1.1904853199009453,0.8967005535813064,0.7532226887568144
18,103,4,4,3,3,100,5,True,True,8.927000453695655,7.063000230118632,7.600999670103192,1.1744508408292642,0.9292199100993704,0.7911952359310845
18,104,3,3,3,3,100,5,True,True,6.362000713124871,7.390000391751528,5.560999270528555,1.1440391202425357,1.3288979250394926,1.1615843387923366
18,105,4,4,3,3,100,5,True,True,9.04100015759468,10.099000064656138,6.738000083714724,1.3417928235777479,1.498812695040583,1.1170224409489375
18,106,8,8,4,3,30,5,True,True,325.5999996326864,13.856667404373487,5.479999041805665,59.416068716209274,2.5285893845353122,0.04255733237102388
18,107,8,8,4,3,30,5,True,True,429.40000227342045,9.880001501490673,8.63666646182537,49.71825694223535,1.1439600620402472,0.023008852932421695
18,108,6,6,3,3,100,5,True,True,8.091999916359782,7.170999888330698,4.882999928668141,1.657177971445703,1.4685644057108593,0.8861838806786099
18,109,6,6,3,3,100,5,True,True,7.428000681102276,7.40799936465919,7.119999499991536,1.043258595890506,1.0404494220354925,0.9973073082109468
18,110,5,5,3,3,100,5,True,True,10.303000453859568,10.767000494524837,8.264998905360699,1.2465821921860167,1.3027225554187714,1.0450354285378538
18,111,2,2,3,3,100,5,True,True,7.637999951839447,8.75100027769804,5.537000251933932,1.3794472826999944,1.5804587104075967,1.1457188181299414
18,112,7,7,3,3,100,5,True,True,13.846999499946833,12.607000535354018,7.967000128701328,1.7380443424448622,1.5824024515748363,0.9104499884904613
18,113,8,8,4,3,30,5,True,True,312.1633315458894,6.556666145722072,5.126666898528734,60.8901139325972,1.278933520647445,0.02100396005274634
18,114,4,4,3,3,100,5,True,True,7.729000644758344,7.345000049099326,7.5520004611462355,1.0234375228818833,0.9725899894853169,0.950316915043934
18,115,6,6,3,3,100,5,True,True,10.044000810012221,9.948000079020858,8.518999675288796,1.1790117611046542,1.1677427465899766,0.9904419829500943
18,116,4,4,3,3,100,5,True,True,10.579000227153301,11.357000330463052,8.804999524727464,1.2014765244954113,1.2898354279939133,1.073541930863452
18,117,4,4,3,3,100,5,True,True,9.042000165209174,10.033000726252794,6.891000084578991,1.3121462856231556,1.4559571329428833,1.1095997061420861
18,118,6,6,3,3,100,5,True,True,9.119000751525164,11.42699969932437,7.035998860374093,1.2960492081490076,1.6240763999664454,1.2530977911601981
18,119,5,5,3,3,100,5,True,True,7.323999889194965,8.496999507769942,7.975999033078551,0.9182548617195695,1.0653210303224294,1.1601583337413062
18,120,5,5,3,3,100,5,True,True,6.390000926330686,7.391999242827296,5.928999744355679,1.0777536181231706,1.2467531728036203,1.156807225546364
18,121,8,8,4,3,30,5,True,True,376.4433359416823,12.856667550901571,9.80999708796541,38.37344013113836,1.310567927351754,0.03415299548002437
18,122,5,5,3,3,100,5,True,True,6.373999640345573,6.370999617502093,4.517000634223223,1.411113293200078,1.4104491306093647,0.9995293343249518
18,123,2,2,3,3,100,5,True,True,4.347000503912568,4.718001000583172,3.792999777942896,1.1460587288170447,1.2438706239898445,1.085346320143437
18,124,4,4,3,3,100,5,True,True,5.200000014156103,5.147999618202448,5.172999808564782,1.0052194484033457,0.9951671774043096,0.9899999238822897
18,125,10,10,4,3,30,5,True,True,386.28666661679745,9.473331738263369,7.653333401928345,50.47299605678594,1.237804658539566,0.024524097145866713
18,126,3,3,3,3,100,5,True,True,4.098999779671431,4.209000617265701,3.8270000368356705,1.0710738803809006,1.0998172398100852,1.0268360193966852
18,127,4,4,3,3,100,5,True,True,7.631999906152488,7.119999499991536,5.721000488847494,1.3340323814043176,1.2445374744979043,0.9329139920785107
18,128,5,5,3,3,100,5,True,True,10.631000623106956,10.062000947073102,8.60300031490624,1.2357317486885178,1.1695920700640778,0.9464773170272318
18,129,4,4,3,3,100,5,True,True,8.310000412166119,8.669999660924077,7.616999791935086,1.0909807849758357,1.1382433894909532,1.0433212070881377
18,130,6,6,3,3,100,5,True,True,9.886999614536762,11.72299962490797,8.268000092357397,1.1958151311193022,1.417876087803172,1.185698400116427
18,131,2,2,3,3,100,5,True,True,7.044000085443258,4.974000621587038,5.365000106394291,1.3129543235326029,0.927120321145709,0.7061329587241251
18,132,4,4,3,3,100,5,True,True,5.537000251933932,6.175999296829104,5.743999499827623,0.9639625233428549,1.0752088848570487,1.1154052764711337
18,133,5,5,3,3,100,5,True,True,6.800999399274588,7.814000127837062,5.083999130874872,1.3377263103709949,1.5369790447805214,1.1489488042993392
18,134,4,4,3,3,100,5,True,True,6.410999922081828,6.787000456824899,5.1819998770952225,1.2371671312496293,1.309726093746911,1.0586492808162402
18,135,8,8,4,3,30,5,True,True,283.029997566094,8.646666537970304,5.793334761013588,48.854417920185185,1.4925197480660524,0.030550353716309205
18,136,5,5,3,3,100,5,True,True,7.830000249668956,11.696000583469868,5.8559991884976625,1.337090391858083,1.9972681359729556,1.493742044767414
18,137,3,3,3,3,100,5,True,True,5.458999658003449,7.154999766498804,3.9860000833868985,1.3695432874564681,1.7950325180172126,1.310679650988592
18,138,4,4,3,3,100,5,True,True,5.657000001519918,4.775000270456076,4.437000025063753,1.2749605520767686,1.076177652351369,0.8440870194755404
18,139,6,6,3,3,100,5,True,True,9.958000155165792,7.944999961182475,6.59200013615191,1.5106189243768415,1.2052487556258427,0.7978509577609258
18,140,5,5,3,3,100,5,True,True,6.301000248640776,4.995999624952674,5.182999884709716,1.215705265058804,0.9639204584378425,0.792889926647819
18,141,6,6,3,3,100,5,True,True,5.9280009008944035,6.049999501556158,5.590999498963356,1.0602756988251443,1.0820962338984124,1.0205800577127693
18,142,4,4,3,3,100,5,True,True,6.696999771520495,6.821999559178948,5.456999642774463,1.227231117815428,1.2501374392083502,1.0186650428435169
18,143,4,4,3,3,100,5,True,True,6.228999700397253,6.684999680146575,4.221999552100897,1.4753672101404318,1.5833729013116715,1.0732059723361747
18,144,7,7,3,3,100,5,True,True,6.366000743582845,6.5289996564388275,5.4800009820610285,1.1616787596247093,1.191423081457783,1.0256046016049074
18,145,9,9,4,3,30,5,True,True,311.3033327584465,12.5700025819242,4.9599989627798395,62.76278182606233,2.5342752440575755,0.040378631576288966
18,146,7,7,3,3,100,5,True,True,10.942000662907958,9.090999374166131,7.544999243691564,1.4502321749146172,1.2049039477064483,0.830835205940309
18,147,7,7,3,3,30,5,True,True,9.65999982630213,9.536669434358677,7.3799979873001575,1.3089434228743022,1.292231983094009,0.9872328784512345
18,148,5,5,3,3,100,5,True,True,7.180999964475632,6.858999840915203,4.72299987450242,1.5204319617374895,1.4522549276243237,0.955159431116368
18,149,5,5,3,3,100,5,True,True,8.1769993994385,6.294000195339322,5.365000106394291,1.5241377888683953,1.1731593794076163,0.769720026611659
18,150,7,7,3,3,100,5,True,True,6.315000355243683,5.787999834865332,5.740999476984143,1.0999827435206584,1.008186790134647,0.916547824112036
18,151,5,5,3,3,100,5,True,True,6.775999208912253,5.393000319600105,5.453999619930983,1.242390847287591,0.9888156757275958,0.7958974246199536
18,152,8,8,4,3,30,5,True,True,344.8966657742858,8.963331735382477,6.52666591728727,52.844234735648605,1.3733400558532,0.025988455745897063
18,153,5,5,3,3,100,5,True,True,8.94899945706129,8.513000793755054,6.290000164881349,1.4227343755928343,1.3534182147220404,0.9512796189788337
18,154,3,3,3,3,100,5,True,True,8.365999674424529,5.3530000150203705,5.4450007155537605,1.5364552020217137,0.9831036384861093,0.6398518077146096
18,155,3,3,3,3,100,5,True,True,8.490999462082982,8.604000322520733,5.06600015796721,1.6760756410023667,1.6983813766743319,1.0133083108699232
18,156,3,3,3,3,100,5,True,True,5.831999005749822,6.0269993264228106,4.3120002374053,1.352504333176745,1.3977270395628487,1.0334362746771282
18,157,5,5,3,3,100,5,True,True,10.006999364122748,11.336999014019966,7.785999914631247,1.2852555193736719,1.456074895751768,1.132906938583963
18,158,4,4,3,3,100,5,True,True,8.474000496789813,8.060999680310488,5.439999513328075,1.5577208189133827,1.4818015443863415,0.9512625923687659
18,159,7,7,3,3,100,5,True,True,12.21099984832108,10.03999961540103,6.569999968633056,1.8585996813728574,1.5281582440387647,0.822209461969771
18,160,5,5,3,3,100,5,True,True,6.073000840842724,5.688000237569213,4.486000398173928,1.353767343247406,1.2679446573131314,0.9366045529445232
18,161,4,4,3,3,100,5,True,True,5.584000609815121,6.6640006843954325,4.884001100435853,1.1433250105772497,1.364455197153975,1.193409734354608
18,162,2,2,3,3,100,5,True,True,5.759999621659517,7.495000027120113,5.252000410109758,1.0967248994443894,1.4270752935762776,1.3012153679553062
18,163,8,8,4,3,30,5,True,True,399.5233331806958,10.30000081906716,8.840001343439024,45.194940323987474,1.1651582866230823,0.025780724087042725
18,164,6,6,3,3,100,5,True,True,10.948000708594918,10.874000145122409,6.9520005490630865,1.5747985966529259,1.5641540975694954,0.993240723540106
18,165,7,7,3,3,100,5,True,True,10.890000266954303,11.192000238224864,10.01400058157742,1.0874774949572545,1.1176352694461182,1.027731860777541
18,166,4,4,3,3,100,5,True,True,8.445000275969505,5.528000183403492,7.732000667601825,1.0922141162448744,0.7149508155847158,0.6545885142400265
18,167,5,5,3,3,100,5,True,True,9.064999176189303,8.645000634714961,7.442999631166458,1.217922830229759,1.161494164061933,0.9536681103537729
18,168,0,0,3,3,100,5,True,True,4.984999541193247,5.463999696075916,7.223000284284353,0.6901563540070046,0.7564723080468885,1.09608830470785
18,169,7,7,3,3,100,5,True,True,11.252999538555741,11.55699952505529,10.210999753326178,1.1020467936932559,1.1318186077999521,1.0270150181254307
18,170,8,8,4,3,30,5,True,True,297.0999999282261,7.83999760945638,7.1099998118976755,41.78621769174554,1.1026719854952944,0.026388413367049408
18,171,5,5,3,3,100,5,True,True,7.366000209003687,7.329999934881926,5.764000816270709,1.2779318469579029,1.2716861375506212,0.99511264280474
18,172,4,4,3,3,100,5,True,True,5.620999727398157,4.995999624952674,5.862999241799116,0.9587242801132105,0.8521235324976103,0.8888097966987836
18,173,7,7,3,3,100,5,True,True,6.405999884009361,7.645000005140901,5.5570004042238,1.1527801724002482,1.375742207851927,1.1934124482618753
18,174,8,8,4,3,30,5,True,True,315.59000102182233,9.296663726369541,6.819997603694598,46.27420995732575,1.363147652916074,0.02945804270182406
18,175,4,4,3,3,100,5,True,True,5.8719993103295565,5.438000662252307,3.6689999978989363,1.600435899071184,1.4821479055236833,0.9260901398074428
18,176,4,4,3,3,100,5,True,True,4.7530001029372215,6.387999746948481,5.052000051364303,0.9408155294166445,1.264449659936838,1.3439931850623936
18,177,5,5,3,3,100,5,True,True,7.817000150680543,9.583999635651708,7.0749991573393345,1.1048764779811295,1.3546290851087426,1.226045727377571
18,178,9,9,4,3,30,5,True,True,315.7333315660556,11.169999682654938,8.323334623128176,37.93351413371302,1.3420101664081474,0.035377955274000034
18,179,5,5,3,3,100,5,True,True,6.410999922081828,8.043000707402825,5.523000145331025,1.1607821389433586,1.4562738540215558,1.254562596343168
18,180,7,7,3,3,100,5,True,True,6.45600026473403,6.626000395044684,4.058000631630421,1.5909313109545138,1.6328238944562448,1.0263321132806147
18,181,2,2,3,3,100,5,True,True,5.339999916031957,5.795999895781279,5.013999762013555,1.0650179835444358,1.155963336833842,1.0853932559774582
18,182,3,3,3,3,100,5,True,True,4.1420001070946455,4.093999741598964,3.841000143438578,1.0783649967236406,1.0658681563947803,0.9884113075194122
18,183,0,0,3,3,100,5,True,True,4.078999627381563,5.963000003248453,9.116000728681684,0.44745494749115167,0.6541245641289891,1.4618780455923426
18,184,5,5,3,3,100,5,True,True,5.275999428704381,5.591999506577849,4.041000502184033,1.305617117803591,1.3838155930828393,1.0598938802294502
18,185,4,4,3,3,100,5,True,True,5.899999523535371,6.197999464347959,3.6239996552467346,1.628035343489479,1.710264915553911,1.0505084686234045
18,186,2,2,3,3,100,5,True,True,5.7300005573779345,4.087000852450728,5.224000196903944,1.0968607085378512,0.7823508228182936,0.7132636046934264
18,187,1,1,3,3,100,5,True,True,3.328999737277627,3.019999712705612,4.647000459954143,0.7163760292183139,0.6498815179233733,0.9071793184265291
18,188,3,3,3,3,100,5,True,True,8.333000587299466,5.144000751897693,6.828999612480402,1.2202373788498118,0.7532583165617298,0.6173047389121504
18,189,5,5,3,3,100,5,True,True,8.082999847829342,8.826999692246318,5.092000355944037,1.5873918465841867,1.733503353341739,1.0920450152695196
18,190,6,6,3,3,100,5,True,True,6.10099988989532,5.080000264570117,4.483000375330448,1.3609188889362087,1.133169716541829,0.8326504435746317
18,191,8,8,4,3,30,5,True,True,302.6766663727661,11.64333273967107,8.800001038859287,34.39507166376437,1.323105836948896,0.038467890105977134
18,192,6,6,3,3,100,5,True,True,4.984000697731972,5.422999383881688,3.8029998540878296,1.3105445408772995,1.4259793825793938,1.0880815860137194
18,193,8,8,4,3,30,5,True,True,297.34000175570446,10.016665328294039,6.939998517433802,42.84438980912804,1.4433238426681818,0.033687580780078705
18,194,4,4,3,3,100,5,True,True,4.282000008970499,4.989000735804439,3.752000629901886,1.1412578065271999,1.3296908044322209,1.1651099311893558
18,195,9,9,4,3,30,5,True,True,350.6700003830095,9.93666471913457,6.249997143944104,56.10722570054116,1.5898670815814113,0.028336226960622594
18,196,5,5,3,3,100,5,True,True,6.214999593794346,5.857999203726649,4.902000073343515,1.2678497553663377,1.1950222595021451,0.942558260112493
18,197,5,5,3,3,100,5,True,True,7.281999569386244,10.741000296548009,5.671000108122826,1.2840767819693588,1.8940222344843896,1.475006994192023
18,198,7,7,3,3,100,5,True,True,6.516999565064907,7.4789999052882195,5.718999309465289,1.1395349452619936,1.3077462508012587,1.1476139948482154
18,199,7,7,3,3,100,5,True,True,6.876999977976084,6.55400101095438,5.69600029848516,1.2073384160118474,1.1506321396607728,0.9530319953386472
18,200,6,6,3,3,100,5,True,True,8.450000314041972,9.774999925866723,7.145999697968364,1.182479802853104,1.3678981722663373,1.1568046819623077
18,201,8,8,4,3,30,5,True,True,298.31666421766084,9.45000210776925,8.673333407690128,34.394695810166965,1.0895467363667235,0.03167775468578666
18,202,6,6,3,3,100,5,True,True,5.9720000717788935,5.740000633522868,4.596000071614981,1.2993907699571472,1.248912215857712,0.9611521373965893
18,203,5,5,3,3,100,5,True,True,6.531999679282308,6.2160007655620575,4.922000225633383,1.3271026777414956,1.262901357295683,0.9516229440851763
18,204,8,8,4,3,30,5,True,True,292.12333417187136,8.646666537970304,8.306667829553287,35.167330651234316,1.040930817915624,0.029599369603535403
18,205,4,4,3,3,100,5,True,True,8.446000283583999,6.28699897788465,4.526999546214938,1.8656949702249848,1.3887783538969563,0.7443758899824247
18,206,3,3,3,3,100,5,True,True,5.326999817043543,5.027999868616462,6.544999778270721,0.8139037429350393,0.7682200212304557,0.9438708543840303
18,207,1,1,3,3,100,5,True,True,4.757000133395195,5.120999412611127,3.109000390395522,1.5300738295468714,1.6471530297748342,1.076518660712363
18,208,7,7,3,3,100,5,True,True,9.553000563755631,8.47900053486228,6.208999548107386,1.538573241911019,1.3655985105437527,0.8875745875104268
18,209,1,1,3,3,100,5,True,True,4.431999986991286,4.84999967738986,4.8699998296797276,0.9100616307994315,0.995893192404653,1.0943140098432937
18,210,3,3,3,3,100,5,True,True,5.205998895689845,4.891999997198582,5.553000373765826,0.9375109932073247,0.8809651842110394,0.9396851776608655
18,211,5,5,3,3,100,5,True,True,6.413001101464033,8.771999273449183,4.087000852450728,1.569121547312265,2.146316966924326,1.3678462134439069
18,212,3,3,3,3,100,5,True,True,4.374999552965164,4.3320003896951675,4.705999745056033,0.9296642137648633,0.9205271195023381,0.9901716188197428
18,213,1,1,3,3,100,5,True,True,4.459000192582607,3.1349994242191315,5.82900014705956,0.7649682758769445,0.5378279885274291,0.7030722782730745
18,214,4,4,3,3,100,5,True,True,5.262999329715967,5.350999999791384,4.408000968396664,1.1939651028775284,1.2139289528644819,1.0167206310626997
18,215,7,7,3,3,100,5,True,True,7.858000462874771,9.38400044105947,8.487999439239502,0.925777684026193,1.1055609167076297,1.1941969824759247
18,216,8,8,4,3,30,5,True,True,365.59333093464375,10.313334253927072,5.760001173863809,63.471051463241935,1.790509054186336,0.028209853356900436
18,217,9,9,4,3,30,5,True,True,529.8666656017303,15.886667339752115,13.749999925494194,38.535757707117675,1.155393994606231,0.029982386836338918
18,218,1,1,3,3,100,5,True,True,6.570999976247549,6.848000921308994,7.012999849393964,0.9369742075233881,0.9764724181336996,1.0421550671226194
18,219,6,6,3,3,100,5,True,True,12.900999281555414,12.69000000320375,9.881999576464295,1.3055049417611182,1.2841530608265959,0.9836447337336628
18,220,4,4,3,3,100,5,True,True,11.872000759467483,9.809000184759498,8.350999560207129,1.421626318367693,1.1745899534589612,0.8262297470741974
18,221,6,6,3,3,100,5,True,True,12.099000159651041,10.6669997330755,8.518000831827521,1.4204037307020576,1.2522891161524945,0.8816430773055843
18,222,1,1,3,3,100,5,True,True,4.901000065729022,4.6339991968125105,6.047000642865896,0.8104844624931704,0.7663301974805625,0.9455211456160642
18,223,3,3,3,3,100,5,True,True,6.090000970289111,8.626000490039587,4.551000893115997,1.338167386321778,1.8954073384357222,1.4164202160430992
18,224,6,6,3,3,100,5,True,True,10.372999822720885,12.862998992204666,8.175999391824007,1.2687133799317398,1.5732632031587055,1.2400461980178308
18,225,5,5,3,3,100,5,True,True,10.248000035062432,10.258000111207366,9.13499970920384,1.1218391200097364,1.1229338191299627,1.0009758075830133
18,226,8,8,4,3,30,5,True,True,416.71666549518704,9.716666924456757,9.706666848311821,42.93097435065078,1.0010302276055425,0.023317202619939328
18,227,7,7,3,3,100,5,True,True,10.238999966531992,10.54299995303154,6.06900081038475,1.687098137968922,1.7371887535409896,1.0296903982315877
18,228,5,5,3,3,100,5,True,True,10.114000178873539,11.912999907508492,9.232999291270971,1.0954187106280275,1.2902632754202892,1.1778722263019892
18,229,6,6,3,3,100,5,True,True,10.236999951303005,10.142000392079353,9.037998970597982,1.1326622170024094,1.1221510895357323,0.9907199804947191
18,230,2,2,3,3,100,5,True,True,6.633999291807413,8.604000322520733,6.742000114172697,0.9839808928305638,1.276179201544929,1.2969552669603315
18,231,4,4,3,3,100,5,True,True,9.877000702545047,9.528999216854572,6.59500015899539,1.4976498050683293,1.444882333150105,0.9647664816303189
18,232,2,2,3,3,100,5,True,True,7.6299998909235,7.5170001946389675,7.205000147223473,1.058986777934183,1.0433032673199496,0.9851900789121957
18,233,6,6,3,3,100,5,True,True,9.6879992634058,11.330998968333006,8.443000260740519,1.1474593111709894,1.3420583463702496,1.169591229340124
18,234,6,6,3,3,100,5,True,True,9.577999589964747,11.51900039985776,9.49600012972951,1.0086351578680501,1.2130370937753847,1.2026520038617121
18,235,8,8,4,3,30,5,True,True,395.70999797433615,11.549998695651691,7.969998599340518,49.64994573613594,1.4491845326807715,0.029188038600937168
18,236,5,5,3,3,100,5,True,True,10.82099974155426,8.716000011190772,8.38999985717237,1.2897496931783257,1.038855799710141,0.8054708640015974
18,237,6,6,3,3,100,5,True,True,14.732000418007374,13.45600001513958,10.1200002245605,1.455731234299174,1.3296442407662061,0.9133858018828115
18,238,4,4,3,3,100,5,True,True,7.9029996413737535,10.53999993018806,7.447999669238925,1.061090224535593,1.4151450588430399,1.3336708096263972
18,239,5,5,3,3,100,5,True,True,10.463999351486564,11.42399967648089,6.921999156475067,1.5117019108126,1.6503902150572356,1.091743156010225
18,240,8,8,4,3,7,5,True,True,259.842856654099,10.314281098544598,7.9714227467775345,32.59679795042122,1.2939071764465344,0.039694303054383734
18,241,4,4,3,3,100,5,True,True,6.902000168338418,8.259000023826957,7.375000277534127,0.935864394386998,1.1198643678679834,1.1966096526212084
18,242,6,6,3,3,100,5,True,True,6.090999813750386,6.22799969278276,5.158999701961875,1.1806551978349773,1.207210709939441,1.0224921824366333
18,243,2,2,3,3,100,5,True,True,3.739000530913472,3.6459998227655888,3.2540003303438425,1.149047372874231,1.1204669491783132,0.9751268534521543
18,244,9,9,4,3,30,5,True,True,336.79999954377615,10.396664341290792,7.589999586343765,44.37417890638102,1.3697845728472624,0.030868955924506968
18,245,3,3,3,3,100,5,True,True,6.265999982133508,7.383000338450074,4.974999465048313,1.2594976192771625,1.4840203281063824,1.1782637024419906
18,246,4,4,3,3,100,5,True,True,9.90999978967011,5.47699979506433,4.115999909117818,2.407677358718436,1.3306608153541517,0.5526740576496674
18,247,5,5,3,3,100,5,True,True,7.761000888422132,6.732000038027763,4.993000766262412,1.5543760659647865,1.3482874033418397,0.8674138986468313
18,248,3,3,3,3,100,5,True,True,4.456000169739127,4.548999713733792,3.333999775350094,1.3365328344304448,1.3644271206515348,1.0208706329560373
18,249,6,6,3,3,100,5,True,True,8.833999745547771,6.546999793499708,4.752998938784003,1.8586159726363924,1.3774460877903496,0.7411138761690951
18,250,2,2,3,3,100,5,True,True,4.423999926075339,3.7510006222873926,3.480999730527401,1.2708992440528186,1.0775641805979355,0.8478753808694152
18,251,5,5,3,3,100,5,True,True,10.067999828606844,8.034000638872385,5.234000273048878,1.9235764813481935,1.5349637408773897,0.7979738553476006
18,252,4,4,3,3,100,5,True,True,6.274000043049455,5.227000219747424,4.776999121531844,1.3133768467258093,1.0942016288400065,0.8331208453748846
18,253,8,8,4,3,30,5,True,True,354.43666856735945,9.919997925559679,9.543332271277905,37.13971791950386,1.0394689866783122,0.02798806897056256
18,254,8,8,4,3,30,5,True,True,307.78999983643496,9.38999777038892,8.286667677263418,37.14279512872649,1.133145208194214,0.030507806541404628
18,255,5,5,3,3,100,5,True,True,8.73000011779368,9.588999673724174,7.539999205619097,1.1578250712928124,1.2717507538433273,1.0983962822840818
18,256,2,2,3,3,100,5,True,True,7.405000505968928,5.931999767199159,6.283000111579895,1.1785771724436434,0.9441349135528703,0.8010802649395592
18,257,4,4,3,3,100,5,True,True,10.055999737232924,10.13200031593442,6.951000541448593,1.4466981662955312,1.457631927305663,1.007557734754119
18,258,6,6,3,3,100,5,True,True,5.678000161424279,5.358000053092837,3.950000973418355,1.437468041054811,1.3564553753656399,0.9436421100327739
18,259,6,6,3,3,100,5,True,True,9.12400078959763,8.66799964569509,6.597000174224377,1.3830529859991036,1.3139304860961605,0.950021799162662
18,260,5,5,3,3,100,5,True,True,8.26000003144145,5.244000349193811,4.634000360965729,1.7824772093284993,1.131635723071234,0.6348668679458446
18,261,6,6,3,3,100,5,True,True,7.171999895945191,6.8709999322891235,6.81100063957274,1.0530023818049585,1.0088091744358063,0.9580312370296822
18,262,3,3,3,3,100,5,True,True,5.728000542148948,5.9710000641644,4.352000541985035,1.316176431250234,1.3720127115243663,1.042423096895219
18,263,7,7,3,3,100,5,True,True,10.306999320164323,6.076999707147479,4.191000480204821,2.4593171413000183,1.4500116943080108,0.589599311921813
18,264,7,7,3,3,100,5,True,True,11.700000613927841,11.64900022558868,7.812000112608076,1.497695909533434,1.4911674420982057,0.9956409926783721
18,265,7,7,3,3,100,5,True,True,11.211000382900238,6.191999418660998,9.461999870836735,1.184844698365953,0.6544070495863823,0.5523146202104717
18,266,6,6,3,3,100,5,True,True,7.336999988183379,7.826000219210982,7.035000016912818,1.0429282118755543,1.1124378394309202,1.0666485255302118
18,267,5,5,3,3,100,5,True,True,6.959999445825815,7.538000354543328,5.8230001013726,1.1952600591892832,1.2945217625475343,1.0830461141867134
18,268,6,6,3,3,100,5,True,True,7.012999849393964,7.359998999163508,4.193000495433807,1.672549253698192,1.755306017058327,1.0494794178270987
18,269,4,4,3,3,100,5,True,True,7.666000165045261,7.242000428959727,6.8789999932050705,1.1144061887799932,1.0527693612608258,0.9446908782993705
18,270,7,7,3,3,100,5,True,True,7.136999629437923,10.492000728845596,6.444000173360109,1.1075418121406508,1.6281813231818598,1.4700856485363019
18,271,6,6,3,3,100,5,True,True,7.379000307992101,14.023000840097666,7.640999974682927,0.9657113378407388,1.8352311067347657,1.9003930417118338
18,272,5,5,3,3,100,5,True,True,9.77699994109571,10.55500004440546,7.79900001361966,1.2536222495219644,1.3533786416172462,1.0795745226549076
18,273,7,7,3,3,100,5,True,True,11.035000206902623,10.373999830335379,8.10300000011921,1.3618413188621843,1.2802665469804713,0.9400996498256724
18,274,0,0,3,3,100,5,True,True,6.821999559178948,5.1490007899701595,7.479001069441438,0.9121538419152069,0.6884610313813885,0.7547641633957918
18,275,4,4,3,3,100,5,True,True,5.484999855980277,9.112999541684985,3.738000523298979,1.4673619818382158,2.4379342605448038,1.6614402517712215
