trial,ambient_n,live_k,fixed_count,program_slots,program_ops,full_raw_us,bind_hit_us,prebound_eval_us,prekey_lookup_us,key_sort_hash_us,cm_wrapper_us,full_minus_prebound_us
193,24,8,16,17,9,9.781333307425182,3.7276667232314744,4.705000125492613,0.8016665621350209,3.7856667768210173,11.622333355868856,5.076333181932569
193,32,8,24,17,9,10.109333088621497,6.034333103646834,4.360666886592904,1.2103332361827293,4.9456666844586525,9.06466661641995,5.748666202028593
194,24,8,16,21,11,10.290667026614148,3.52899970797201,5.247333319857717,0.8340001416703066,3.5340001340955496,13.121666852384806,5.043333706756432
194,32,8,24,21,11,9.87133321662744,4.961333082367976,4.156999833260973,1.0896668148537476,5.523333481202523,12.180000000322858,5.7143333833664665
195,24,10,14,24,12,9.01099992915988,2.5779998395591974,4.1856667182097835,0.4213334371646245,1.8426667278011641,10.421000188216567,4.825333210950096
195,32,10,22,24,12,10.346666676923633,4.933666593084733,4.550666781142354,0.6329997753103573,3.266333369538188,10.098666728784641,5.795999895781279
196,24,1,23,4,3,5.5890002598365145,4.3049997960527735,1.0473331591735282,0.6506665764997402,2.7779998102535806,3.575666341930628,4.541667100662986
196,32,1,31,4,3,9.332000045105815,5.1520000367114935,0.8469998526076475,0.8489998678366343,4.549000101784865,4.500333064546187,8.485000192498168
197,24,6,18,20,11,7.305000132570664,2.762333412344257,2.8466669997821255,0.47600013203918934,2.500333357602358,6.888000061735511,4.458333132788539
197,32,6,26,20,11,8.297999932741126,5.007666380455096,3.1360002079357705,0.879999715834856,4.010333213955164,7.700333371758461,5.161999724805355
198,24,6,18,12,6,6.351333189134796,3.98866677035888,1.567333626250426,0.5006665984789531,3.226333453009526,8.516333376367887,4.78399956288437
198,32,6,26,12,6,6.139000179246068,3.871333319693804,2.0450000495960317,0.6679996537665527,4.605333476016919,5.2606667547176285,4.094000129650036
199,24,4,20,12,6,5.580333139126499,2.988333192964395,2.049000080054005,0.8193333633244038,3.26600003366669,6.19066646322608,3.531333059072494
199,32,4,28,12,6,7.350666758914788,4.011333221569657,1.959333506723245,0.7590003466854492,5.1276665180921555,6.459333623449008,5.391333252191544
