n,depth,trial,live_k,declined,ok,cm_us,bitset_us,ratio,output_k
28,5,38,10,False,True,5.695263389497995,5.46301482245326,1.0425128934467067,10
28,5,39,6,False,True,3.330409526824951,4.525661934167147,0.7358944559427953,6
28,5,40,10,False,True,4.789561498910189,4.696559626609087,1.019802127449673,10
28,5,41,11,False,True,5.518365651369095,5.754814483225346,0.9589128663407877,11
28,5,42,6,False,True,3.295161295682192,3.6094593815505505,0.9129237781494739,6
28,5,43,11,False,True,4.963511601090431,5.987065378576517,0.8290391514432659,11
28,5,44,12,False,True,7.248171605169773,7.225868757814169,1.0030865281536543,12
28,5,45,9,False,True,4.941108636558056,4.870214033871889,1.0145567735202399,9
28,5,46,12,False,True,9.845579043030739,10.682079009711742,0.9216912769583065,12
28,5,47,6,False,True,3.3408612944185734,3.987308591604233,0.8378737731644765,6
28,5,48,9,False,True,5.102464929223061,4.977814387530088,1.0250412192960094,9
28,5,49,9,False,True,4.444511141628027,5.086413584649563,0.873800580244054,9
28,5,50,7,False,True,4.146010614931583,4.317760467529297,0.9602224685946991,7
28,5,51,13,False,True,10.292979422956705,9.962629992514849,1.0331588577203064,13
28,5,52,11,False,True,6.287470459938049,5.741266068071127,1.0951365753460767,11
28,5,53,10,False,True,4.748567007482052,4.732166416943073,1.0034657679155699,10
28,5,54,9,False,True,4.726166371256113,4.600060638040304,1.027413928454111,9
28,5,55,13,False,True,11.312183924019337,10.954129975289106,1.0326866624312425,13
28,5,56,11,False,True,5.751913413405418,5.5564637295901775,1.0351751929513011,11
28,5,57,7,False,True,3.731311298906803,4.293015226721764,0.8691586453458985,7
28,5,58,4,False,True,2.839758526533842,3.7564104422926903,0.7559766351838331,4
28,5,59,11,False,True,7.1749696508049965,7.445169612765312,0.9637080179480347,11
28,5,60,14,False,True,24.0403157658875,23.574319202452898,1.0197671270772526,14
28,5,61,10,False,True,4.7454144805669785,5.0751143135130405,0.9350359789791926,10
28,5,62,12,False,True,8.181068114936352,7.981676608324051,1.0249811557642359,12
28,5,63,8,False,True,4.458616022020578,4.68661542981863,0.9513509458558508,8
28,5,64,6,False,True,3.4607085399329662,3.4727156162261963,0.996542453336194,6
28,5,65,10,False,True,4.919709172099829,4.956864286214113,0.9925043107963195,10
28,5,66,7,False,True,4.4671096839010715,4.322209861129522,1.0335244764662312,7
28,5,67,9,False,True,4.064859822392464,4.000610206276178,1.016059954057881,9
28,5,68,8,False,True,4.770616069436073,5.079915281385183,0.9391133129557289,8
28,5,69,15,False,True,36.487753968685865,45.577529817819595,0.8005645350797429,15
28,5,70,6,False,True,3.1185103580355644,3.7483149208128452,0.8319766145367786,6
28,5,71,10,False,True,6.314271595329046,6.09697075560689,1.0356407876029785,10
28,5,72,11,False,True,6.027664057910442,5.694865249097347,1.0584383991993216,11
28,5,73,8,False,True,3.945410717278719,4.7989655286073685,0.8221377490126823,8
28,5,74,12,False,True,8.980275597423315,8.716376032680273,1.0302762941563792,12
28,5,75,6,False,True,3.625359386205673,3.727814182639122,0.9725161203284775,6
28,5,76,7,False,True,4.175209905952215,4.256314132362604,0.980944962263542,7
28,5,77,4,False,True,2.81366053968668,3.7885084748268127,0.7426829208334562,4
28,5,78,8,False,True,4.283811431378126,4.236409440636635,1.0111891901398389,8
28,5,79,11,False,True,6.636271718889475,6.295868661254644,1.054067687232693,11
28,5,80,13,False,True,9.344923309981823,10.332029778510332,0.9044615153373251,13
28,5,81,10,False,True,5.491415504366159,5.962071008980274,0.9210583866067349,10
28,5,82,10,False,True,5.5464706383645535,5.785564426332712,0.958674077350183,10
28,5,83,11,False,True,6.103520281612873,5.970820784568787,1.022224665893011,11
28,5,84,12,False,True,9.550924878567457,9.207529947161674,1.0372950110807555,12
28,5,85,14,False,True,20.06765455007553,19.299755804240704,1.0397880032070717,14
28,5,86,8,False,True,4.5661162585020065,5.0949654541909695,0.8962016130543247,8
28,5,87,7,False,True,3.6618090234696865,3.8204598240554333,0.9584733754856403,7
28,5,88,6,False,True,3.658959176391363,3.865514881908893,0.9465645038687505,6
28,5,89,9,False,True,5.0164153799414635,4.805210046470165,1.043953402958201,9
28,5,90,5,False,True,3.443709574639797,3.6575598642230034,0.9415319782801052,5
28,5,91,11,False,True,6.085068453103304,5.9535144828259945,1.0220968590328958,11
28,5,92,13,False,True,11.810685973614454,12.917490676045418,0.9143173600671951,13
28,5,93,12,False,True,11.872381437569857,11.44717913120985,1.037144723733791,12
28,5,94,13,False,True,13.230040203779936,12.997635640203953,1.0178805261210058,13
28,5,95,4,False,True,3.496161662042141,4.148765001446009,0.8426993721802971,4
28,5,96,11,False,True,7.13141867890954,7.004470098763704,1.0181239377648628,11
28,5,97,7,False,True,4.143915139138699,3.911310341209173,1.0594697882903397,7
28,5,98,8,False,True,4.622710403054953,5.048264283686876,0.9157029314001899,8
28,5,99,9,False,True,4.109859000891447,4.056463949382305,1.0131629547742615,9
28,5,100,13,False,True,14.073189813643694,13.119983486831188,1.0726530126939,13
28,5,101,6,False,True,3.5182107239961624,3.652060404419899,0.9633495436543861,6
28,5,102,10,False,True,5.187215283513069,5.389114376157522,0.9625357566100854,10
28,5,103,12,False,True,8.472125045955181,7.784725166857243,1.0883011107475549,12
28,5,104,5,False,True,3.830760251730681,4.786364734172821,0.8003485869725957,5
28,5,105,6,False,True,4.071011207997799,4.0735118091106415,0.9993861313701731,6
28,5,106,10,False,True,4.976114723831415,5.179615691304207,0.9607111840721235,10
28,5,107,15,False,True,32.43629354983568,34.036445431411266,0.9529871036386529,15
28,5,108,10,False,True,5.097114481031895,5.473964847624302,0.9311558665277216,10
28,5,109,17,True,,,,,
28,5,110,8,False,True,3.8675102405250077,3.617210313677788,1.069196951557049,8
28,5,111,7,False,True,3.5905116237699986,4.767908249050379,0.753058036400998,7
28,5,112,11,False,True,8.054524660110474,7.764974143356084,1.037289308555153,11
28,5,113,5,False,True,2.5242543779313564,3.3325119875371456,0.7574629550835846,5
28,5,114,11,False,True,6.7780702374875546,7.203069981187582,0.9409974157116329,11
28,5,115,4,False,True,3.229461144655943,3.8819597102701664,0.8319151628781812,4
28,5,116,9,False,True,4.6159652993083,4.433160647749901,1.0412357381299016,9
28,5,117,12,False,True,9.129175450652838,8.608575444668531,1.060474582505602,12
28,5,118,11,False,True,7.412170525640249,6.893069949001074,1.0753076032130506,11
28,5,119,12,False,True,8.07891832664609,8.720578625798225,0.9264199857961372,12
28,5,120,9,False,True,5.080564878880978,4.842763300985098,1.0491045221738398,9
28,5,121,7,False,True,4.3084146454930305,4.463361110538244,0.965284801922171,7
28,5,122,7,False,True,4.009266849607229,4.442110657691956,0.9025589767028396,7
28,5,123,1,False,True,1.91450584679842,3.618909977376461,0.529028314814934,1
28,5,124,12,False,True,8.431519381701946,7.847219239920379,1.0744595153922953,12
28,5,125,7,False,True,3.9962609298527245,4.091258160769939,0.9767804359480123,7
28,5,126,12,False,True,9.619425982236862,9.267032146453857,1.0380266119954977,12
28,5,127,1,False,True,2.148405183106661,3.1874096021056175,0.6740285847439923,1
28,5,128,10,False,True,5.418113432824612,5.346015095710754,1.0134863699078784,10
28,5,129,9,False,True,4.783615004271269,4.614915233105421,1.0365553347449739,9
28,5,130,7,False,True,3.4584617242217064,4.170765168964863,0.8292151641517755,7
28,5,131,5,False,True,2.88855517283082,3.8677616976201534,0.7468286307835763,5
28,5,132,8,False,True,4.065714310854673,4.42025950178504,0.9197908650414778,8
28,5,133,3,False,True,2.734861336648464,4.09215921536088,0.668317431634263,3
28,5,134,7,False,True,3.9323093369603157,4.575259517878294,0.8594724127876059,7
28,5,135,5,False,True,3.4110108390450478,3.6570103839039803,0.9327320627959717,5
28,5,136,10,False,True,5.3448136895895,5.687465891242027,0.9397530977407411,10
28,5,137,12,False,True,7.5467233546078205,7.139469962567091,1.057042524749876,12
28,5,138,5,False,True,3.4696096554398537,3.729111049324274,0.930411996196401,5
28,5,139,12,False,True,8.776625618338585,9.508824441581964,0.9229979659692229,12
28,5,140,5,False,True,3.1539052724838257,4.202814307063818,0.7504269858373105,5
28,5,141,4,False,True,3.4075602889060974,3.898111172020435,0.8741567745334263,4
28,5,142,5,False,True,3.459509462118149,4.024410154670477,0.8596314314790355,5
28,5,143,2,False,True,2.237805165350437,3.5854103043675423,0.6241420019975038,2
28,5,144,14,False,True,12.721836101263762,16.301844734698534,0.7803924223486983,14
28,5,145,11,False,True,6.749769672751427,6.556219886988401,1.0295215519154792,11
28,5,146,9,False,True,4.794909618794918,5.109414923936129,0.9384459258401888,9
28,5,147,14,False,True,23.646571207791567,23.08721886947751,1.0242277920730223,14
28,5,148,7,False,True,3.9641605690121646,4.122559912502766,0.9615774308069575,7
28,5,149,13,False,True,13.00739124417305,12.285185512155294,1.0587867176529964,13
28,5,150,9,False,True,4.164110869169235,3.9348611608147617,1.0582611937207473,9
28,5,151,5,False,True,3.2699620351195335,4.18501440435648,0.7813502461820913,5
28,5,152,11,False,True,5.174514371901751,5.6637660600245,0.9136172499115133,11
28,5,153,12,False,True,9.90983098745346,10.345980990678072,0.9578435332891496,12
28,5,154,3,False,True,2.684909850358963,3.4898612648248672,0.7693457265538894,3
28,5,155,8,False,True,4.139561206102371,4.485510289669037,0.9228740853937063,8
28,5,156,9,False,True,4.02241013944149,4.036165773868561,0.9965919054871014,9
28,5,157,10,False,True,5.042965058237314,5.244214553385973,0.9616244733887327,10
28,5,158,11,False,True,6.3393195159733295,5.6828162632882595,1.1155242792075062,11
28,5,159,13,False,True,10.191281326115131,11.043082922697067,0.9228655980812015,13
28,5,160,7,False,True,4.5548612251877785,4.8295664601027966,0.9431201046337457,7
28,5,161,10,False,True,4.616363439708948,4.736760165542364,0.9745824737530002,10
28,5,162,12,False,True,8.605525363236666,8.033926133066416,1.0711481809395327,12
28,5,163,13,False,True,13.102090451866388,12.582587078213692,1.0412874848728206,13
28,5,164,9,False,True,4.688815679401159,4.685309249907732,1.000748388058589,9
28,5,165,13,False,True,7.834774442017078,9.942424949258566,0.7880144413462572,13
28,5,166,11,False,True,6.496519781649113,6.073419936001301,1.0696641842826988,11
28,5,167,15,False,True,22.30406505987048,21.319659426808357,1.0461736096883558,15
28,5,168,12,False,True,8.809226565063,8.697574958205223,1.012837096247437,12
28,5,169,11,False,True,8.384974207729101,8.144921157509089,1.0294727285357084,11
28,5,170,0,False,True,1.9101565703749654,6.629270501434803,0.28813978400210727,0
28,5,171,9,False,True,4.834565334022045,5.323109216988087,0.9082220816723222,9
28,5,172,0,False,True,1.90055463463068,3.814066294580698,0.49830141582256343,0
28,5,173,11,False,True,7.133570034056902,6.939219310879707,1.0280075775775641,11
28,5,174,7,False,True,4.140965174883604,5.003765691071749,0.8275697605649991,7
28,5,175,13,False,True,13.890089467167854,13.228741008788347,1.0499933030618824,13
28,5,176,5,False,True,3.348609898239374,3.838313277810812,0.8724170373475244,5
28,5,177,14,False,True,21.317615173757076,22.55111001431942,0.9453022560849952,14
28,5,178,6,False,True,3.386258613318205,3.4438609145581722,0.9832739176554819,6
28,5,179,6,False,True,3.5528093576431274,3.595061134546995,0.9882472716533673,6
28,5,180,11,False,True,6.0471659526228905,5.695566069334745,1.0617322104612532,11
28,5,181,7,False,True,3.506210632622242,3.7506595253944397,0.9348250911294087,7
28,5,182,15,False,True,34.43804569542408,34.0877496637404,1.0102763026347936,15
28,5,183,14,False,True,30.387940350919962,31.9525902159512,0.9510321431077552,14
28,5,184,12,False,True,7.1601709350943565,7.438671309500933,0.9625604677476655,12
28,5,185,9,False,True,5.3766160272061825,5.290263798087835,1.0163228588240834,9
28,5,186,9,False,True,4.367465153336525,4.3405103497207165,1.0062100539899745,9
28,5,187,8,False,True,4.216015804558992,4.266914911568165,0.9880712158400022,8
28,5,188,14,False,True,23.2777651399374,22.384908515959978,1.0398865433531181,14
28,5,189,12,False,True,7.2245183400809765,7.047371473163366,1.0251365871080007,12
28,5,190,4,False,True,2.462260890752077,3.2829097472131252,0.7500239361871888,4
28,5,191,7,False,True,3.7668109871447086,4.203515127301216,0.8961097731467224,7
28,5,192,6,False,True,2.9484089463949203,3.7308107130229473,0.7902863943493735,6
28,5,193,9,False,True,5.114863160997629,4.969765432178974,1.029196092008519,9
28,5,194,11,False,True,5.595714319497347,5.4408167488873005,1.0284695437760745,11
28,5,195,14,False,True,29.247980564832687,28.28403376042843,1.034080952263354,14
28,5,196,6,False,True,3.717259969562292,3.9996602572500706,0.9293939311030532,6
28,5,197,7,False,True,4.229559563100338,4.230409394949675,0.9997991135679797,7
28,5,198,11,False,True,6.189863197505474,6.069571245461702,1.0198188549370297,11
28,5,199,13,False,True,15.386445447802544,14.892290346324444,1.0331819411243255,13
28,5,200,14,False,True,23.92166992649436,24.939521681517363,0.9591871982140968,14
28,5,201,15,False,True,42.81577421352267,41.40631528571248,1.0340397091140474,15
28,5,202,10,False,True,4.240965936332941,3.8367602974176402,1.105350766683901,10
28,5,203,9,False,True,4.2096152901649475,3.947908990085125,1.066289851345884,9
28,5,204,3,False,True,3.1467597000300884,3.651909064501524,0.8616752620206913,3
28,5,205,4,False,True,3.1672068871557713,3.6052102223038673,0.8785082399804705,4
28,5,206,11,False,True,5.083414725959301,5.39261382073164,0.9426624814883576,11
28,5,207,10,False,True,4.390510730445385,5.185464397072792,0.8466957622780786,10
28,5,208,14,False,True,20.334855653345585,20.62806161120534,0.9857860635000003,14
28,5,209,13,False,True,10.628679301589727,11.226730421185493,0.946729715851446,13
28,5,210,4,False,True,3.1302100978791714,3.9166095666587353,0.7992142297067302,4
28,5,211,8,False,True,4.397565498948097,4.495459143072367,0.978223883032031,8
28,5,212,11,False,True,6.677268538624048,6.371464114636183,1.047995942296118,11
28,5,213,9,False,True,5.040513351559639,5.2298628725111485,0.9637945534008634,9
28,5,214,6,False,True,3.4791091457009315,3.656158223748207,0.9515751050112462,6
28,5,215,10,False,True,5.548165645450354,5.134213715791702,1.0806261586628985,10
28,5,216,16,False,True,48.750871792435646,62.59942892938852,0.7787750244083872,16
28,5,217,8,False,True,4.136664792895317,3.999064210802316,1.0344081952276016,8
28,5,218,10,False,True,4.613709170371294,4.356009885668755,1.059159481145892,10
28,5,219,0,False,True,1.8808548338711262,4.400063771754503,0.42746081226026067,0
28,5,220,9,False,True,4.529808647930622,4.546516574919224,0.9963251146865337,9
28,5,221,13,False,True,10.72803046554327,10.47707861289382,1.023952464415091,13
28,5,222,12,False,True,8.485272992402315,7.813521660864353,1.0859729275344008,12
28,5,223,12,False,True,9.420374408364296,8.946724701672792,1.0529411290148387,12
28,5,224,6,False,True,3.302609547972679,3.5914615727961063,0.9195725698385954,6
28,5,225,8,False,True,4.009958356618881,4.216611851006746,0.9509906290429542,8
28,5,226,6,False,True,3.74926021322608,3.8862158544361587,0.9647586118888012,6
28,5,227,11,False,True,6.931119132786989,6.542520131915808,1.0593959197734086,11
28,5,228,7,False,True,4.002714995294809,4.014759324491024,0.9969999872413917,7
28,5,229,14,False,True,28.61833432689309,28.38548505678773,1.0082031104855007,14
28,5,230,4,False,True,2.675354480743408,3.8011581636965275,0.7038261407522426,4
28,5,231,8,False,True,3.6938092671334743,4.436515737324953,0.8325923958878365,8
28,5,232,4,False,True,2.6360596530139446,3.2530096359550953,0.8103448646071988,4
28,5,233,7,False,True,4.1897594928741455,4.4689117930829525,0.9375346139879326,7
28,5,234,5,False,True,3.8535101339221,4.050110001116991,0.9514581413490818,5
28,5,235,4,False,True,2.8119608759880066,3.6391103640198708,0.7727055776571256,4
28,5,236,15,False,True,40.459216106683016,45.35913001745939,0.8919751346886431,15
28,5,237,8,False,True,4.382461775094271,4.593115299940109,0.95413711368217,8
28,5,238,16,False,True,69.23394976183772,67.91769992560148,1.019380070845716,16
28,5,239,8,False,True,3.8306089118123055,4.325613845139742,0.885564234106652,8
28,5,240,6,False,True,4.224858712404966,4.879613406956196,0.8658183261776772,6
28,5,241,10,False,True,4.1119614616036415,5.005116108804941,0.8215516627815941,10
28,5,242,13,False,True,13.745841570198536,14.646495692431927,0.9385071937242454,13
28,5,243,9,False,True,4.5426166616380215,5.051714833825827,0.8992227018083186,9
28,5,244,14,False,True,25.49082040786743,25.07997676730156,1.016381340556165,14
28,5,245,12,False,True,8.401225786656141,8.630272932350636,0.9734600345215144,12
28,5,246,8,False,True,3.863410092890263,3.971860278397798,0.9726953674333976,8
28,5,247,5,False,True,3.092861734330654,4.071760922670364,0.7595882452504792,5
28,5,248,14,False,True,15.757794026285412,14.787688851356506,1.0656022171334716,14
28,5,249,1,False,True,1.9034533761441708,3.7353578954935074,0.509577242502138,1
28,5,250,7,False,True,4.1473121382296085,4.765414632856846,0.8702940788477229,7
28,5,251,8,False,True,4.172166809439659,4.758266732096672,0.876824912167386,8
28,5,252,7,False,True,4.260765854269266,4.349157679826021,0.9796761046473967,7
28,5,253,15,False,True,29.74073402583599,32.727045472711325,0.9087509610555772,15
28,5,254,4,False,True,2.954255323857069,3.761111292988062,0.7854740510776069,4
28,5,255,2,False,True,2.177506685256958,3.211104776710272,0.6781176064543682,2
28,5,256,6,False,True,3.3781095407903194,3.9227143861353397,0.8611663272580073,6
28,5,257,8,False,True,3.915359266102314,4.554465413093567,0.8596748270051857,8
28,5,258,14,False,True,15.499545261263846,14.744093641638756,1.0512375760753188,14
28,5,259,13,False,True,15.03954641520977,15.201093629002571,0.9893726584589558,13
28,5,260,2,False,True,2.751811407506466,3.529659006744623,0.7796252845524702,2
28,5,261,8,False,True,3.512909170240164,3.8455659523606305,0.9134960143080467,8
28,5,262,11,False,True,6.800568662583828,7.133970502763987,0.9532655987222003,11
28,5,263,8,False,True,4.030859563499689,4.491263534873724,0.8974889877204724,8
28,5,264,3,False,True,2.4352106265723705,3.2403599470853806,0.7515247276040364,3
28,5,265,11,False,True,5.763815715909004,6.696619093418121,0.8607053254042868,11
28,5,266,8,False,True,4.163258709013462,4.281660076230764,0.9723468549326004,8
28,5,267,11,False,True,8.093968499451876,7.758673746138811,1.0432154726804859,11
28,5,268,11,False,True,6.969571113586426,6.787818856537342,1.026776238566537,11
28,5,269,14,False,True,17.353501170873642,16.674750950187445,1.0407052688651142,14
28,5,270,10,False,True,5.127615295350552,5.607614293694496,0.9144022799707032,10
28,5,271,8,False,True,4.172062035650015,4.519009962677956,0.9232247926219795,8
28,5,272,8,False,True,4.672815557569265,4.3565151281654835,1.0726040011565334,8
28,5,273,9,False,True,4.582465626299381,4.393765702843666,1.0429471975106883,9
28,5,274,10,False,True,5.41026471182704,5.478763487190008,0.9874974023749836,10
28,5,275,10,False,True,5.203916225582361,5.222863983362913,0.996372151784747,10
28,5,276,2,False,True,2.6679039001464844,3.558758180588484,0.7496727129982499,2
28,5,277,11,False,True,6.1951205134391785,6.440018769353628,0.9619724313413718,11
28,5,278,10,False,True,5.693514831364155,5.66206406801939,1.0055546463210132,10
28,5,279,14,False,True,24.733571335673332,24.273721501231194,1.018944348291168,14
28,5,280,8,False,True,4.197210073471069,5.836270283907652,0.7191596463659397,8
28,5,281,10,False,True,4.590365570038557,4.357965663075447,1.0533276131411975,10
28,5,282,7,False,True,4.0775141678750515,4.168511368334293,0.9781703365017801,7
28,5,283,2,False,True,2.1802098490297794,3.451311495155096,0.6317047453092334,2
28,5,284,14,False,True,16.691151540726423,17.095499206334352,0.9763477122997316,14
28,5,285,7,False,True,4.0359096601605415,4.111409652978182,0.9816364704103493,7
28,5,286,3,False,True,2.648155204951763,3.4075602889060974,0.777141115763466,3
28,5,287,6,False,True,3.682509995996952,3.738908562809229,0.9849157672981707,6
28,5,288,4,False,True,3.011354710906744,3.708014264702797,0.8121205842092705,4
28,5,289,7,False,True,3.6378600634634495,3.701860550791025,0.9827112646601721,7
28,5,290,7,False,True,3.526010550558567,4.308908246457577,0.8183071787284766,7
28,5,291,10,False,True,5.894415080547333,5.760621279478073,1.023225585328078,10
28,5,292,8,False,True,4.522665403783321,4.526365082710981,0.9991826379754936,8
28,5,293,9,False,True,5.131065845489502,5.951719358563423,0.8621148841816353,9
28,5,294,10,False,True,5.986564792692661,5.720364861190319,1.0465354812082652,10
28,5,295,7,False,True,3.234860487282276,3.6286097019910812,0.8914875814577831,7
28,5,296,7,False,True,4.1213142685592175,4.023215733468533,1.0243831157933236,7
28,5,297,9,False,True,4.7465600073337555,4.958966746926308,0.9571671377461429,9
28,5,298,12,False,True,9.652674198150635,9.189629927277565,1.0503876951016946,12
28,5,299,5,False,True,3.1080562621355057,4.363665357232094,0.7122581609023679,5
28,6,0,8,False,True,4.275015089660883,4.751859232783318,0.8996510376753877,8
28,6,1,14,False,True,18.031250219792128,19.45690717548132,0.9267274627549368,14
28,6,2,16,False,True,79.65397089719772,86.40500018373132,0.9218676086779906,16
28,6,3,13,False,True,12.778639793395996,14.90459544584155,0.8573624047582784,13
28,6,4,16,False,True,72.000443469733,70.88270504027605,1.0157688455713116,16
28,6,5,16,False,True,78.16844154149294,83.32674624398351,0.9380954503205143,16
28,6,6,22,True,,,,,
28,6,7,19,True,,,,,
28,6,8,16,False,True,99.8510280624032,115.27882888913155,0.8661696950307683,16
28,6,9,11,False,True,5.926515441387892,6.415920797735453,0.9237201686591424,11
28,6,10,10,False,True,4.033311270177364,4.207114689052105,0.958688214674295,10
28,6,11,18,True,,,,,
28,6,12,20,True,,,,,
28,6,13,14,False,True,23.41252053156495,25.16237087547779,0.9304576523185193,14
28,6,14,13,False,True,16.474095173180103,17.263900954276323,0.9542510245402802,13
28,6,15,10,False,True,4.7889165580272675,4.768264479935169,1.0043311519692337,10
28,6,16,11,False,True,6.355366203933954,6.007221527397633,1.0579543595901215,11
28,6,17,12,False,True,14.137995894998312,14.253691770136356,0.9918830940780938,12
28,6,18,12,False,True,12.128136586397886,13.179690577089787,0.9202140608278154,12
28,6,19,18,True,,,,,
28,6,20,14,False,True,23.61477119848132,22.55841623991728,1.0468275320097524,14
28,6,21,12,False,True,11.218083091080189,12.27263594046235,0.9140728320714422,12
28,6,22,9,False,True,4.8842653632164,5.184665787965059,0.9420598285339885,9
28,6,23,16,False,True,96.97676869109273,108.01432654261589,0.8978139455679668,16
28,6,24,12,False,True,8.24667513370514,7.83522380515933,1.0525130281887898,12
28,6,25,10,False,True,4.3911137618124485,4.983814433217049,0.8810748916624466,10
28,6,26,12,False,True,8.24102433398366,9.036625269800425,0.9119581799551222,12
28,6,27,11,False,True,6.295414641499519,6.587670650333166,0.9556359107268263,11
28,6,28,6,False,True,3.9276131428778176,4.401565529406071,0.8923218606284827,6
28,6,29,18,True,,,,,
28,6,30,14,False,True,23.982964921742678,32.036195043474436,0.7486208923749155,14
28,6,31,16,False,True,64.52767411246896,73.75595159828663,0.8748809108168019,16
28,6,32,19,True,,,,,
28,6,33,16,False,True,78.26046785339713,95.30199458822608,0.8211839446964281,16
28,6,34,10,False,True,6.41652150079608,6.3735200092196465,1.0067468983409842,10
28,6,35,20,True,,,,,
28,6,36,9,False,True,5.090765189379454,5.000364035367966,1.0180789145294369,9
28,6,37,18,True,,,,,
28,6,38,22,True,,,,,
28,6,39,11,False,True,5.51857054233551,6.314669735729694,0.8739286096167956,11
28,6,40,12,False,True,11.467779986560345,14.231239911168814,0.8058173467766727,12
28,6,41,19,True,,,,,
28,6,42,16,False,True,58.998167514801025,62.619929667562246,0.9421627879177046,16
28,6,43,15,False,True,42.134670075029135,44.93057494983077,0.937772777714874,15
28,6,44,9,False,True,4.57381596788764,4.504059907048941,1.0154873741198536,9
28,6,45,13,False,True,19.60890367627144,19.037555903196335,1.0300116136745883,13
28,6,46,11,False,True,7.293270900845528,7.468669209629297,0.9765154535753665,11
28,6,47,9,False,True,4.998163785785437,4.824113566428423,1.0360792126802838,9
28,6,48,7,False,True,3.1371088698506355,3.746459260582924,0.8373529916250905,7
28,6,49,20,True,,,,,
28,6,50,18,True,,,,,
28,6,51,17,True,,,,,
28,6,52,14,False,True,24.901570286601782,26.524830609560013,0.9388022360311256,14
28,6,53,15,False,True,40.332518983632326,42.78942011296749,0.9425815745376135,15
28,6,54,17,True,,,,,
28,6,55,12,False,True,8.89237504452467,8.289075922220945,1.0727824341295307,12
28,6,56,11,False,True,6.319819949567318,8.068922907114029,0.7832296853394645,11
28,6,57,14,False,True,21.59376395866275,27.21247961744666,0.7935243043716751,14
28,6,58,15,False,True,37.94040530920029,42.89077362045646,0.8845819766492827,15
28,6,59,7,False,True,4.053211305290461,5.402818787842989,0.7502030818451079,7
28,6,60,11,False,True,6.1110639944672585,5.780963692814112,1.0571012584049733,11
28,6,61,1,False,True,1.8951552920043468,5.104464944452047,0.37127403413048365,1
28,6,62,10,False,True,5.866771098226309,6.015466060489416,0.9752812233054126,10
28,6,63,19,True,,,,,
28,6,64,19,True,,,,,
28,6,65,7,False,True,3.740508109331131,4.00846591219306,0.9331520315423295,7
28,6,66,15,False,True,36.249004770070314,44.38162315636873,0.8167570762870715,15
28,6,67,17,True,,,,,
28,6,68,13,False,True,17.30959862470627,16.549795400351286,1.0459101279487029,13
28,6,69,5,False,True,3.7858611904084682,4.405265208333731,0.8593946133473429,5
28,6,70,6,False,True,4.299061838537455,4.785915371030569,0.8982736854395571,6
28,6,71,19,True,,,,,
28,6,72,15,False,True,46.07973387464881,55.0181046128273,0.837537646905878,15
28,6,73,16,False,True,97.02628012746572,97.09630394354463,0.9992788209928195,16
28,6,74,15,False,True,57.77342012152076,56.78166635334492,1.0174660912908806,15
28,6,75,11,False,True,6.015019025653601,6.21322076767683,0.9681000000749469,11
28,6,76,12,False,True,9.868929628282785,9.988730307668447,0.9880064156608883,12
28,6,77,14,False,True,27.99127483740449,29.2566348798573,0.9567496382393591,14
28,6,78,13,False,True,16.191245522350073,15.426094178110363,1.0496011067613902,13
28,6,79,15,False,True,32.240389846265316,39.2958102747798,0.8204536214120853,15
28,6,80,8,False,True,3.899061121046543,4.066366236656904,0.9588563582635123,8
28,6,81,16,False,True,57.20866611227393,70.51595021039248,0.8112868924205839,16
28,6,82,6,False,True,3.666661214083433,4.309411160647869,0.8508497048427828,6
28,6,83,10,False,True,4.444308578968048,5.004566628485918,0.8880506363270518,10
28,6,84,21,True,,,,,
28,6,85,16,False,True,98.24205189943314,104.09605456516147,0.943763452993659,16
28,6,86,16,False,True,79.88422876223922,81.32924558594823,0.9822325067286906,16
28,6,87,11,False,True,7.568369619548321,10.034430306404829,0.7542400902139449,11
28,6,88,11,False,True,7.503768429160118,8.144674357026815,0.9213098154975643,11
28,6,89,14,False,True,17.519050743430853,18.508255016058683,0.9465533475862772,14
28,6,90,13,False,True,12.147484812885523,12.7271912060678,0.954451348785748,13
28,6,91,7,False,True,4.041215870529413,4.288309719413519,0.9423796635384118,7
28,6,92,12,False,True,10.316530242562294,11.796029284596443,0.8745765200866263,12
28,6,93,18,True,,,,,
28,6,94,0,False,True,1.9382056780159476,6.064015906304121,0.319624108505553,0
28,6,95,16,False,True,86.61275496706367,92.15702302753925,0.9398388980206229,16
28,6,96,8,False,True,4.389113746583462,4.629360046237707,0.9481037773569817,8
28,6,97,8,False,True,4.839117173105478,5.489066243171692,0.8815920520407747,8
28,6,98,14,False,True,26.005776599049568,27.642380446195602,0.9407936718644186,14
28,6,99,7,False,True,4.037311300635338,4.515859764069319,0.8940293790251023,7
28,6,100,5,False,True,3.2447604462504387,4.032410215586424,0.8046702276738879,5
28,6,101,16,False,True,61.98767805472016,75.70720044896007,0.8187818026174503,16
28,6,102,13,False,True,11.632335372269154,13.782840687781572,0.843972272173266,13
28,6,103,7,False,True,3.4944084472954273,4.520714282989502,0.7729770625947656,7
28,6,104,15,False,True,60.6296700425446,59.93491504341364,1.0115918242084387,15
28,6,105,22,True,,,,,
28,6,106,16,False,True,90.8520189113915,101.91528126597404,0.8914464816545997,16
28,6,107,19,True,,,,,
28,6,108,9,False,True,4.199559334665537,4.782616160809994,0.8780883084613444,9
