regime,n,session,trial,method,seconds,microseconds,repeats,raw_slots,cm_slots,live_k
cached_depth4,16,0,2,cm_flat_liveness,5.813000025227666e-05,58.13000025227666,20,14,11,5
cached_depth4,16,0,2,cm_wrapper_liveness,6.493499968200922e-05,64.93499968200922,20,14,11,5
cached_depth4,16,0,2,raw_recursive,6.484999903477728e-05,64.84999903477728,20,14,11,5
cached_depth4,16,0,2,raw_flat_retained,6.029499927535653e-05,60.29499927535653,20,14,11,5
cached_depth4,16,0,2,raw_flat_liveness,5.3354998817667366e-05,53.354998817667365,20,14,11,5
cached_depth4,16,0,2,cm_recursive,5.573499947786331e-05,55.73499947786331,20,14,11,5
cached_depth4,16,0,3,cm_flat_liveness,2.453500055707991e-05,24.53500055707991,20,9,8,4
cached_depth4,16,0,3,cm_wrapper_liveness,2.3384997621178628e-05,23.384997621178627,20,9,8,4
cached_depth4,16,0,3,raw_recursive,2.2679998073726894e-05,22.679998073726892,20,9,8,4
cached_depth4,16,0,3,raw_flat_retained,2.023500273935497e-05,20.235002739354968,20,9,8,4
cached_depth4,16,0,3,raw_flat_liveness,2.4295004550367594e-05,24.295004550367594,20,9,8,4
cached_depth4,16,0,3,cm_recursive,3.2625003950670364e-05,32.62500395067036,20,9,8,4
cached_depth4,16,0,3,cm_flat_retained,1.806500367820263e-05,18.06500367820263,20,9,8,4
cached_depth4,16,0,4,cm_wrapper_liveness,6.320001557469368e-06,6.320001557469368,20,5,1,1
cached_depth4,16,0,4,raw_recursive,2.7550000231713058e-05,27.550000231713057,20,5,1,1
cached_depth4,16,0,4,raw_flat_retained,2.344500389881432e-05,23.44500389881432,20,5,1,1
cached_depth4,16,0,4,raw_flat_liveness,2.3559998953714967e-05,23.559998953714967,20,5,1,1
cached_depth4,16,0,4,cm_recursive,5.3049996495246886e-06,5.304999649524689,20,5,1,1
cached_depth4,16,0,4,cm_flat_retained,1.2950040400028229e-06,1.2950040400028229,20,5,1,1
cached_depth4,16,0,4,cm_flat_liveness,1.2199976481497289e-06,1.2199976481497288,20,5,1,1
fulloutput_fullarity,16,0,0,raw_flat_liveness,0.0024528699985239657,2452.8699985239655,20,541,241,16
fulloutput_fullarity,16,0,0,cm_recursive,0.0024887199979275465,2488.7199979275465,20,541,241,16
fulloutput_fullarity,16,0,0,cm_flat_retained,0.00144123500213027,1441.23500213027,20,541,241,16
fulloutput_fullarity,16,0,0,cm_flat_liveness,0.001310350000858307,1310.3500008583069,20,541,241,16
fulloutput_fullarity,16,0,0,cm_wrapper_liveness,0.0013791250006761403,1379.1250006761402,20,541,241,16
fulloutput_fullarity,16,0,0,raw_recursive,0.0017166799982078374,1716.6799982078373,20,541,241,16
fulloutput_fullarity,16,0,0,raw_flat_retained,0.0019492699997499586,1949.2699997499585,20,541,241,16
fulloutput_fullarity,16,0,1,cm_recursive,0.002090505004161969,2090.505004161969,20,541,207,16
fulloutput_fullarity,16,0,1,cm_flat_retained,0.0011775650025811046,1177.5650025811046,20,541,207,16
fulloutput_fullarity,16,0,1,cm_flat_liveness,0.00117560499929823,1175.6049992982298,20,541,207,16
fulloutput_fullarity,16,0,1,cm_wrapper_liveness,0.0012637000007089227,1263.7000007089227,20,541,207,16
fulloutput_fullarity,16,0,1,raw_recursive,0.001774735003709793,1774.735003709793,20,541,207,16
fulloutput_fullarity,16,0,1,raw_flat_retained,0.0020110899989958853,2011.0899989958853,20,541,207,16
fulloutput_fullarity,16,0,1,raw_flat_liveness,0.001545749994693324,1545.749994693324,20,541,207,16
fulloutput_fullarity,16,0,2,cm_flat_retained,0.001871655002469197,1871.655002469197,20,553,236,16
fulloutput_fullarity,16,0,2,cm_flat_liveness,0.0017752900021150708,1775.2900021150708,20,553,236,16
fulloutput_fullarity,16,0,2,cm_wrapper_liveness,0.0019774299988057466,1977.4299988057467,20,553,236,16
fulloutput_fullarity,16,0,2,raw_recursive,0.0018351549981161952,1835.1549981161952,20,553,236,16
fulloutput_fullarity,16,0,2,raw_flat_retained,0.0024342000018805266,2434.2000018805265,20,553,236,16
fulloutput_fullarity,16,0,2,raw_flat_liveness,0.0026411600003484635,2641.1600003484637,20,553,236,16
fulloutput_fullarity,16,0,2,cm_recursive,0.0026722999988123774,2672.2999988123775,20,553,236,16
fulloutput_fullarity,16,0,3,cm_flat_liveness,0.0018039099988527596,1803.9099988527596,20,539,227,16
fulloutput_fullarity,16,0,3,cm_wrapper_liveness,0.0018767200002912433,1876.7200002912432,20,539,227,16
fulloutput_fullarity,16,0,3,raw_recursive,0.0018881750002037734,1888.1750002037734,20,539,227,16
fulloutput_fullarity,16,0,3,raw_flat_retained,0.002583729999605566,2583.7299996055663,20,539,227,16
fulloutput_fullarity,16,0,3,raw_flat_liveness,0.0023230599996168166,2323.0599996168166,20,539,227,16
fulloutput_fullarity,16,0,3,cm_recursive,0.002629225002601743,2629.2250026017427,20,539,227,16
fulloutput_fullarity,16,0,3,cm_flat_retained,0.0015323499974329025,1532.3499974329025,20,539,227,16
fulloutput_fullarity,16,0,4,cm_wrapper_liveness,0.00180578000145033,1805.78000145033,20,541,229,16
fulloutput_fullarity,16,0,4,raw_recursive,0.0015666899969801306,1566.6899969801307,20,541,229,16
fulloutput_fullarity,16,0,4,raw_flat_retained,0.0023721600009594113,2372.1600009594113,20,541,229,16
fulloutput_fullarity,16,0,4,raw_flat_liveness,0.0023739950032904745,2373.9950032904744,20,541,229,16
fulloutput_fullarity,16,0,4,cm_recursive,0.002438035001978278,2438.035001978278,20,541,229,16
fulloutput_fullarity,16,0,4,cm_flat_retained,0.0013967400009278208,1396.7400009278208,20,541,229,16
fulloutput_fullarity,16,0,4,cm_flat_liveness,0.001292710000416264,1292.710000416264,20,541,229,16
cached_depth4,4,1,0,cm_flat_liveness,2.770200138911605e-06,2.770200138911605,500,22,10,4
cached_depth4,4,1,0,cm_wrapper_liveness,6.977200042456389e-06,6.9772000424563885,500,22,10,4
cached_depth4,4,1,0,raw_recursive,7.516199955716729e-06,7.516199955716729,500,22,10,4
cached_depth4,4,1,0,raw_flat_retained,4.300399916246534e-06,4.300399916246533,500,22,10,4
cached_depth4,4,1,0,raw_flat_liveness,4.621400032192468e-06,4.621400032192469,500,22,10,4
cached_depth4,4,1,0,cm_recursive,1.0677400045096875e-05,10.677400045096874,500,22,10,4
cached_depth4,4,1,0,cm_flat_retained,2.7947998605668546e-06,2.7947998605668545,500,22,10,4
cached_depth4,4,1,1,cm_wrapper_liveness,4.782400093972683e-06,4.782400093972683,500,7,1,1
cached_depth4,4,1,1,raw_recursive,4.685400053858757e-06,4.685400053858757,500,7,1,1
cached_depth4,4,1,1,raw_flat_retained,4.0106000378727914e-06,4.010600037872791,500,7,1,1
cached_depth4,4,1,1,raw_flat_liveness,4.332800162956119e-06,4.332800162956119,500,7,1,1
cached_depth4,4,1,1,cm_recursive,3.139000153169036e-06,3.139000153169036,500,7,1,1
cached_depth4,4,1,1,cm_flat_retained,1.4812001027166844e-06,1.4812001027166843,500,7,1,1
cached_depth4,4,1,1,cm_flat_liveness,1.3308001216500998e-06,1.3308001216500998,500,7,1,1
cached_depth4,4,1,2,raw_recursive,1.7186000477522612e-06,1.7186000477522612,500,3,1,1
cached_depth4,4,1,2,raw_flat_retained,1.6526000108569861e-06,1.652600010856986,500,3,1,1
cached_depth4,4,1,2,raw_flat_liveness,1.5948000364005565e-06,1.5948000364005566,500,3,1,1
cached_depth4,4,1,2,cm_recursive,1.684800023213029e-06,1.684800023213029,500,3,1,1
cached_depth4,4,1,2,cm_flat_retained,1.0778000578284264e-06,1.0778000578284264,500,3,1,1
cached_depth4,4,1,2,cm_flat_liveness,1.0997999925166367e-06,1.0997999925166368,500,3,1,1
cached_depth4,4,1,2,cm_wrapper_liveness,5.140800029039383e-06,5.140800029039383,500,3,1,1
cached_depth4,4,1,3,raw_flat_retained,3.035200061276555e-06,3.035200061276555,500,15,13,4
cached_depth4,4,1,3,raw_flat_liveness,3.216800047084689e-06,3.216800047084689,500,15,13,4
cached_depth4,4,1,3,cm_recursive,1.1666599893942476e-05,11.666599893942475,500,15,13,4
cached_depth4,4,1,3,cm_flat_retained,3.494999837130308e-06,3.494999837130308,500,15,13,4
cached_depth4,4,1,3,cm_flat_liveness,4.194200038909912e-06,4.194200038909912,500,15,13,4
cached_depth4,4,1,3,cm_wrapper_liveness,7.4254001956433055e-06,7.425400195643306,500,15,13,4
cached_depth4,4,1,3,raw_recursive,5.581599893048406e-06,5.581599893048406,500,15,13,4
cached_depth4,4,1,4,raw_flat_liveness,3.734000027179718e-06,3.734000027179718,500,19,11,4
cached_depth4,4,1,4,cm_recursive,9.467799915000797e-06,9.467799915000796,500,19,11,4
cached_depth4,4,1,4,cm_flat_retained,3.282200079411268e-06,3.2822000794112682,500,19,11,4
cached_depth4,4,1,4,cm_flat_liveness,3.242800012230873e-06,3.242800012230873,500,19,11,4
cached_depth4,4,1,4,cm_wrapper_liveness,7.365799974650144e-06,7.365799974650145,500,19,11,4
cached_depth4,4,1,4,raw_recursive,6.688799941912293e-06,6.688799941912293,500,19,11,4
cached_depth4,4,1,4,raw_flat_retained,4.816199885681271e-06,4.8161998856812716,500,19,11,4
cached_depth4,8,1,0,raw_flat_liveness,4.037000083674987e-06,4.037000083674987,300,23,15,7
cached_depth4,8,1,0,cm_recursive,1.6660999972373246e-05,16.660999972373247,300,23,15,7
cached_depth4,8,1,0,cm_flat_retained,4.01699993138512e-06,4.01699993138512,300,23,15,7
cached_depth4,8,1,0,cm_flat_liveness,3.797000196451942e-06,3.797000196451942,300,23,15,7
cached_depth4,8,1,0,cm_wrapper_liveness,6.476333364844322e-06,6.476333364844322,300,23,15,7
cached_depth4,8,1,0,raw_recursive,9.878000322108467e-06,9.878000322108466,300,23,15,7
cached_depth4,8,1,0,raw_flat_retained,4.810000148912271e-06,4.8100001489122715,300,23,15,7
cached_depth4,8,1,1,cm_recursive,9.002999868243932e-06,9.002999868243933,300,12,12,5
cached_depth4,8,1,1,cm_flat_retained,3.0613329727202656e-06,3.0613329727202654,300,12,12,5
cached_depth4,8,1,1,cm_flat_liveness,3.1626666896045206e-06,3.162666689604521,300,12,12,5
cached_depth4,8,1,1,cm_wrapper_liveness,6.067666690796614e-06,6.067666690796614,300,12,12,5
