corpus,id,live_k,ambient_n,op_family,shape,current_engine,cm_instructions,cse_flat_instructions,raw_instructions,cm_executed_bigint_ops,cse_flat_executed_bigint_ops,raw_executed_bigint_ops,cm_executed_word_ops,cse_flat_executed_word_ops,raw_executed_word_ops,cm_current_ns_median,cm_wrapper_ns_median,cse_flat_current_ns_median,raw_current_ns_median,cm_current_over_cse_flat_current,cm_wrapper_over_cse_flat_current,cm_current_over_raw_current,cm_wrapper_over_raw_current,cse_flat_current_over_raw_current,cm_flat_ns_median,cm_words_ns_median,cse_flat_flat_ns_median,cse_flat_words_ns_median,raw_flat_ns_median,raw_words_ns_median,truth_sha256_expected,packed_sha256,packed_equal_all_arms,batch,rounds
b2,b2-k6-mixed-shared-2-33593cbc9843,6,6,mixed,shared,flat,14,15,25,30,31,42,23,24,32,5233.5,25741.5,5833.5,6372.0,0.8971457958344047,4.412702494214451,0.8213276836158192,4.0397834274952915,0.9154896421845574,5035.5,28404.5,5500.5,29533.0,6275.5,37395.5,991201b381b64d183be8d60df0a5b23afa16a6c4f1747ae0fafc957a288b8155,991201b381b64d183be8d60df0a5b23afa16a6c4f1747ae0fafc957a288b8155,True,100,24
b2,b2-k6-mixed-shared-3-a377b00385d6,6,6,mixed,shared,flat,15,15,36,33,33,68,26,26,52,5453.5,26003.0,5708.0,8690.0,0.9554134548002803,4.555536089698669,0.627560414269275,2.9922899884925203,0.6568469505178366,5611.5,33717.0,5889.0,33337.5,9124.0,62739.0,5683fd468752a8eebd3fecdf82e47864ac13a8699d5fe2495930fb25fa755b75,5683fd468752a8eebd3fecdf82e47864ac13a8699d5fe2495930fb25fa755b75,True,100,24
b2,b2-k6-mixed-shared-4-d71d1df79e0f,6,6,mixed,shared,flat,11,15,34,22,31,57,17,24,42,4229.5,23581.5,5649.5,7817.0,0.748650323037437,4.174086202318789,0.5410643469361648,3.016694384034796,0.7227197134450557,4303.5,21990.5,5721.0,30412.0,8114.0,49051.5,649807f9b389602dad3c9be515538cf94aea9d5cc3dfb85d443ffc48f9d24360,649807f9b389602dad3c9be515538cf94aea9d5cc3dfb85d443ffc48f9d24360,True,100,24
b2,b2-k8-xor_dom-tree-1-e3305253a197,8,8,xor_dom,tree,flat,8,8,11,13,13,13,11,11,11,3493.0,23313.5,3716.5,3166.5,0.9398627741154312,6.272971882147181,1.1031106900363177,7.362545397126165,1.173693352281699,3396.5,12166.0,3633.0,12343.5,3103.5,13306.5,46af8650e56cb3d8316990197ae711b02c6005066cac2953e04fc0ca70015a55,46af8650e56cb3d8316990197ae711b02c6005066cac2953e04fc0ca70015a55,True,100,24
b2,b2-k8-xor_dom-tree-2-13ed19191907,8,8,xor_dom,tree,flat,8,8,12,17,17,17,14,14,14,3846.5,25215.0,4164.5,3875.5,0.9236402929523352,6.054748469203986,0.9925170945684428,6.506257257128112,1.0745710230937944,3625.0,14608.0,3962.5,14763.5,3716.0,16361.0,e1816aca7b95dbe067940f525f729f06e1e3535d98b933099d96513ab738a3bc,e1816aca7b95dbe067940f525f729f06e1e3535d98b933099d96513ab738a3bc,True,100,24
b2,b2-k8-xor_dom-tree-3-6411e7a81de6,8,8,xor_dom,tree,flat,8,8,12,18,18,18,14,14,14,3789.0,22921.5,4061.0,3893.5,0.933021423294755,5.644299433637035,0.9731603955310132,5.887119558238089,1.043020418646462,3673.0,14280.5,3983.5,14201.5,3818.5,15802.5,e3b16859071e39ef7e23d1c58adf4b4d9f7bd4834a5d7fb37c7e5bd4ffc3bf12,e3b16859071e39ef7e23d1c58adf4b4d9f7bd4834a5d7fb37c7e5bd4ffc3bf12,True,100,24
b2,b2-k8-xor_dom-tree-4-c77ef7ea382c,8,8,xor_dom,tree,flat,8,8,10,13,13,13,11,11,11,3537.5,22858.5,3854.5,3150.0,0.9177584641328318,5.930341159683487,1.123015873015873,7.256666666666667,1.2236507936507937,3643.5,13419.0,4054.0,13608.5,3337.5,14418.5,64256c18b54a69684f950bf04e330c2a5d4ff3ee20ae16427bd89a85344dbdf6,64256c18b54a69684f950bf04e330c2a5d4ff3ee20ae16427bd89a85344dbdf6,True,100,24
b2,b2-k8-xor_dom-shared-1-39a6b403d2d3,8,8,xor_dom,shared,flat,10,10,27,20,24,32,17,21,29,4446.0,25122.0,5020.5,6409.5,0.8855691664176875,5.003884075291306,0.693657851626492,3.9194945003510413,0.783290428270536,4355.5,18327.0,4904.0,20767.5,6688.5,35492.5,969e55e56254cb0c53aae5eaf2bf2ae32c59ac1ba8cda5ed517b46ff3a91b000,969e55e56254cb0c53aae5eaf2bf2ae32c59ac1ba8cda5ed517b46ff3a91b000,True,100,24
b2,b2-k8-xor_dom-shared-2-13d2013b2012,8,8,xor_dom,shared,flat,2,3,18,10,17,24,9,16,21,2351.5,21072.5,3118.5,4764.0,0.7540484207150874,6.757255090588424,0.49359781696053734,4.423278757346767,0.6545969773299748,2263.0,9211.5,3204.0,14740.5,5011.5,25470.5,c685e7aa0cf19a6f715b097a9d3252953f12dde3bf98a0f43deef53ac6245c78,c685e7aa0cf19a6f715b097a9d3252953f12dde3bf98a0f43deef53ac6245c78,True,100,24
b2,b2-k8-xor_dom-shared-3-c2eeb3424108,8,8,xor_dom,shared,flat,6,8,31,17,22,35,16,20,32,3364.0,23000.0,4207.0,6626.0,0.7996196814832423,5.467078678393154,0.5076969514035617,3.4711741623905827,0.6349230304859644,3331.5,15441.0,4324.5,18730.0,7150.0,37246.0,6eb7bcba5a6aa5f243c21c44059f0b469b9f09ed9a02eb46abb5d3b379a21f83,6eb7bcba5a6aa5f243c21c44059f0b469b9f09ed9a02eb46abb5d3b379a21f83,True,100,24
b2,b2-k8-xor_dom-shared-4-b7ecc9bde8c8,8,8,xor_dom,shared,flat,15,16,43,24,27,50,21,24,43,5472.0,24858.5,6163.0,8841.5,0.8878792795716371,4.033506409216291,0.6188995080020359,2.811570434880959,0.6970536673641351,5578.0,23582.0,6191.0,25597.5,10144.0,50782.0,288e53bef7c9f70b78ec03366f445225a7937c0d6c72724b6d60e44db6fd53a4,288e53bef7c9f70b78ec03366f445225a7937c0d6c72724b6d60e44db6fd53a4,True,100,24
b2,b2-k8-andor_dom-tree-1-0a99939bca63,8,8,andor_dom,tree,flat,6,6,9,12,12,12,10,10,10,3035.5,23872.5,3360.0,2893.5,0.903422619047619,7.104910714285714,1.0490755140832901,8.250388802488336,1.1612234318299637,2904.5,11026.0,3313.5,11065.5,2893.5,12057.0,8fd28e1480f36482da1a002c844de2475a8c1509bb3c5f17bc852f253674c754,8fd28e1480f36482da1a002c844de2475a8c1509bb3c5f17bc852f253674c754,True,100,24
b2,b2-k8-andor_dom-tree-2-cbc8a38367ce,8,8,andor_dom,tree,flat,7,7,8,9,9,9,8,8,8,3194.0,23327.5,3514.5,2644.0,0.908806373595106,6.637501778346849,1.208018154311649,8.822806354009078,1.3292360060514372,3004.0,10047.0,3436.5,10095.5,2520.0,10462.5,3d79bfe61802b728b5e2d9a5a13fc4c2e855c7614300109f66b4512e32c1ca43,3d79bfe61802b728b5e2d9a5a13fc4c2e855c7614300109f66b4512e32c1ca43,True,100,24
