corpus,id,live_k,ambient_n,op_family,shape,current_engine,cm_instructions,cse_flat_instructions,raw_instructions,cm_executed_bigint_ops,cse_flat_executed_bigint_ops,raw_executed_bigint_ops,cm_executed_word_ops,cse_flat_executed_word_ops,raw_executed_word_ops,cm_current_ns_median,cm_wrapper_ns_median,cse_flat_current_ns_median,raw_current_ns_median,cm_current_over_cse_flat_current,cm_wrapper_over_cse_flat_current,cm_current_over_raw_current,cm_wrapper_over_raw_current,cse_flat_current_over_raw_current,cm_flat_ns_median,cm_words_ns_median,cse_flat_flat_ns_median,cse_flat_words_ns_median,raw_flat_ns_median,raw_words_ns_median,truth_sha256_expected,packed_sha256,packed_equal_all_arms,batch,rounds
b2,b2-k6-xor_dom-shared-1-9e510ec73f56,6,6,xor_dom,shared,flat,8,8,25,18,22,28,16,20,26,6545.5650000000005,36913.36,7490.43,8906.955000000002,0.8738570415850626,4.928069550079234,0.7348824598305481,4.144329908481629,0.840964167889026,6249.12,22552.475,7317.425,27923.42,8615.42,37724.575,2aec3bc90a539e122dd54736db4e4400e5b5007095003e6c684efddffc04cfad,2aec3bc90a539e122dd54736db4e4400e5b5007095003e6c684efddffc04cfad,True,100,24
b2,b2-k6-xor_dom-shared-2-b6c3c0a8013a,6,6,xor_dom,shared,flat,4,4,15,8,14,15,8,14,15,4534.65,31518.114999999998,5493.795,5956.9349999999995,0.8254130341594471,5.73703878648548,0.7612387914254563,5.290995285327102,0.9222519634677901,4305.254999999999,13345.21,5509.91,21142.86,5707.51,23030.489999999998,009e38e0d30da65985e43e9b34e826fd6f0eca25b432424470acf2b2d76135f2,009e38e0d30da65985e43e9b34e826fd6f0eca25b432424470acf2b2d76135f2,True,100,24
b2,b2-k6-xor_dom-shared-3-032bd0c6858d,6,6,xor_dom,shared,flat,7,7,23,17,21,35,14,18,29,5929.545,35383.27,6593.58,9149.67,0.8992906736552829,5.366321482411679,0.6480610776126352,3.867163515186886,0.7206358262101256,5569.955,20083.12,6579.265,24711.76,8709.665,39217.465,647e06729ebad981aa02e88ae05b3d081a43127e3d34b56fbde7c6413b78f788,647e06729ebad981aa02e88ae05b3d081a43127e3d34b56fbde7c6413b78f788,True,100,24
b2,b2-k6-xor_dom-shared-4-2ef76830fe72,6,6,xor_dom,shared,flat,4,10,42,8,21,81,7,18,59,4195.645,31790.875,7581.62,15819.23,0.5533968993434122,4.19315067228376,0.2652243503634501,2.0096347925910427,0.47926605782961623,4044.5150000000003,13524.785,7729.045,28768.9,15814.87,82719.405,edef7ad9513057d8979adaa108d88fbe5f634f3a3dc3c66f9364ef7e8032213f,edef7ad9513057d8979adaa108d88fbe5f634f3a3dc3c66f9364ef7e8032213f,True,100,24
b2,b2-k6-andor_dom-tree-1-0a0c172dd63a,6,6,andor_dom,tree,flat,3,3,5,5,5,5,5,5,5,3820.33,32485.965,4239.405,3349.675,0.9011476846397077,7.662859528636684,1.140507661191011,9.698243859478904,1.2656168135714658,3590.24,11032.795,4245.82,11106.955,3093.585,10522.835,f848de93b27124b7b13eaefeb6bfa0087e5ebbdf95e1833f4dd9ff0a83e967ac,f848de93b27124b7b13eaefeb6bfa0087e5ebbdf95e1833f4dd9ff0a83e967ac,True,100,24
b2,b2-k6-andor_dom-tree-2-eff74425a5c6,6,6,andor_dom,tree,flat,4,4,8,7,8,8,7,8,8,4388.530000000001,33031.884999999995,4936.105,4076.115,0.8890673922049878,6.691892696772049,1.0766452860137659,8.10376669941844,1.2109827617719322,4154.13,14029.34,4908.615,15909.61,3810.665,15006.16,cad6be77a54376f1a05420a4bc3d4683a92d6e8e364fbca00e2996debd78f326,cad6be77a54376f1a05420a4bc3d4683a92d6e8e364fbca00e2996debd78f326,True,100,24
b2,b2-k6-andor_dom-tree-3-d47d0c96cf7f,6,6,andor_dom,tree,flat,5,5,7,8,9,9,7,8,8,4592.59,33348.11,5142.955,4090.14,0.8929866195601557,6.484231341709193,1.1228442058218058,8.15329304131399,1.2574031695736576,4379.525,13341.16,5137.15,15058.075,3814.77,14614.27,50914e4773046b53f84ce0f6f4539f4b538cc3fe27541eabae848d1b199cf00b,50914e4773046b53f84ce0f6f4539f4b538cc3fe27541eabae848d1b199cf00b,True,100,24
b2,b2-k6-andor_dom-tree-4-9dc0cd28326c,6,6,andor_dom,tree,flat,5,5,8,8,8,8,8,8,8,4807.91,33512.81,5272.15,4046.4700000000003,0.9119448422370381,6.356573693844068,1.1881738898348435,8.28198652158548,1.3029010470854843,4579.97,15413.564999999999,5245.014999999999,15525.335,3779.465,14819.275000000001,c9b8b2d93f46839e42d4fa0c013558ab346efeafcd9458aa0784a14e80460c26,c9b8b2d93f46839e42d4fa0c013558ab346efeafcd9458aa0784a14e80460c26,True,100,24
b2,b2-k6-andor_dom-shared-1-b8d344418390,6,6,andor_dom,shared,flat,10,13,29,18,21,36,15,18,29,6983.22,35738.1,8866.35,9505.759999999998,0.7876093319122299,4.0307567375526565,0.7346303714800291,3.75962574270758,0.9327344683644445,6790.835,23748.965,8913.465,28122.925,9208.415,41412.3,3e990d45c83fa01d9bf0c64b79ed7678df3c723614f0f7eccdc3d196fa3073e9,3e990d45c83fa01d9bf0c64b79ed7678df3c723614f0f7eccdc3d196fa3073e9,True,100,24
b2,b2-k6-andor_dom-shared-2-64893da6cbd9,6,6,andor_dom,shared,flat,8,12,43,16,21,48,14,19,44,6279.515,34956.93,8757.985,13011.67,0.7170045392861486,3.99143524452257,0.4826063833466419,2.6865828905897553,0.6730869288876832,6070.105,23164.845,8778.215,30183.415,12771.75,66928.51999999999,46386ff0eccd7a7871daa3122b418bbf8e0d0180eca74808a53b2c3ed970f50e,46386ff0eccd7a7871daa3122b418bbf8e0d0180eca74808a53b2c3ed970f50e,True,100,24
b2,b2-k6-andor_dom-shared-3-a125454cd529,6,6,andor_dom,shared,flat,6,8,21,15,18,25,13,16,22,5300.6,32380.66,6789.485,7467.4,0.7807072259530731,4.769236547396452,0.7098320700645473,4.336269652087742,0.9092167287141442,5136.705,18955.28,6803.605,22929.24,7215.02,30914.615,3f710ac088db33363087de2b9a657541fe5447821debaa9fe5cbd538eb1a5f29,3f710ac088db33363087de2b9a657541fe5447821debaa9fe5cbd538eb1a5f29,True,100,24
b2,b2-k6-andor_dom-shared-4-0dd35386d57d,6,6,andor_dom,shared,flat,7,7,20,15,16,22,14,15,21,6132.795,35655.825,6819.08,7319.924999999999,0.8993581245563917,5.228832188506367,0.8378221088330824,4.871064252707507,0.9315778508659585,5904.305,24169.595,6683.775,25982.565000000002,6915.22,34040.350000000006,1656c269d0236784b54b17c8ef8406cea69739a8e3a204b3cbb8bfa53449f35b,1656c269d0236784b54b17c8ef8406cea69739a8e3a204b3cbb8bfa53449f35b,True,100,24
b2,b2-k6-impeqv_dom-tree-1-c05059f5591f,6,6,impeqv_dom,tree,flat,5,5,5,13,13,13,9,9,9,4436.955,33303.395000000004,4880.015,4202.905,0.909209295463231,6.8244452117462755,1.0556876731689153,7.923899065051436,1.1611052355454146,4208.764999999999,15030.09,4886.325,15045.42,3945.0699999999997,14970.16,7524471d915b02b29cef6bb1183791a371f6ace366b980da3b4594da2e301b21,7524471d915b02b29cef6bb1183791a371f6ace366b980da3b4594da2e301b21,True,100,24
