corpus,role,id,cluster,live_k,structural_dag_nodes_source,unfolded_tree_nodes,ir_nodes,cm_instructions,cm_executed_bigint_ops,cm_executed_word_ops,cm_peak_live_word_buffers,raw_instructions,raw_executed_bigint_ops,raw_executed_word_ops,hash_ns_median,serde_ns_median,json_encode_ns_median,serde_bytes,compile_external_ns,ir_compile_ns,ir_canonicalize_ns,ir_rewrite_ns,ir_intern_ns,ir_live_vars_ns,lower_cm_ns_median,lower_raw_ns_median,raw_kernel_status,raw_flat_ns_median,raw_words_ns_median,cm_flat_ns_median,cm_words_ns_median,wrapper_current_ns_median,end_to_end_current_ns_median,raw_words_over_flat,cm_words_over_flat,wrapper_over_selected_bare,packed_sha256,packed_equal,output_bytes_exact,words_environment_bytes_estimate,raw_flat_temporary_bytes_estimate,raw_word_scratch_bytes_estimate,cm_word_scratch_bytes_estimate,max_kernel_temporary_bytes,kernel_batch,kernel_rounds,structural_hash
b2,held_out,b2-k10-andor_dom-shared-1-071d6b8e4bb7,andor_dom,10,38,106,27,17,31,28,7,53,62,57,52300.0,56700.0,31800.0,944,712000.0,704600.0100672245,64699.88147728145,82000.01320801675,136000.01693703234,99100.08520819247,50600.0,85100.0,ok,10530.0,64820.0,6374.0,27126.0,41000.0,577300.0,6.155745489078822,4.25572638845309,6.432381550047066,2023bed7c6d67a4c9d4c5e68fc10a864e8a221cce3a504eeb9a5a1df50f2397f,True,128,1280,13568,768,896,268435456,50,5,071d6b8e4bb7ae001556afc7a4e24e39
b2,held_out,b2-k10-andor_dom-shared-2-16ca12c11ee1,andor_dom,10,33,82,24,14,27,24,7,42,47,43,43500.0,44600.0,27100.0,806,501800.0,495199.9871991575,40800.077840685844,58599.922340363264,104000.06431154907,64499.821746721864,42800.0,111500.0,ok,8160.0,51306.0,5616.0,22918.0,37800.0,524000.0,6.2875,4.080840455840455,6.730769230769231,d25214afe652c886762108a089e935eff46230b85de72818e00ca84571629e82,True,128,1280,10496,768,896,268435456,50,5,16ca12c11ee14aa3365d00891b188a8a
b2,held_out,b2-k10-andor_dom-shared-3-22432c1ba51e,andor_dom,10,28,49,19,9,18,17,7,25,27,25,36600.0,37000.0,24600.0,682,500200.0,492499.99574385583,39400.067180395126,42399.915400892496,117100.04764609039,65100.000938400626,38100.0,72700.0,ok,5092.0,29238.0,3962.0,17052.0,88900.0,636900.0,5.741948153967007,4.303886925795053,22.43816254416961,61292e14dd3f798c3df8a836c0490e4eb6288368a970d63c20944478da823ce4,True,128,1280,6272,512,896,268435456,50,5,22432c1ba51e8de7860ffb6b558c6af4
b2,held_out,b2-k10-andor_dom-shared-4-7f3eabfd2bc0,andor_dom,10,34,54,25,15,30,25,6,28,35,30,71600.0,66500.0,28400.0,828,489300.0,481600.00005736947,37000.01980178058,44900.02174861729,99999.97564591467,63799.96193572879,49300.0,70800.0,ok,6178.0,32492.0,6092.0,31038.0,37900.0,532100.0,5.2593072191647785,5.094878529218647,6.221273801707157,ef41308852853f4cc52229ddade54e424af29dd99a564d4718ea4177daccf4d1,True,128,1280,6912,512,768,268435456,50,5,7f3eabfd2bc0766469a75bb178dbb53c
b2,held_out,b2-k10-impeqv_dom-tree-1-d65cd8c37d53,impeqv_dom,10,27,32,27,17,44,29,5,17,44,29,34900.0,36600.0,23300.0,647,292400.0,287400.0056181103,4200.031980872154,20299.92174357176,72999.91557374597,40699.90245625377,44300.0,26500.0,ok,6930.0,30984.0,7100.0,26304.0,37900.0,347600.0,4.470995670995671,3.7047887323943662,5.338028169014085,6a277e9b6f1a2c9d5406a1ad99b4f6882da9542b22cd8fbe9d99c3005a604450,True,128,1280,4096,640,640,268435456,50,5,d65cd8c37d539bec10c4ceb1925d8850
b2,held_out,b2-k10-impeqv_dom-tree-2-c28e8c343d74,impeqv_dom,10,19,19,19,9,23,16,4,9,23,16,37900.0,36400.0,33800.0,456,300100.0,294500.0014733523,5400.012014433742,20300.00905506313,75199.90322180092,36800.01827888191,43500.0,28900.0,ok,6706.0,23386.0,4352.0,14816.0,30300.0,251600.0,3.487324783775723,3.4044117647058822,6.962316176470588,7f49ad0ac1c2e262607d04e82a59052fca7b1a050532196ae13874ad77ddf3d1,True,128,1280,2432,512,512,268435456,50,5,c28e8c343d74fa2c39bae85d0d215a51
b2,held_out,b2-k10-impeqv_dom-tree-3-4537a75ce604,impeqv_dom,10,24,28,24,14,35,24,4,14,35,24,33100.0,34500.0,21500.0,582,308400.0,302700.00570453703,6499.962182715535,24200.009647756815,79599.96582940221,42499.97437000275,44800.0,41600.0,ok,5824.0,21842.0,6132.0,20838.0,35100.0,357500.0,3.7503434065934065,3.398238747553816,5.724070450097847,56d24a658c7cbe708adf0414be52f24ddc0aa1f015579185dc0cd48a1f240882,True,128,1280,3584,640,512,268435456,50,5,4537a75ce60422c1a0cdcdfca10b146e
b2,held_out,b2-k10-impeqv_dom-tree-4-146866abdaef,impeqv_dom,10,21,21,21,11,27,18,5,11,27,18,28100.0,42600.0,33900.0,495,396000.0,390000.00106170774,10299.991117790341,24600.012693554163,107099.97150115669,47999.987145885825,36000.0,22200.0,ok,4852.0,16372.0,5078.0,16406.0,33300.0,245000.0,3.3742786479802143,3.2307995273729815,6.557699881843245,5314217abb5a6447b09852854165d1b704f2905cddd68cebeadfdaf9cceb96dd,True,128,1280,2688,768,640,268435456,50,5,146866abdaefb2c0b1597eb94371ed3f
b2,held_out,b2-k10-impeqv_dom-shared-1-a2d9511bd8a2,impeqv_dom,10,36,61,34,24,68,46,7,30,86,58,46400.0,58200.0,29300.0,903,390800.0,384300.01586675644,4400.033503770828,26199.96666908264,101700.01769438386,64499.996369704604,94900.0,77900.0,ok,14582.0,61556.0,10512.0,36578.0,124200.0,520900.0,4.221368810862708,3.479642313546423,11.815068493150685,3b07de64b0c63311c34ee1d14d51cd0dbff4fa063cc3cc72eda1bc51bd02dfc6,True,128,1280,7808,640,896,268435456,50,5,a2d9511bd8a201c689ebc3f5a7b55893
b2,held_out,b2-k10-impeqv_dom-shared-2-e0619ddaeb12,impeqv_dom,10,32,54,32,22,61,40,6,28,79,52,40100.0,44400.0,26200.0,778,451600.0,444300.00707507133,2500.019036233425,24999.957531690598,109399.90170300007,72400.02742037177,68300.0,54600.0,ok,10604.0,42894.0,9026.0,31734.0,43300.0,385300.0,4.045077329309694,3.515843119875914,4.7972523820075335,f834dbdf22fd8cf1b2092bb052117469798775d42c4cc697442cc22ba86df612,True,128,1280,6912,512,768,268435456,50,5,e0619ddaeb1211acdf3616cfa3ac87f9
b2,held_out,b2-k10-impeqv_dom-shared-3-456d3bc52660,impeqv_dom,10,35,102,30,20,51,35,5,51,114,82,47400.0,52100.0,29100.0,868,398100.0,391599.98414106667,10600.02250596881,33999.967854470015,92999.95144829154,54800.03892444074,49400.0,90300.0,ok,16290.0,70092.0,8478.0,49122.0,41500.0,608300.0,4.302762430939227,5.794055201698514,4.895022410945978,e90aaf1e4409cd954c1689522f626be0c05bd03a907bba5e153335cd2fa656c5,True,128,1280,13056,640,640,268435456,50,5,456d3bc526601306ff104f31f5e57ae2
b2,held_out,b2-k10-impeqv_dom-shared-4-2386e2077320,impeqv_dom,10,32,81,32,22,56,38,6,43,105,71,79900.0,90200.0,57000.0,784,661400.0,654199.9755427241,13299.984857439995,43500.04019215703,153600.1218482852,120699.92953911424,92200.0,110600.0,ok,15506.0,68060.0,9392.0,32006.0,63500.0,453200.0,4.389268670192184,3.407793867120954,6.761073253833049,650e7da2e8455d8ed3c88f0b1bd75c14a36dcec3d79f9bf1ab2e401e20537b2b,True,128,1280,10368,640,768,268435456,50,5,2386e2077320ecac837b776f630db81f
b2,held_out,b2-k10-mixed-tree-1-f431ce588c32,mixed,10,20,21,17,7,14,12,4,10,14,12,26900.0,25500.0,18700.0,479,247000.0,242400.01221187413,15400.029951706529,23800.006601959467,54399.97767098248,27299.945941194892,28000.0,19700.0,ok,5330.0,23072.0,3640.0,13654.0,42100.0,312000.0,4.3287054409005625,3.751098901098901,11.565934065934066,4745731af5e9243209198887508a49500828d5e3b5b95a785cd4015c2c9746c2,True,128,1280,2688,512,512,268435456,50,5,f431ce588c32a7f3e482c89aa2729a7a
b2,held_out,b2-k10-mixed-tree-2-82994a7af72e,mixed,10,23,26,22,12,26,19,4,13,26,19,32500.0,31300.0,22400.0,554,281600.0,276199.97854344547,12699.92208108306,24400.040274485946,63700.019381940365,35500.03748387098,35800.0,20800.0,ok,7154.0,29730.0,7300.0,18380.0,34000.0,307100.0,4.155717081353089,2.5178082191780824,4.657534246575342,999e6cb468a0387d197bfc65cc9bfd4b994d448c970bc3da29f6bd6f9fffd95e,True,128,1280,3328,512,512,268435456,50,5,82994a7af72e9a55853afac16b489e5f
b2,held_out,b2-k10-mixed-tree-3-961dbd1e0dd8,mixed,10,22,24,20,10,15,13,3,12,15,13,30800.0,29700.0,19600.0,527,277900.0,272600.00933893025,17200.014553964138,22599.93925690651,60600.05398467183,36500.0159945339,32200.0,23000.0,ok,3738.0,15578.0,4188.0,15214.0,33800.0,318200.0,4.167469234884965,3.6327602674307546,8.070678127984719,c764aed964b41ffe8a6d6671bb0382489e45362d47d9f79f5f06116a50ae4f44,True,128,1280,3072,384,384,268435456,50,5,961dbd1e0dd8468c22deb7a41cd1aae8
b2,held_out,b2-k10-mixed-tree-4-a46b1cdc2617,mixed,10,19,19,19,9,15,12,3,9,15,12,28600.0,24600.0,17900.0,454,224200.0,219300.01094006002,11499.971151351929,19000.028260052204,50700.007705017924,28500.01328624785,29400.0,16900.0,ok,3416.0,13318.0,4054.0,14054.0,29100.0,290500.0,3.898711943793911,3.46669955599408,7.178095707942773,2482721c239c03e6563c0d339ad648261c9bde5695c190c7e3fc844e703949e8,True,128,1280,2432,384,384,268435456,50,5,a46b1cdc261747a7788db7973a2ba3f6
b2,held_out,b2-k10-mixed-shared-1-ed6b5cd37350,mixed,10,32,58,28,18,38,29,7,30,51,39,44400.0,46100.0,26000.0,781,578600.0,571099.9830625951,34300.02834647894,51100.09806230664,138599.9785270542,87500.02598389983,86700.0,44800.0,ok,8090.0,38136.0,7094.0,26566.0,39200.0,532100.0,4.713967861557478,3.7448548068790526,5.525796447702284,6d93321deb38f1132aad525ae54ba3a0281a6927f26d0ef1270e7b1a966ce072,True,128,1280,7424,512,896,268435456,50,5,ed6b5cd3735029768ba19d5fd6fe31e0
b2,held_out,b2-k10-mixed-shared-2-ee63ac52edf4,mixed,10,32,57,23,13,30,25,7,28,52,40,101500.0,149400.0,62100.0,791,632400.0,624000.0075194985,47500.0124424696,58099.947636947036,133000.05230121315,86999.99307282269,43000.0,50200.0,ok,8246.0,38118.0,7032.0,25566.0,37500.0,462800.0,4.622604899345137,3.635665529010239,5.332764505119454,d5b9585357b8851bce30f11eac0744be80f6c99086765fbec06556e8dcba487c,True,128,1280,7296,640,896,268435456,50,5,ee63ac52edf494d15a82fdec517e2fd7
b2,held_out,b2-k10-mixed-shared-3-189118134673,mixed,10,30,59,23,13,30,24,6,29,53,41,39300.0,42300.0,25600.0,742,540700.0,532400.0085238367,29199.98951256275,47700.159484520555,128899.87556263804,68300.02530477941,41800.0,47300.0,ok,8296.0,40840.0,5766.0,24504.0,55800.0,427000.0,4.922854387656702,4.249739854318419,9.67741935483871,f63d4bbf0860a4b54fa10e72b56cdefdb2fec0a8f874429c44c8c467d12f3716,True,128,1280,7552,512,768,268435456,50,5,1891181346731b0b1f59219de651e491
b2,held_out,b2-k10-mixed-shared-4-bc98fc0156a1,mixed,10,34,76,29,19,43,33,7,38,67,52,44700.0,48000.0,28100.0,839,630100.0,621000.0137798488,41600.02572461963,55100.04120878875,138899.89349991083,97800.04620552063,51900.0,64400.0,ok,10444.0,50500.0,7438.0,29540.0,43100.0,488200.0,4.835312140942167,3.9714977144393653,5.7945684323742945,f7743b4d3584d737f00c61e0d0e4483f3eeeed164a52e0b4b9f6adfd08ed6134,True,128,1280,9728,640,896,268435456,50,5,bc98fc0156a176df345867ab15afbd18
b2,held_out,b2-k12-xor_dom-tree-1-58b08f43ff42,xor_dom,12,24,25,19,7,16,14,4,12,16,14,30500.0,30800.0,37200.0,575,339300.0,331000.0174678862,20800.012862309813,36500.0159945339,68700.11566206813,38800.03350786865,31900.0,22500.0,ok,5555.0,17025.0,5640.0,15255.0,32000.0,326700.0,3.064806480648065,2.7047872340425534,5.673758865248227,b47bd399acce2d9e4a4446b7ddedd667546ab768effebe79232934adf8822fcd,True,512,6144,12800,2048,2048,268435456,20,5,58b08f43ff4235817eee5e1f0042ed14
b2,held_out,b2-k12-xor_dom-tree-2-f9f1dbfc58a0,xor_dom,12,28,30,21,9,19,16,4,16,19,16,33100.0,35800.0,23100.0,660,389800.0,383700.0112980604,27000.001864507794,47999.95804205537,84600.06210952997,43300.06777308881,31900.0,23100.0,ok,6925.0,30690.0,6530.0,16635.0,34500.0,633600.0,4.431768953068592,2.5474732006125573,5.283307810107198,427ec03b5f5d547ae32f7cfc4a065844544ee6965f1ba9ad58b8446c6e83cded,True,512,6144,15360,2048,2048,268435456,20,5,f9f1dbfc58a043dc493070b19c76313b
b2,held_out,b2-k12-xor_dom-tree-3-732256a48755,xor_dom,12,28,31,20,8,18,16,3,16,18,16,69000.0,63100.0,39200.0,669,394300.0,387899.98507127166,27500.122087076306,46800.036216154695,81300.06608553231,45200.0240329653,33000.0,28200.0,ok,6715.0,19920.0,6490.0,16695.0,35200.0,390800.0,2.9664929262844377,2.5724191063174113,5.423728813559322,c7302e58732f124950724bb164ab08c8e412445463d0e329387615054bd17e6f,True,512,6144,15872,2048,1536,268435456,20,5,732256a487557c763f973d17d5915df4
b2,held_out,b2-k12-xor_dom-tree-4-d425291e801e,xor_dom,12,23,23,17,5,15,13,4,11,15,13,28400.0,29000.0,19500.0,548,307200.0,302399.97431635857,19200.029782950878,37600.05347430706,63800.04924722016,34900.003811344504,114500.0,50300.0,ok,5745.0,18265.0,5440.0,13640.0,30900.0,323600.0,3.1792863359442993,2.5073529411764706,5.680147058823529,882842244bf707ab8293f5c692f94aabc749c16effedfcb3c1dbd0d978b94898,True,512,6144,11776,2048,2048,268435456,20,5,d425291e801ee09b5be7583fed51e705
b2,held_out,b2-k12-xor_dom-shared-1-471ce8cfd63d,xor_dom,12,33,50,20,8,23,20,6,25,30,27,37000.0,44700.0,27500.0,806,521600.0,514500.0177435577,39600.03959946334,76500.05863979459,102500.14020130038,67800.05060136318,35100.0,40400.0,ok,9805.0,32160.0,7395.0,19685.0,36800.0,907000.0,3.2799592044875063,2.6619337390128464,4.976335361730899,ac3fc79eacd1d3ed9e99f95d4d164e885aa62b794868cf4e8716c6affda9b2cb,True,512,6144,25600,2048,3072,268435456,20,5,471ce8cfd63dffec52eed3f02c923b95
b2,held_out,b2-k12-xor_dom-shared-2-c00263664ad9,xor_dom,12,43,148,23,11,27,24,8,74,97,85,52300.0,68300.0,33500.0,1072,840200.0,832200.0212501734,70000.09645707905,123999.9255631119,150699.95424710214,111199.94451291859,38900.0,116200.0,ok,33520.0,93235.0,8395.0,23080.0,40000.0,687400.0,2.7814737470167064,2.7492555092316855,4.7647409172126265,33e3c96f05ea739bc01ccd8787cc5e2af60ae27c0040f5ec6696ff322370b74f,True,512,6144,75776,2560,4096,268435456,20,5,c00263664ad99d2758e4c36e5b323172
b2,held_out,b2-k12-xor_dom-shared-3-75c78e4c8980,xor_dom,12,43,85,30,18,37,31,8,43,53,47,55600.0,62900.0,35500.0,1063,824600.0,812899.9907057732,78199.95516911149,119400.15247091651,149699.91752877831,111100.08927062154,83400.0,117400.0,ok,25565.0,62640.0,11745.0,30310.0,45500.0,718000.0,2.450224916878545,2.5806726266496383,3.873988931460196,a1b36dd03e496fe7dbb7c1055d8a78a826fa830ee6ec76048bf0b94903351520,True,512,6144,43520,2560,4096,268435456,20,5,75c78e4c89801ac4090903381cfeabe5
b2,held_out,b2-k12-xor_dom-shared-4-ef377d6180bd,xor_dom,12,33,55,23,11,24,22,7,29,35,30,75400.0,76200.0,42000.0,805,754300.0,744399.9929819256,56699.90787282586,110799.9705709517,153900.0659249723,101899.99011345208,57500.0,68600.0,ok,17925.0,55945.0,7835.0,21930.0,36100.0,562000.0,3.1210599721059973,2.798978940650925,4.607530312699426,ad1260d2805fb2e3089ad381f925524c0c3a8d8d99c946dffde12cf6364f3bc7,True,512,6144,28160,2560,3584,268435456,20,5,ef377d6180bdac50ff2bb5858f945f18
b2,held_out,b2-k12-andor_dom-tree-1-a97f101c02c9,andor_dom,12,26,29,20,8,14,14,6,14,14,14,33900.0,32800.0,21900.0,624,356700.0,351299.9974191189,28600.014047697186,29100.04695877433,75200.01963712275,43499.9237768352,33200.0,33200.0,ok,4890.0,18290.0,5330.0,16190.0,32200.0,352500.0,3.740286298568507,3.0375234521575987,6.041275797373358,1c70364ab0c6d294988f2cd9350a324e844b3bef3795c32a0449c50168a8ef9a,True,512,6144,14848,2560,3072,268435456,20,5,a97f101c02c94fa6717a8e45e4f527bf
b2,held_out,b2-k12-andor_dom-tree-2-7c935460fe73,andor_dom,12,26,26,24,12,23,17,3,14,23,17,34800.0,31900.0,21600.0,604,299600.0,294299.99995045364,17300.015315413475,21799.933165311813,70600.04281811416,36299.95626397431,37000.0,20900.0,ok,7815.0,18605.0,8460.0,18840.0,37500.0,328400.0,2.380678182981446,2.226950354609929,4.432624113475177,277a0bd63a0736365059119411599b5aaf498f03c37eb8c6019cafcac3ac0c0f,True,512,6144,13312,2048,1536,268435456,20,5,7c935460fe73c450f8c766b0a0f0c05b
b2,held_out,b2-k12-andor_dom-tree-3-3425f4494063,andor_dom,12,27,31,24,12,19,17,6,15,19,17,39600.0,39400.0,23100.0,652,349800.0,344100.00080242753,22499.909391626716,30500.02851523459,75299.84577558935,43099.920731037855,38600.0,26200.0,ok,6550.0,20490.0,7475.0,19635.0,33700.0,382900.0,3.1282442748091603,2.6267558528428094,4.508361204013378,20df078becaffb7697d484657044c06259823bed8550d38b29c0130a91510b08,True,512,6144,15872,2048,3072,268435456,20,5,3425f4494063df5c04dbe9c6ae5ab73d
b2,held_out,b2-k12-andor_dom-tree-4-4668b9a9de6a,andor_dom,12,26,28,20,8,14,13,4,14,15,14,32700.0,32100.0,22100.0,617,304000.0,298800.00511184335,22499.996703118086,21699.99061152339,68200.08275099099,34099.96861591935,30600.0,21900.0,ok,5555.0,28280.0,5640.0,15095.0,31800.0,323100.0,5.090909090909091,2.676418439716312,5.638297872340425,d17d47659342e84f45d293475ae80d1440c596010bad72068c02d0538116fb8c,True,512,6144,14336,2048,2048,268435456,20,5,4668b9a9de6a9db132298188e926347c
b2,held_out,b2-k12-andor_dom-shared-1-50f526a5c97f,andor_dom,12,32,79,25,13,23,20,7,40,58,48,44700.0,41900.0,25900.0,768,469200.0,462399.99937824905,36000.09949877858,39499.95152652264,96899.95204098523,71399.93249438703,61700.0,69000.0,ok,24435.0,50300.0,8220.0,20710.0,37600.0,610000.0,2.058522611008799,2.519464720194647,4.574209245742092,085867a3008fc330558d9a52d31e9e1c0f9805d909277ee6f4512554def6ca0e,True,512,6144,40448,2048,3584,268435456,20,5,50f526a5c97f217dd2b68dc289572fbb
b2,held_out,b2-k12-andor_dom-shared-2-50260f8a12a2,andor_dom,12,38,83,26,14,29,27,8,43,49,44,47600.0,52500.0,47600.0,930,805200.0,795900.0067785382,69199.97395016253,72700.11701621115,160499.88334998488,117900.111945346,46800.0,80200.0,ok,13750.0,49475.0,14020.0,42420.0,41200.0,703000.0,3.598181818181818,3.0256776034236803,2.9386590584878745,af151701c29240b24d2bbdee39b0c6b4f1c3db6776f0fca3fa0a70c6e4d6c55d,True,512,6144,42496,2560,4096,268435456,20,5,50260f8a12a2adfeb77aa187e78a4609
b2,held_out,b2-k12-andor_dom-shared-3-0c0054958df2,andor_dom,12,29,49,19,7,16,15,5,24,28,26,35400.0,37400.0,24000.0,707,401600.0,395700.0153604895,31899.980967864394,42600.033339113,83099.93427246809,53099.9677721411,29800.0,35600.0,ok,9065.0,30775.0,8935.0,23280.0,55400.0,428100.0,3.394925537782681,2.6054840514829323,6.200335758254057,71edf00a5137651c0a4fb97720d8baa0b6ce7db6da6567afec547030d5499922,True,512,6144,25088,2048,2560,268435456,20,5,0c0054958df225563af528bd48e72728
b2,held_out,b2-k12-andor_dom-shared-4-4b3e0c13b861,andor_dom,12,32,48,24,12,29,24,6,24,39,31,39900.0,43400.0,26300.0,775,454300.0,448199.97856393456,31599.949579685926,43400.06853453815,97899.90144781768,65999.9786876142,41200.0,40200.0,ok,12350.0,32245.0,9295.0,22940.0,39200.0,476300.0,2.610931174089069,2.467993544916622,4.217321140398063,05554d5b91542982023de10c6e728ca182d34cc773455cb52b396e9b54c4ea25,True,512,6144,24576,2048,3072,268435456,20,5,4b3e0c13b861338c49538c7b5f081432
b2,held_out,b2-k12-impeqv_dom-tree-1-b84e5ead9772,impeqv_dom,12,25,27,25,13,35,24,6,13,35,24,33200.0,39100.0,32700.0,602,382700.0,375900.01011267304,4400.0043999403715,24699.984351173043,98500.02243183553,62599.952798336744,64700.0,51000.0,ok,12630.0,35040.0,11970.0,21550.0,45500.0,314800.0,2.7743467933491686,1.8003341687552215,3.801169590643275,8bbf576bad1940554ba4dfbdcccbac9e5815b6edabcdc8be19495390d01d8653,True,512,6144,13824,2560,3072,268435456,20,5,b84e5ead97722466c738aaebf0d7bb64
b2,held_out,b2-k12-impeqv_dom-tree-2-efcfe8a9d099,impeqv_dom,12,31,37,31,19,47,32,5,19,47,32,41100.0,43000.0,25900.0,747,330300.0,324199.99479316175,6999.995093792677,20300.00905506313,82400.0162538141,47600.100515410304,54200.0,29900.0,ok,15575.0,28340.0,20715.0,30730.0,47800.0,379100.0,1.8195826645264848,1.4834660873762973,2.307506637702148,12bb8d46f3dc7c1b2d765504f1204f9320b843e9936bf45b93c9dd882ea43beb,True,512,6144,18944,2560,2560,268435456,20,5,efcfe8a9d0999545edb922e8add55891
b2,held_out,b2-k12-impeqv_dom-tree-3-55ecbcba0651,impeqv_dom,12,26,27,26,14,36,24,6,14,36,24,33700.0,33800.0,21500.0,616,274300.0,269799.9880183488,3499.9684430658817,15100.027667358518,70800.07344484329,39099.977584555745,40300.0,22300.0,ok,12260.0,21460.0,22980.0,37895.0,65700.0,480000.0,1.7504078303425774,1.6490426457789382,2.8590078328981723,7706cdf872b2f54e859c5e467f810d90a27b5012d71cc14b9184bac89fa49101,True,512,6144,13824,2048,3072,268435456,20,5,55ecbcba0651567d453a83b2852bf685
b2,held_out,b2-k12-impeqv_dom-tree-4-d18fdd8343dc,impeqv_dom,12,29,34,29,17,42,29,6,17,42,29,39900.0,42300.0,24000.0,699,319000.0,313299.9991066754,6699.963705614209,20800.012862309813,78199.95516911149,46399.97496269643,48600.0,27800.0,ok,14050.0,28285.0,14275.0,26400.0,65000.0,759400.0,2.013167259786477,1.8493870402802102,4.553415061295972,5023ff3d5a8388df2f16269410d8c0f53d8424ec6b906f93eede58371eb3e700,True,512,6144,17408,2048,3072,268435456,20,5,d18fdd8343dcadfdba4bd1ea2ecf1d01
b2,held_out,b2-k12-impeqv_dom-shared-1-a0a2c0931e69,impeqv_dom,12,37,78,37,25,67,45,8,41,102,69,85200.0,88300.0,69800.0,904,779600.0,771999.9994151294,8600.036380812526,37399.964639917016,175099.9945215881,127500.03952533007,99800.0,109300.0,ok,45925.0,99980.0,42600.0,68805.0,63800.0,466500.0,2.1770277626565053,1.6151408450704225,1.4976525821596245,c7b32fa81162ac5c89f652db28dbb2a74603fa55ad809e80665fb863c0b85982,True,512,6144,39936,2048,4096,268435456,20,5,a0a2c0931e693e4de212d7771546e6e4
b2,held_out,b2-k12-impeqv_dom-shared-2-1385a0b1080c,impeqv_dom,12,33,57,30,18,52,35,7,28,70,49,118900.0,110800.0,35300.0,812,658800.0,646799.9774031341,7899.972843006253,47099.951189011335,186400.08056536317,108000.03656186163,55500.0,53100.0,ok,21970.0,42360.0,16845.0,29095.0,50100.0,552100.0,1.9280837505689576,1.7272187592757495,2.9741763134461263,ed2456209e3c9c214dd3fb32696b3d14e49809d467d353e0e4491ef7597972ed,True,512,6144,29184,2048,3584,268435456,20,5,1385a0b1080c90d88b168bb1678be65b
b2,held_out,b2-k12-impeqv_dom-shared-3-c60cc82b0720,impeqv_dom,12,35,64,34,22,59,40,6,34,83,56,75600.0,72200.0,41100.0,851,619400.0,603799.9992258847,10499.963536858559,42200.11760480702,152299.93732646108,104799.9830916524,82100.0,86800.0,ok,25175.0,47120.0,20150.0,34470.0,78800.0,662800.0,1.8716981132075472,1.7106699751861043,3.9106699751861043,1f5e30ff999fd78ba6cf030159d9c0aa183021f5f490ffadb04748179aa955dc,True,512,6144,32768,2048,3072,268435456,20,5,c60cc82b0720dc27fa80890745e3b89d
b2,held_out,b2-k12-impeqv_dom-shared-4-5d7fc59cbaf7,impeqv_dom,12,36,62,36,24,63,42,7,32,79,54,78900.0,91000.0,34400.0,875,428300.0,421600.0088490546,5899.98671784997,30799.94348809123,103300.11718906462,71299.96083676815,59600.0,47800.0,ok,23965.0,46100.0,20910.0,40745.0,55500.0,456400.0,1.9236386396828709,1.9485891917742706,2.654232424677188,65e35349e4a9010a3b6bc75bb6cd6e9387358c2ab01c9eb392d787a38e96b7ea,True,512,6144,31744,2560,3584,268435456,20,5,5d7fc59cbaf768164fa3056661b4d3f5
b2,held_out,b2-k12-mixed-tree-1-ddb82bdf8146,mixed,12,24,25,23,11,22,17,3,12,22,17,35100.0,31600.0,20900.0,576,279400.0,274299.9931797385,13699.958799406886,21599.989850074053,63799.991039559245,37099.99145939946,35500.0,21100.0,ok,7895.0,18530.0,8530.0,17960.0,33500.0,308200.0,2.3470550981633944,2.1055099648300115,3.9273153575615476,9c8b248d77b14f016a5c8523895940246703d3753efb78809b5f7a0d630e976e,True,512,6144,12800,2560,1536,268435456,20,5,ddb82bdf81460398f51b7b71b2b5084f
b2,held_out,b2-k12-mixed-tree-2-380dba915931,mixed,12,25,26,24,12,22,17,3,13,22,17,36400.0,31400.0,21200.0,594,416000.0,409100.0009793788,19400.031305849552,32000.0690408051,97000.04011392593,58200.03570988774,58300.0,31700.0,ok,12360.0,29475.0,8435.0,18265.0,37200.0,343600.0,2.3847087378640777,2.1653823355068167,4.410195613515116,357ab1032ff9d89f13986c91b214ecdee357db539ccc245df471924319d0755c,True,512,6144,13312,2048,1536,268435456,20,5,380dba9159313b1c381805637c2acb3e
b2,held_out,b2-k12-mixed-tree-3-e56bca913be9,mixed,12,28,31,27,15,30,22,4,16,30,22,40200.0,36300.0,23200.0,665,330700.0,325000.00088475645,13699.958799406886,28800.01557059586,76399.91235919297,43899.985030293465,42000.0,24400.0,ok,9965.0,22555.0,17605.0,25300.0,41600.0,375200.0,2.263421976919217,1.4370917353024708,2.3629650667424027,83f7f5180404aaff1e4d42351c83fa2c083c68d3179ba35daa204ccc350af1fc,True,512,6144,15872,2048,2048,268435456,20,5,e56bca913be9349b5a10d57295c7207b
b2,held_out,b2-k12-mixed-tree-4-4769a3d3ef25,mixed,12,27,29,25,13,28,20,4,15,29,21,38200.0,56500.0,24600.0,640,308600.0,303399.98193085194,12700.038496404886,25600.020308047533,75800.11151731014,36900.019040331244,38000.0,24400.0,ok,10580.0,21615.0,10635.0,19685.0,37500.0,339500.0,2.0430056710775046,1.850963798777621,3.5260930888575457,3e999714a42c4f044b430b8cc40abb720d38493759d9fe0cc549d769e03d9ad9,True,512,6144,14848,2048,2048,268435456,20,5,4769a3d3ef257f5baf500e4fadea31a5
