corpus,role,id,cluster,live_k,structural_dag_nodes_source,unfolded_tree_nodes,ir_nodes,node_count_cold_ns_median,node_count_warm_ns_median,cm_instructions,cm_executed_bigint_ops,cm_executed_word_ops,cm_peak_live_word_buffers,raw_instructions,raw_executed_bigint_ops,raw_executed_word_ops,hash_ns_median,serde_ns_median,json_encode_ns_median,serde_bytes,compile_external_ns,ir_compile_ns,ir_canonicalize_ns,ir_rewrite_ns,ir_intern_ns,ir_live_vars_ns,lower_cm_ns_median,lower_raw_ns_median,raw_kernel_status,raw_flat_ns_median,raw_words_ns_median,cm_flat_ns_median,cm_words_ns_median,wrapper_current_ns_median,end_to_end_current_ns_median,raw_words_over_flat,cm_words_over_flat,wrapper_over_selected_bare,packed_sha256,packed_equal,output_bytes_exact,words_environment_bytes_estimate,raw_flat_temporary_bytes_estimate,raw_word_scratch_bytes_estimate,cm_word_scratch_bytes_estimate,max_kernel_temporary_bytes,kernel_batch,kernel_rounds,structural_hash
b2,held_out,b2-k16-impeqv_dom-tree-3-01da67660395,impeqv_dom,16,40,47,39,18900.0,500.0,23,60,41,6,24,60,41,109000.0,107800.0,66100.0,961,876000.0,864600.0060252845,17999.991541728377,71799.93554018438,227799.87193644047,143399.95686896145,64600.0,37300.0,ok,122340.0,69600.0,122380.0,65940.0,91500.0,616900.0,0.5689063266307013,0.5388135316228142,1.3876251137397635,6eca2c4bc082b0802c1c2ec4897191c392a9aa04049295ebb289b5966f58ca11,True,8192,131072,385024,40960,49152,8388608,5,5,01da676603950bf10ac55f06ccb310ec
b2,held_out,b2-k16-impeqv_dom-tree-4-f1d16cc1ccd8,impeqv_dom,16,36,37,36,14500.0,500.0,20,54,35,5,20,54,35,45400.0,46600.0,29200.0,844,387600.0,381500.02365000546,2499.9899324029684,24999.957531690598,115699.9496743083,56199.991377070546,54600.0,29600.0,ok,111380.0,56640.0,213220.0,116940.0,73000.0,885400.0,0.5085293589513378,0.548447612794297,0.6242517530357449,b2800e59b7e91c0103d66c14b98bd8f6bd2802fc6614fcd1cba5ce28391b0a8d,True,8192,131072,303104,32768,40960,8388608,5,5,f1d16cc1ccd87cd3bdbf93dc2d4cbb76
b2,held_out,b2-k16-impeqv_dom-shared-1-37e51ffa951a,impeqv_dom,16,46,75,46,27700.0,500.0,30,77,52,7,39,93,64,133400.0,129300.0,69600.0,1118,1042300.0,1034799.9923396856,18099.963199347258,64000.05077011883,272000.17939321697,200300.1281991601,96600.0,76000.0,ok,290920.0,146320.0,323420.0,117920.0,102200.0,741400.0,0.5029561391447821,0.3646033022076557,0.8666892808683854,3750f3194b5162b24abdb770fe535cd77b4bef4322b4e5dfa973574f347c175c,True,8192,131072,614400,32768,57344,8388608,5,5,37e51ffa951a5efa0431ecfe2e1e7612
b2,held_out,b2-k16-impeqv_dom-shared-2-c84cd9722277,impeqv_dom,16,52,105,49,23000.0,600.0,33,80,54,8,58,118,82,130200.0,149000.0,81900.0,1262,1189200.0,1174100.0053007156,29399.991035461426,68699.94103908539,312699.93633031845,225800.002226606,148500.0,148200.0,ok,516280.0,256160.0,412200.0,189600.0,209200.0,1366600.0,0.4961648717750058,0.45997088791848617,1.1033755274261603,1c30a6291e46f89c84bcae3dadbeef7d015272b03ccf65928a8dfa7f459ee9b9,True,8192,131072,860160,40960,65536,8388608,5,5,c84cd972227722d3994c261dbed9935f
b2,held_out,b2-k16-impeqv_dom-shared-3-dd3d88c4a1c4,impeqv_dom,16,47,125,42,16700.0,500.0,26,74,49,7,63,185,123,60300.0,79800.0,38500.0,1148,518200.0,512999.9772179872,2199.9876480549574,29000.104404985905,126900.03495663404,99000.08444674313,100000.0,137500.0,ok,520540.0,226980.0,365680.0,150640.0,189000.0,660200.0,0.4360471817727744,0.4119448698315467,1.254646840148699,5d121794535354beda6ba2813e5aba86727dc7c786f7fc871639de7cbca6eb44,True,8192,131072,1024000,49152,57344,8388608,5,5,dd3d88c4a1c4c77c937babcfe278be7c
b2,held_out,b2-k16-impeqv_dom-shared-4-750f3169f2d6,impeqv_dom,16,40,83,39,10100.0,300.0,23,67,44,6,44,124,81,50500.0,56100.0,32700.0,969,420700.0,413900.00842511654,1999.9861251562834,23099.97216798365,108700.07099583745,88299.97386783361,57900.0,62700.0,ok,379640.0,179140.0,210320.0,91340.0,160300.0,1208300.0,0.4718680855547361,0.4342906047926968,1.754981388219838,516f91b25b608fbd7314967bd76f9d270ad918c97cc184abb9d442d58cab63a2,True,8192,131072,679936,32768,49152,8388608,5,5,750f3169f2d63d844b1f4544bdd21e36
b2,held_out,b2-k16-mixed-tree-1-d1b5689114e3,mixed,16,32,32,29,18700.0,600.0,13,25,20,6,16,25,20,90500.0,80000.0,51300.0,752,755700.0,747300.0150639564,43199.979700148106,55099.98300112784,187200.0575531274,100399.94958788157,56200.0,38000.0,ok,65260.0,56160.0,64980.0,43840.0,56700.0,464400.0,0.8605577689243028,0.6746691289627578,1.2933394160583942,cfd9c47fbac4cfe26ed662ae3188f5f7e58968533c6a4898b9d815378ce18e20,True,8192,131072,262144,40960,49152,8388608,5,5,d1b5689114e3546f3a1d158264d1cd1a
b2,held_out,b2-k16-mixed-tree-2-9cf5c64922ce,mixed,16,32,33,32,9000.0,300.0,16,26,21,5,16,26,21,46900.0,40100.0,25500.0,759,401200.0,394900.0092688948,20799.983758479357,33100.019209086895,93400.07090941072,57700.061006471515,58400.0,32200.0,ok,75700.0,75560.0,87060.0,90340.0,137600.0,477600.0,0.9981505944517833,1.0376751665518034,1.523134823998229,c4c0eb0b91911ee77095e3f1861624778ca5fc74b348b68586b378949000912b,True,8192,131072,270336,40960,40960,8388608,5,5,9cf5c64922ce0571249969b7df68a600
b2,held_out,b2-k16-mixed-tree-3-813773e1451b,mixed,16,40,48,40,10800.0,300.0,24,53,38,6,24,53,38,64500.0,59200.0,32500.0,966,473800.0,466600.00225529075,17300.015315413475,35999.983083456755,111500.09231641889,72599.99983943999,61500.0,38500.0,ok,207580.0,129700.0,112380.0,65820.0,81000.0,720500.0,0.6248193467578764,0.5856914041644421,1.2306289881494987,a95812dc6dbc063bb8164d6abbc45375d73fcfc19d0625b01d15b5c6e8414b8e,True,8192,131072,393216,40960,49152,8388608,5,5,813773e1451bbd6a2f98e96ceefda0d9
b2,held_out,b2-k16-mixed-tree-4-8eb11693eacf,mixed,16,37,43,36,21400.0,400.0,20,43,32,5,21,43,32,68300.0,65500.0,36800.0,893,682300.0,672500.0275764614,26800.029445439577,55099.89568963647,159100.0473126769,105299.98689889908,79900.0,49900.0,ok,122200.0,70340.0,80820.0,58100.0,74800.0,568400.0,0.5756137479541735,0.7188814649839149,1.2874354561101549,4d6d9f055df5a6ee20cb816584dc2ae46a7f5e44347816ed8de2c611a8529f3b,True,8192,131072,352256,32768,40960,8388608,5,5,8eb11693eacf1038682e614ce5d178ae
