corpus,role,id,cluster,live_k,structural_dag_nodes_source,unfolded_tree_nodes,ir_nodes,cm_instructions,cm_executed_bigint_ops,cm_executed_word_ops,cm_peak_live_word_buffers,raw_instructions,raw_executed_bigint_ops,raw_executed_word_ops,hash_ns_median,serde_ns_median,json_encode_ns_median,serde_bytes,compile_external_ns,ir_compile_ns,ir_canonicalize_ns,ir_rewrite_ns,ir_intern_ns,ir_live_vars_ns,lower_cm_ns_median,lower_raw_ns_median,raw_kernel_status,raw_flat_ns_median,raw_words_ns_median,cm_flat_ns_median,cm_words_ns_median,wrapper_current_ns_median,end_to_end_current_ns_median,raw_words_over_flat,cm_words_over_flat,wrapper_over_selected_bare,packed_sha256,packed_equal,output_bytes_exact,words_environment_bytes_estimate,raw_flat_temporary_bytes_estimate,raw_word_scratch_bytes_estimate,cm_word_scratch_bytes_estimate,max_kernel_temporary_bytes,kernel_batch,kernel_rounds,structural_hash
epfl,held_out,epfl-arithmetic-square-po15-ffd477ae96,square.aig,15,770,122557,737,722,1110,755,46,,,,1031600.0,1150400.0,504700.0,19082,11113400.0,11017999.990144745,811800.0696413219,875500.1472309232,2483000.193024054,1824799.9832965434,1398800.0,,skipped_source_protocol,,,1946560.0,966780.0,1362400.0,12206200.0,,0.49666077593292784,1.4092140921409213,2ad4507aeba83ed92baceaac78ebc297375a7297ffab6d6018b57ff5ff790152,True,4096,61440,,,188416,8388608,5,5,ffd477ae96c74a84e947ac8939371503
epfl,held_out,epfl-random_control-arbiter-internal7-1db4c51be9,arbiter.aig,8,26,28,23,15,28,18,8,19,30,19,31400.0,30000.0,21800.0,590,285300.0,279900.00671707094,14899.997040629387,21900.02123825252,81799.92437362671,22100.022761151195,34800.0,20900.0,ok,4435.0,17529.0,4602.0,15842.0,44100.0,440500.0,3.952423900789177,3.4424163407214254,2.7837394268400453,052241f36b27777f4e35aa8a8e10efd474e3b1dd710e826faac1db34344878f2,True,32,256,896,160,256,8388608,100,5,1db4c51be911b1a86d9e43d761107704
epfl,held_out,epfl-random_control-arbiter-internal2404-73be6ac31e,arbiter.aig,11,37,41,32,21,40,26,11,28,44,28,41000.0,42500.0,31600.0,837,394000.0,388299.988117069,21699.932403862476,33599.99391250312,107799.94772747159,35299.977753311396,46200.0,27000.0,ok,8515.0,25710.0,8275.0,22655.0,55600.0,477000.0,3.0193775689958895,2.737764350453172,2.4542043698962703,d5ce936f3ff6a6bcd1644a07a661070de0f2550f05fc29c58711c690b20adb91,True,256,2816,10496,1024,2816,8388608,20,5,73be6ac31eaef6ba562a01ac384577f2
epfl,held_out,epfl-random_control-arbiter-internal4039-8a2c198584,arbiter.aig,14,48,54,41,27,52,34,14,37,58,37,56700.0,53000.0,35200.0,1084,521900.0,515099.99320842326,29399.96193163097,45100.05237534642,137700.02988167107,53100.02597980201,59100.0,35100.0,ok,36480.0,40300.0,31880.0,34340.0,80400.0,606000.0,1.1047149122807018,1.0771643663739021,2.3412929528246944,3a7f37843a943d0d0f96820babc5f66c41d2e1cdf5490842e264c65675d50ef1,True,2048,28672,110592,8192,28672,8388608,5,5,8a2c198584ee4ae28c08c8fcbe50497c
epfl,held_out,epfl-random_control-arbiter-internal11831-1c7490a3b2,arbiter.aig,16,47,47,33,17,47,31,17,31,47,31,42800.0,49700.0,33100.0,1058,640100.0,632499.9849312007,48200.105084106326,66399.98173341155,178299.9315764755,54400.06498247385,73300.0,53400.0,ok,130420.0,77780.0,121840.0,84480.0,140800.0,942200.0,0.5963809231712928,0.6933683519369666,1.6666666666666667,2b8e753c2efa059010b3aecd6c00bff0a1a09c0f08d5d4522ffef4d207c1fb0c,True,8192,131072,385024,49152,139264,8388608,5,5,1c7490a3b226ba14ca0dee60f7d0858f
epfl,held_out,epfl-random_control-cavlc-po0-ba667d014f,cavlc.aig,10,235,456,208,198,328,225,23,317,496,317,595800.0,341000.0,148900.0,5656,3206100.0,3148899.9957218766,215900.30519291759,272100.15105083585,716599.8686105013,357999.8738132417,331900.0,301600.0,ok,70032.0,286394.0,52918.0,187908.0,318800.0,4975300.0,4.08947338359607,3.5509278506368345,1.6965749196415267,b705b52f9f4c1c7262e18798ba7e9eb9ea86a1ab401d49736886ea6acedfa6ab,True,128,1280,58368,1152,2944,8388608,50,5,ba667d014f0acfe16f8b6dfe6d7986ae
epfl,held_out,epfl-random_control-cavlc-po1-8237be7ae9,cavlc.aig,10,243,458,217,207,340,233,23,316,491,316,316600.0,298300.0,152000.0,5861,3191300.0,3177600.010531023,221900.32177604735,285599.7590813786,762799.842050299,373099.7850652784,350800.0,329300.0,ok,69664.0,284580.0,55980.0,203954.0,330500.0,3511600.0,4.085036747818099,3.6433369060378706,1.6204634378340215,c453b768064c4386543918bfa59a187ef04b966bc3a14c5125d1905e0d7bbbc8,True,128,1280,58624,1152,2944,8388608,50,5,8237be7ae99d2205294c6d3d73e219c9
epfl,held_out,epfl-random_control-cavlc-po2-0b6bf76197,cavlc.aig,10,233,428,207,197,326,223,21,296,461,296,280700.0,285700.0,150900.0,5598,3351000.0,3307999.9848268926,213100.02193786204,270700.25680586696,726700.178347528,360299.9495342374,338200.0,289500.0,ok,64096.0,357638.0,54862.0,217762.0,315200.0,3311800.0,5.579724163754369,3.969268346031862,1.447451805181804,9aae3f0bf6e6ae894cba81e12e9629cb54869a60937719151de54417dafe9e3e,True,128,1280,54784,1152,2688,8388608,50,5,0b6bf7619752055dda52cb3c98c0ba51
epfl,held_out,epfl-random_control-cavlc-po3-d0da020a7b,cavlc.aig,10,184,331,170,160,258,174,18,229,357,229,244900.0,396100.0,143300.0,4377,2280400.0,2257199.987070635,157999.92252141237,201499.99181739986,548499.8982865363,260300.119407475,267700.0,215400.0,ok,49522.0,199920.0,43774.0,154608.0,254000.0,2625000.0,4.036993659383708,3.5319596107278293,1.6428645348235538,4a4d4ac4fb471079d548142a69ab24417151b49a63a2604f7082133d4b03da68,True,128,1280,42368,896,2304,8388608,50,5,d0da020a7b95c11e6d7d7627199f4168
epfl,held_out,epfl-random_control-cavlc-po4-40d9e418e9,cavlc.aig,8,34,43,29,21,39,26,8,29,45,29,38900.0,38000.0,30600.0,781,383700.0,377699.99471493065,24400.040274485946,31100.003980100155,96100.12057237327,33499.93494339287,47900.0,30400.0,ok,6633.0,27459.0,5852.0,21708.0,55700.0,461600.0,4.139755766621438,3.709501025290499,2.5658743320434865,ac60cebadd22a434e860f6f73307225c617f3cd6cdbb46548909ffe06cc48019,True,32,256,1376,128,256,8388608,100,5,40d9e418e9ad2c10461dcd2750750511
epfl,held_out,epfl-random_control-cavlc-po5-ce52440322,cavlc.aig,8,30,38,23,15,32,22,7,25,38,25,31700.0,34800.0,27700.0,695,541700.0,534799.9976947904,33699.99467395246,42300.00195093453,127599.89476762712,49799.971748143435,40400.0,28900.0,ok,5509.0,23067.0,4837.0,18332.0,94200.0,433900.0,4.187148302777273,3.789952449865619,5.138555531311368,659f5ee6030166cebbe4c51dc3c55637f013374236d482b2d347002e186a41fb,True,32,256,1216,160,224,8388608,100,5,ce52440322af5b36785b2ef176ab89a7
epfl,held_out,epfl-random_control-cavlc-po6-6ee697114e,cavlc.aig,10,218,415,195,185,304,208,22,287,447,287,485900.0,412900.0,238700.0,5245,2866400.0,2838499.9895934016,190899.88199993968,242500.1293886453,658699.8933926225,346000.07347762585,308000.0,473700.0,ok,62788.0,259570.0,49952.0,190058.0,293900.0,2846900.0,4.134070204497675,3.8048126201153107,1.5463700554567552,9267d64a65148554856e64ba8078368c93533a8e1d51b4b19db7b408b50fae2f,True,128,1280,53120,1280,2816,8388608,50,5,6ee697114edf2051ba26906fbbf629b7
epfl,held_out,epfl-random_control-cavlc-po7-01ca37e2be,cavlc.aig,10,226,440,195,185,311,216,22,301,464,301,264100.0,274900.0,142000.0,5490,2910500.0,2875400.008633733,213599.93843361735,265400.1582413912,680400.0295232981,347200.16992650926,323500.0,295100.0,ok,65476.0,265538.0,50544.0,192196.0,311600.0,3307900.0,4.0555012523672795,3.802548274770497,1.6212616287539803,b4a3b25b1e941284f21faf17e8560438231df101c66e8fe672b0110404205d11,True,128,1280,56320,1280,2816,8388608,50,5,01ca37e2be419a2c60942be2f90a1acb
epfl,held_out,epfl-random_control-dec-po0-829c8b783a,dec.aig,8,22,22,16,8,21,14,8,14,21,14,22000.0,24500.0,20000.0,504,244400.0,235100.01483373344,17899.932572618127,22700.056433677673,61700.03325678408,17900.048987939954,23000.0,16600.0,ok,3550.0,13586.0,3216.0,11492.0,35900.0,300900.0,3.827042253521127,3.5733830845771144,3.1239122868082143,5778f985db754c6628691f56fadae50c65fddbe8eb2e93039633fefa05d45e31,True,32,256,704,160,256,8388608,100,5,829c8b783a390c59545980cb92685906
epfl,held_out,epfl-random_control-dec-po1-c4c60ec16a,dec.aig,8,21,21,15,7,19,13,7,13,19,13,21200.0,23100.0,18200.0,484,234400.0,229999.97599981725,15099.998563528061,22599.997464567423,58800.06938241422,19799.94704015553,22900.0,15800.0,ok,3293.0,13186.0,3002.0,10872.0,34800.0,288800.0,4.00425144245369,3.621585609593604,3.2008830022075054,671eaa12d76be21eb2ced2f61ac1e98df94c1952c2cdfc047895c74f15a7f3fa,True,32,256,672,160,224,8388608,100,5,c4c60ec16a7409920fc63251b4391178
epfl,held_out,epfl-random_control-dec-po2-f57f2d2e2b,dec.aig,8,21,21,15,7,19,13,7,13,19,13,20500.0,24800.0,20800.0,484,230200.0,225799.97312277555,15000.02690590918,22500.054910779,58499.950682744384,18200.022168457508,22300.0,16900.0,ok,3292.0,13098.0,2992.0,11040.0,34300.0,274900.0,3.9787363304981773,3.6898395721925135,3.1068840579710146,d340dbc1256765fea41925fda295bdfeaa1055cbfeae0fdba8608e3116d746dc,True,32,256,672,160,224,8388608,100,5,f57f2d2e2b1d31675060cf3bf1219b69
epfl,held_out,epfl-random_control-dec-po3-4364177137,dec.aig,8,20,20,14,6,17,12,6,12,17,12,20400.0,23100.0,17800.0,464,226900.0,222900.0092484057,14900.0552482903,21000.043489038944,57099.99823011458,19300.00144056976,21500.0,15600.0,ok,3068.0,12335.0,2709.0,10107.0,33800.0,368300.0,4.020534550195567,3.7308970099667773,3.3442168793905216,edc0e40c3027d41914bf3144a08078742b337b96da8e503d4ff84bb6a8e97d55,True,32,256,640,160,192,8388608,100,5,4364177137cb0b31ea980fceca1a6e48
epfl,held_out,epfl-random_control-dec-po4-e56e9dcbed,dec.aig,8,21,21,15,7,19,13,7,13,19,13,35700.0,40900.0,29200.0,484,487800.0,479999.9878741801,41500.02496317029,40400.01658722758,132899.96422827244,37200.05042850971,51400.0,35800.0,ok,4982.0,13001.0,2931.0,10674.0,35100.0,299600.0,2.6095945403452427,3.6417604912998978,3.288364249578415,58d2c35ffac68bcf336a44b98aff5740823cabaee65865c608d487ffcffc95bf,True,32,256,672,160,224,8388608,100,5,e56e9dcbed4ee4d67ba188065354f781
epfl,held_out,epfl-random_control-dec-po5-8708527f1a,dec.aig,8,20,20,14,6,17,12,6,12,17,12,20200.0,22500.0,18300.0,464,225800.0,221499.99858811498,16099.977074190974,21099.986042827368,55599.95770454407,18600.025214254856,25900.0,15800.0,ok,3027.0,13296.0,2700.0,10086.0,34200.0,288900.0,4.392467789890981,3.7355555555555555,3.3908387864366447,efd7a7e53f7f21fe9b9d4a5bf3be5ae7adb0947f8412be25f7e88a45743e6fb8,True,32,256,640,160,192,8388608,100,5,8708527f1ac0e2ae97223419ac12a345
epfl,held_out,epfl-random_control-dec-po6-0e1bce9519,dec.aig,8,20,20,14,6,17,12,6,12,17,12,22500.0,23900.0,18200.0,464,250600.0,245300.00519007444,17499.987734481692,22200.05262643099,61199.942138046026,20300.00905506313,23300.0,16600.0,ok,3054.0,12287.0,2785.0,10291.0,33900.0,266400.0,4.023248199083169,3.6951526032315978,3.2941405111262267,18122cf13ab2412fa65cb693713794de6b30403b65688234a6fa940fc6d506ff,True,32,256,640,160,192,8388608,100,5,0e1bce951934e2576887c3b17c43ef96
epfl,held_out,epfl-random_control-dec-po7-07a62f5837,dec.aig,8,19,19,13,5,15,11,5,11,15,11,31700.0,35400.0,33100.0,444,352300.0,345900.0145085156,25100.016500800848,29699.935112148523,89200.03892853856,31000.003218650818,38600.0,17500.0,ok,2817.0,11785.0,2481.0,9713.0,32500.0,416700.0,4.183528576499823,3.9149536477226925,3.3460310923504584,f1c19314208ec565b4e50664b650fc0d256b4eb5a177acdccefc78bef7543a6c,True,32,256,608,160,160,8388608,100,5,07a62f583752189739cdf8207581714a
epfl,held_out,epfl-random_control-i2c-po41-b4580bd004,i2c.aig,14,56,63,46,32,64,42,12,42,64,42,88200.0,84600.0,57600.0,1273,640300.0,631300.0048976392,40700.04797540605,56399.87648464739,163400.0800549984,70499.89653751254,70400.0,49700.0,ok,47460.0,55680.0,38880.0,40800.0,88700.0,695100.0,1.1731984829329962,1.0493827160493827,2.174019607843137,fc3af9492fc0976e2abfb7c3d08150fcd26c76cb35b529912cb5295caa7b6504,True,2048,28672,129024,12288,24576,8388608,5,5,b4580bd004a03184f80a40bf4bf57ba8
epfl,held_out,epfl-random_control-i2c-po42-455375796e,i2c.aig,15,59,66,48,33,67,44,13,44,67,44,61900.0,74400.0,44900.0,1340,668800.0,659300.0143766403,44499.98959898949,59299.98587816954,170599.93115253747,74500.01430697739,65800.0,42500.0,ok,72400.0,60200.0,66860.0,56700.0,96300.0,766100.0,0.8314917127071824,0.8480406820221358,1.6984126984126984,75931fddb7647533cdbc648dcbb148d39cf9be9582adacdb6779f12a57a2c581,True,4096,61440,270336,28672,53248,8388608,5,5,455375796e966a411f691ab3a7c4d3b5
