schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
round_robin,live_k=8/family=impeqv_dom,16,0.9626454026851623,0.9882810362094149,0.9181228785278457,0.9944886541931733,formula,0.0886646217934529,15,16
round_robin,live_k=8/family=mixed,16,0.8919119873734163,0.9249197171808126,0.8322889528721799,0.9433226511099881,formula,0.13055653711159998,15,16
round_robin,live_k=8/shape=tree,32,0.9485448144285198,0.9749215520025282,0.9232989658571835,0.9699699749902312,formula,0.07093570304334416,31,32
round_robin,live_k=8/shape=shared,32,0.8130589187194541,0.8693315236314312,0.7628135370758274,0.8637546050041353,formula,0.18354472207436617,31,32
round_robin,live_k=12,64,0.8747331772172876,0.8986650022151796,0.8571469728848642,0.8915124358032194,stratified_by_cell,0.13045238700773457,63,64
round_robin,live_k=12/family=xor_dom,16,0.7751408386261406,0.7695899517839755,0.7368338305845663,0.8155300630086563,formula,0.10907176341919723,15,16
round_robin,live_k=12/family=andor_dom,16,0.8762022790173961,0.8853947739024646,0.8504539099372623,0.9042995813314829,formula,0.06574236654852197,15,16
round_robin,live_k=12/family=impeqv_dom,16,0.963776257515108,0.9919945970202627,0.9337871010367328,0.989817834809544,formula,0.0608277551347384,15,16
round_robin,live_k=12/family=mixed,16,0.8944193278000601,0.9548970456269076,0.8224994578899826,0.9573308947896544,formula,0.15942485840152404,15,16
round_robin,live_k=12/shape=tree,32,0.9230070966241857,0.9575854383867172,0.8934944557113595,0.950728202757061,formula,0.09298140391791088,31,32
round_robin,live_k=12/shape=shared,32,0.8289840176994812,0.8238230559166285,0.7886873806344293,0.8686164860342488,formula,0.14135646303791605,31,32
round_robin,live_k=16,64,0.9568075931762803,0.9675710351306508,0.942217189087184,0.9719794155189794,stratified_by_cell,0.10766123235399949,63,64
round_robin,live_k=16/family=xor_dom,16,0.8517963520576417,0.8592405266328648,0.8147311311600278,0.8882044827787356,formula,0.09140115190467595,15,16
round_robin,live_k=16/family=andor_dom,16,0.9638601312291677,0.9675710351306508,0.9224404931602516,1.0056361661218438,formula,0.09105017291156742,15,16
round_robin,live_k=16/family=impeqv_dom,16,1.0333164429442667,1.036820517596996,1.0031660561139892,1.0576521383800326,formula,0.05703756605921508,15,16
round_robin,live_k=16/family=mixed,16,0.9879053106420796,0.9689245317659576,0.9509901048966124,1.0282588384831124,formula,0.08310977371078576,15,16
round_robin,live_k=16/shape=tree,32,0.9988863866412896,1.0215121081045704,0.9641189620737535,1.0304889814801161,formula,0.09761415486839396,31,32
round_robin,live_k=16/shape=shared,32,0.9165013985605001,0.9265497404905506,0.886163190933037,0.9472017421659245,formula,0.10101035021834806,31,32
round_robin,family=xor_dom/shape=tree,24,0.8537119745163116,0.8498733578943727,0.826186152975113,0.8849001532937855,formula,0.08932042602721546,23,24
round_robin,family=xor_dom/shape=shared,24,0.7456939390655518,0.7589856660276403,0.6933125337479086,0.7930068156986441,formula,0.17077806572357762,23,24
round_robin,family=andor_dom/shape=tree,24,0.9660207553072411,0.9691353453182897,0.9434727027832407,0.9920345747129581,formula,0.06371455036341446,23,24
round_robin,family=andor_dom/shape=shared,24,0.8624733493866219,0.882796281068689,0.837801820941674,0.8869616927299819,formula,0.07495131450665217,23,24
round_robin,family=impeqv_dom/shape=tree,24,1.0091804363125239,1.0028486097408669,0.9917868676253561,1.0255020719029677,formula,0.04235876548376628,23,24
round_robin,family=impeqv_dom/shape=shared,24,0.9634187929830318,0.9902819343430578,0.924676635975872,0.9969205185134576,formula,0.09504516966154096,23,24
round_robin,family=mixed/shape=tree,24,1.004859474128436,0.995858791712434,0.985055415379755,1.026585587466648,formula,0.05290845698209318,23,24
round_robin,family=mixed/shape=shared,24,0.8490768487876729,0.8921941913682793,0.8026119616723472,0.8928279853247499,formula,0.13895619188513814,23,24
round_robin,all,192,0.9024643383851737,0.9324405978157524,0.8910011016795023,0.9126502120388549,stratified_by_cell,0.13939841838172434,191,192
