corpus,id,live_k,ambient_n,op_family,shape,current_engine,cm_current_ns_median,cm_wrapper_ns_median,cse_flat_current_ns_median,raw_current_ns_median,cm_current_over_cse_flat_current,cm_wrapper_over_cse_flat_current,cm_current_over_raw_current,cm_wrapper_over_raw_current,cse_flat_current_over_raw_current,cm_flat_ns_median,cm_words_ns_median,cse_flat_flat_ns_median,cse_flat_words_ns_median,raw_flat_ns_median,raw_words_ns_median,packed_sha256,packed_equal_all_arms,batch,rounds
b2,b2-k12-andor_dom-shared-4-4b3e0c13b861,12,12,andor_dom,shared,flat,14132.0,30816.0,11112.0,13340.0,1.2717782577393808,2.773218142548596,1.0593703148425788,2.3100449775112444,0.8329835082458771,9740.0,23764.0,10060.0,24088.0,15496.0,37984.0,05554d5b91542982023de10c6e728ca182d34cc773455cb52b396e9b54c4ea25,True,25,7
b2,b2-k12-impeqv_dom-tree-1-b84e5ead9772,12,12,impeqv_dom,tree,flat,15500.0,30436.0,15700.0,15116.0,0.9872611464968153,1.9385987261146498,1.0254035459116169,2.0134956337655465,1.0386345594072506,15220.0,21812.0,16016.0,21904.0,15184.0,21776.0,8bbf576bad1940554ba4dfbdcccbac9e5815b6edabcdc8be19495390d01d8653,True,25,7
b2,b2-k12-impeqv_dom-tree-2-efcfe8a9d099,12,12,impeqv_dom,tree,flat,20908.0,35960.0,20120.0,19172.0,1.0391650099403578,1.7872763419483102,1.0905487168787815,1.8756519924890465,1.0494471103692886,19376.0,28716.0,19716.0,28496.0,18720.0,28504.0,12bb8d46f3dc7c1b2d765504f1204f9320b843e9936bf45b93c9dd882ea43beb,True,25,7
b2,b2-k12-impeqv_dom-tree-3-55ecbcba0651,12,12,impeqv_dom,tree,flat,13584.0,27540.0,14016.0,13324.0,0.9691780821917808,1.9648972602739727,1.0195136595616932,2.0669468628039627,1.0519363554488141,13720.0,22408.0,14140.0,22520.0,13208.0,22408.0,7706cdf872b2f54e859c5e467f810d90a27b5012d71cc14b9184bac89fa49101,True,25,7
b2,b2-k12-impeqv_dom-tree-4-d18fdd8343dc,12,12,impeqv_dom,tree,flat,15208.0,28056.0,15528.0,14808.0,0.979392065945389,1.8068006182380216,1.0270124257158293,1.8946515397082657,1.0486223662884928,17660.0,26724.0,17964.0,26884.0,17732.0,27164.0,5023ff3d5a8388df2f16269410d8c0f53d8424ec6b906f93eede58371eb3e700,True,25,7
b2,b2-k12-impeqv_dom-shared-1-a0a2c0931e69,12,12,impeqv_dom,shared,flat,26148.0,40000.0,26748.0,43924.0,0.9775684163301929,1.4954389113204725,0.5953009744103451,0.9106638739641199,0.608960932519807,26908.0,39252.0,28200.0,42780.0,45416.0,61880.0,c7b32fa81162ac5c89f652db28dbb2a74603fa55ad809e80665fb863c0b85982,True,25,7
b2,b2-k12-impeqv_dom-shared-2-1385a0b1080c,12,12,impeqv_dom,shared,flat,17500.0,31448.0,20548.0,23132.0,0.8516643955616119,1.5304652520926612,0.7565277537610237,1.3595019885872384,0.8882932733875152,19560.0,37852.0,24344.0,45492.0,27148.0,47840.0,ed2456209e3c9c214dd3fb32696b3d14e49809d467d353e0e4491ef7597972ed,True,25,7
b2,b2-k12-impeqv_dom-shared-3-c60cc82b0720,12,12,impeqv_dom,shared,flat,23788.0,35952.0,22128.0,28912.0,1.0750180766449746,1.6247288503253796,0.8227725511898174,1.24349750968456,0.7653569452130603,25060.0,38860.0,22156.0,36404.0,28104.0,51420.0,1f5e30ff999fd78ba6cf030159d9c0aa183021f5f490ffadb04748179aa955dc,True,25,7
b2,b2-k12-impeqv_dom-shared-4-5d7fc59cbaf7,12,12,impeqv_dom,shared,flat,21940.0,50984.0,22432.0,29744.0,0.9780670470756063,2.272824536376605,0.7376277568585261,1.7140935987089834,0.7541689080150619,22772.0,38788.0,23040.0,39156.0,26604.0,51596.0,65e35349e4a9010a3b6bc75bb6cd6e9387358c2ab01c9eb392d787a38e96b7ea,True,25,7
b2,b2-k12-mixed-tree-1-ddb82bdf8146,12,12,mixed,tree,flat,9460.0,23504.0,9852.0,8732.0,0.9602111246447422,2.385708485586683,1.0833715071003207,2.6917086578103526,1.1282638570774164,9376.0,20068.0,9860.0,19692.0,8872.0,19700.0,9c8b248d77b14f016a5c8523895940246703d3753efb78809b5f7a0d630e976e,True,25,7
b2,b2-k12-mixed-tree-2-380dba915931,12,12,mixed,tree,flat,12140.0,25972.0,12580.0,11576.0,0.9650238473767886,2.0645468998410177,1.0487214927436075,2.243607463718037,1.0867311679336558,12608.0,21536.0,12700.0,20732.0,12020.0,20972.0,357ab1032ff9d89f13986c91b214ecdee357db539ccc245df471924319d0755c,True,25,7
b2,b2-k12-mixed-tree-3-e56bca913be9,12,12,mixed,tree,flat,19956.0,42760.0,20448.0,18468.0,0.9759389671361502,2.0911580594679187,1.0805717998700455,2.3153562919644792,1.1072124756335282,13012.0,25800.0,13268.0,26244.0,11880.0,27212.0,83f7f5180404aaff1e4d42351c83fa2c083c68d3179ba35daa204ccc350af1fc,True,25,7
b2,b2-k12-mixed-tree-4-4769a3d3ef25,12,12,mixed,tree,flat,12168.0,26324.0,12796.0,11624.0,0.9509221631759925,2.0572053766802125,1.0467997247075018,2.2646249139710943,1.1008258774948383,11800.0,22640.0,12844.0,23900.0,11292.0,24320.0,3e999714a42c4f044b430b8cc40abb720d38493759d9fe0cc549d769e03d9ad9,True,25,7
b2,b2-k12-mixed-shared-1-f8b45cd2b4da,12,12,mixed,shared,flat,16124.0,30960.0,16524.0,21528.0,0.9757927862503026,1.8736383442265796,0.7489780750650316,1.4381270903010033,0.7675585284280937,18240.0,38792.0,18812.0,36692.0,25820.0,57084.0,58d74552627d4b7e9c125d6eb17b2f852862824480487ffbd2d2855002864947,True,25,7
b2,b2-k12-mixed-shared-2-50e3ef4d7ce9,12,12,mixed,shared,flat,16404.0,30152.0,16988.0,20216.0,0.9656227925594537,1.7748999293619026,0.8114364859517214,1.4914918876137713,0.8403244954491492,20112.0,31960.0,17264.0,32720.0,20720.0,46644.0,7d6ab2fd13b177da1853d5aba62e55a9f8bd1d2f9b1c5a128c5194b40f2544ca,True,25,7
b2,b2-k12-mixed-shared-3-b8fa1dce4b0b,12,12,mixed,shared,flat,12740.0,27740.0,14824.0,29036.0,0.8594171613599568,1.8712898003237992,0.43876567020250723,0.9553657528585204,0.5105386416861827,12840.0,25224.0,15320.0,27056.0,29752.0,54312.0,d170e5645e8911a3ecb37073163e94e81699b620f5d1a07eeb2d13301d1a8f3d,True,25,7
b2,b2-k12-mixed-shared-4-b5d9843db5e5,12,12,mixed,shared,flat,18384.0,33376.0,18332.0,29184.0,1.0028365699323587,1.8206415012000874,0.6299342105263158,1.143640350877193,0.6281524122807017,23592.0,41148.0,25508.0,42728.0,34712.0,110592.0,f056e6820013d8b35a3a4a56d4b2e9cece0e03cb2be1884a7fe5b62e6e54439f,True,25,7
b2,b2-k16-xor_dom-tree-1-2f5ce8a982ff,16,16,xor_dom,tree,words,54520.0,72420.0,56400.0,59880.0,0.9666666666666667,1.2840425531914894,0.9104876419505677,1.2094188376753507,0.9418837675350702,49760.0,52220.0,52420.0,51680.0,50020.0,55360.0,018e0ba07f27a37af3716edbabbd12ddb0b4c19c71b3e0d33f1ffc9c32f618c8,True,5,7
b2,b2-k16-xor_dom-tree-2-dc59bd3a0d74,16,16,xor_dom,tree,words,42620.0,61260.0,42380.0,45880.0,1.005663048607834,1.4454931571495988,0.9289450741063644,1.3352223190932868,0.9237140366172624,37380.0,45900.0,36480.0,46100.0,36560.0,48900.0,b3ff3aa89347b3ff62d4d5966b626179406588b275bf6df9a7ddf9da6917a985,True,5,7
b2,b2-k16-xor_dom-tree-3-fd0e9542c807,16,16,xor_dom,tree,words,54800.0,73460.0,56020.0,59280.0,0.9782220635487326,1.3113173866476258,0.9244264507422402,1.2392037786774628,0.9450067476383266,56200.0,55140.0,60820.0,55860.0,58380.0,60560.0,a3955e0d7106bf8d76e35852c93e5943f4d40a0fc2408a3793bffdf25c694402,True,5,7
b2,b2-k16-xor_dom-tree-4-ccf5dc564650,16,16,xor_dom,tree,words,52660.0,80980.0,53420.0,57860.0,0.9857731186821416,1.5159116435791837,0.9101278949187694,1.3995852056688558,0.9232630487383339,45200.0,56640.0,47820.0,53820.0,45000.0,58140.0,3c793589cc2bebc13af38a7c815bc02ed82fcfd33ae54d0a1d523e95d20eb1e3,True,5,7
b2,b2-k16-xor_dom-shared-1-3867fe1a233b,16,16,xor_dom,shared,words,58200.0,83400.0,66620.0,97160.0,0.8736115280696487,1.2518763134193935,0.599011939069576,0.8583779333058872,0.6856731165088514,63860.0,64000.0,71140.0,70120.0,79980.0,92320.0,61793872c60bf17fd180b9da24ec1c27aa496660279f122cdac3f9312e26df04,True,5,7
b2,b2-k16-xor_dom-shared-2-d28a01c0b901,16,16,xor_dom,shared,words,53920.0,74260.0,56460.0,80720.0,0.955012398157988,1.3152674459794544,0.66798810703667,0.9199702675916749,0.6994549058473737,43320.0,54980.0,46400.0,57400.0,64320.0,80060.0,e6bb163b96b1e8d81c66a8d3862f9e8cc469a96a2e0c2c1627b125cc35e0d6c3,True,5,7
b2,b2-k16-xor_dom-shared-3-78849fba8a04,16,16,xor_dom,shared,words,57280.0,83080.0,58900.0,82560.0,0.9724957555178269,1.4105263157894736,0.6937984496124031,1.006298449612403,0.7134205426356589,54940.0,56900.0,57160.0,58000.0,66860.0,79960.0,d8a6946aaef5ede9c872cb34102c54b328721c28f85ee042e221cd4e1035b1a3,True,5,7
b2,b2-k16-xor_dom-shared-4-c20fb11b9c87,16,16,xor_dom,shared,words,48660.0,73480.0,66120.0,110860.0,0.735934664246824,1.1113127646702965,0.43893198628901314,0.6628179686090565,0.5964279271152806,53900.0,48900.0,64340.0,58920.0,72660.0,76000.0,4ac9c3c0cad97d417ecda5976d75ae28cccf878ef50e0a5b38335576cdd355fc,True,5,7
b2,b2-k16-andor_dom-tree-1-9b69c21027be,16,16,andor_dom,tree,words,37500.0,58680.0,37960.0,38120.0,0.987881981032666,1.5458377239199157,0.9837355718782791,1.5393494228751312,0.9958027282266527,25460.0,37100.0,26000.0,37340.0,23820.0,39020.0,2ca316eb2f35ea4b8332ebc0581fd6e0804e90ea1114984111640b40d9fcc188,True,5,7
b2,b2-k16-andor_dom-tree-2-4798fd76dd91,16,16,andor_dom,tree,words,42220.0,57660.0,42120.0,42800.0,1.0023741690408356,1.368945868945869,0.9864485981308411,1.347196261682243,0.9841121495327103,45080.0,40980.0,45540.0,41300.0,43920.0,42300.0,4460bf05a8bc6256ffcc79d3e2f758a8823b21313048bebf192867527f455313,True,5,7
b2,b2-k16-andor_dom-tree-3-0631f9f38a59,16,16,andor_dom,tree,words,40320.0,56160.0,40320.0,41320.0,1.0,1.3928571428571428,0.9757986447241046,1.3591481122942886,0.9757986447241046,49420.0,41560.0,50260.0,41580.0,47140.0,43140.0,fbe9a08a73ce5575f037a20423fdff198c637108de4103c6866d2a82619d5521,True,5,7
b2,b2-k16-andor_dom-tree-4-63621194d872,16,16,andor_dom,tree,words,47220.0,64780.0,50300.0,49980.0,0.9387673956262426,1.287872763419483,0.9447779111644657,1.2961184473789515,1.0064025610244098,50440.0,48920.0,48380.0,50480.0,45840.0,51560.0,17f9d6bb136db54edcc941d09098c3b90ca65b39e4c4efbb1cce0ab98375d033,True,5,7
b2,b2-k16-andor_dom-shared-1-98d2a1ad94ad,16,16,andor_dom,shared,words,51220.0,70820.0,55000.0,79420.0,0.9312727272727273,1.2876363636363637,0.6449257114077058,0.8917149332661798,0.6925207756232687,39000.0,49300.0,41380.0,51020.0,61680.0,76360.0,61cb2b2132400af1e104646086523433a7a1ab97ee1ca0017395caa45fe33395,True,5,7
b2,b2-k16-andor_dom-shared-2-cf190eb487c4,16,16,andor_dom,shared,words,59440.0,76540.0,59980.0,75380.0,0.9909969989996665,1.2760920306768924,0.7885380737596179,1.0153886972671797,0.7957017776598567,68920.0,66760.0,69860.0,63540.0,76320.0,78100.0,a27c9206f7b3a6994f380287bd0875302344283e44383b01cd4424959ada4433,True,5,7
b2,b2-k16-andor_dom-shared-3-b995a8e54fc8,16,16,andor_dom,shared,words,58800.0,76900.0,60040.0,93260.0,0.9793471019320453,1.2808127914723517,0.6304953892343984,0.8245764529273,0.6437915505039674,51560.0,60640.0,53500.0,60640.0,70340.0,92680.0,a858d9c33bba4c22c5645d0238026ec68895f78131c09866ba049ac1213930f0,True,5,7
b2,b2-k16-andor_dom-shared-4-00fae4d6add7,16,16,andor_dom,shared,words,55720.0,78180.0,57120.0,88720.0,0.9754901960784313,1.3686974789915967,0.6280432822362488,0.8811992786293958,0.6438232642019838,61240.0,58040.0,60960.0,56380.0,94520.0,87460.0,7b9b7ab938f677f2eeba5f8f4b683b2e08a62006f1718fd09dbd9982634affb7,True,5,7
b2,b2-k16-impeqv_dom-tree-1-e08d580f6edb,16,16,impeqv_dom,tree,words,71980.0,90520.0,72460.0,72940.0,0.9933756555340878,1.2492409605299475,0.9868384973951193,1.2410200164518783,0.9934192486975596,148760.0,72300.0,149480.0,71940.0,149440.0,72880.0,28939964043b92825c69db3a62cc0fd0e572fe878bc09d6abe48f167e8f38c56,True,5,7
b2,b2-k16-impeqv_dom-tree-2-c47a93c76ff1,16,16,impeqv_dom,tree,words,57600.0,75700.0,58100.0,58680.0,0.9913941480206541,1.3029259896729777,0.9815950920245399,1.2900477164280846,0.9901158827539196,112860.0,59580.0,110820.0,60080.0,108960.0,58980.0,b02ee6a9490f8f01dae562dfc4eaee99f6b91c56c9a55de5075e040c2c8badb0,True,5,7
b2,b2-k16-impeqv_dom-tree-3-01da67660395,16,16,impeqv_dom,tree,words,68500.0,86660.0,68620.0,68860.0,0.9982512387059166,1.2628971145438648,0.9947720011617776,1.2584954981121115,0.996514667441185,123540.0,66580.0,125840.0,67480.0,124180.0,66440.0,6eca2c4bc082b0802c1c2ec4897191c392a9aa04049295ebb289b5966f58ca11,True,5,7
b2,b2-k16-impeqv_dom-tree-4-f1d16cc1ccd8,16,16,impeqv_dom,tree,words,57600.0,74500.0,55880.0,56320.0,1.0307802433786686,1.3332140300644237,1.0227272727272727,1.3227982954545454,0.9921875,113480.0,56080.0,114120.0,55900.0,111880.0,55860.0,b2800e59b7e91c0103d66c14b98bd8f6bd2802fc6614fcd1cba5ce28391b0a8d,True,5,7
b2,b2-k16-impeqv_dom-shared-1-37e51ffa951a,16,16,impeqv_dom,shared,words,82680.0,97780.0,81300.0,99860.0,1.0169741697416974,1.2027060270602705,0.8279591427999199,0.9791708391748448,0.8141397957139996,195080.0,89220.0,185040.0,88140.0,229360.0,109840.0,3750f3194b5162b24abdb770fe535cd77b4bef4322b4e5dfa973574f347c175c,True,5,7
b2,b2-k16-impeqv_dom-shared-2-c84cd9722277,16,16,impeqv_dom,shared,words,82680.0,100020.0,89600.0,126760.0,0.9227678571428571,1.1162946428571427,0.6522562322499211,0.7890501735563269,0.7068475859892711,192700.0,83960.0,202680.0,90240.0,271480.0,125780.0,1c30a6291e46f89c84bcae3dadbeef7d015272b03ccf65928a8dfa7f459ee9b9,True,5,7
b2,b2-k16-impeqv_dom-shared-3-dd3d88c4a1c4,16,16,impeqv_dom,shared,words,75540.0,96360.0,91540.0,180380.0,0.8252130216298885,1.0526545772339961,0.41878257012972614,0.5342055660272758,0.5074842000221754,193780.0,82540.0,209040.0,94720.0,470980.0,187540.0,5d121794535354beda6ba2813e5aba86727dc7c786f7fc871639de7cbca6eb44,True,5,7
b2,b2-k16-impeqv_dom-shared-4-750f3169f2d6,16,16,impeqv_dom,shared,words,69820.0,133680.0,109960.0,126100.0,0.6349581666060385,1.2157148053837759,0.5536875495638383,1.060111022997621,0.8720063441712926,214460.0,80040.0,195640.0,116220.0,329020.0,143400.0,516f91b25b608fbd7314967bd76f9d270ad918c97cc184abb9d442d58cab63a2,True,5,7
b2,b2-k16-mixed-tree-1-d1b5689114e3,16,16,mixed,tree,words,62240.0,91140.0,58480.0,65260.0,1.0642954856361149,1.5584815321477428,0.953723567269384,1.3965675758504443,0.8961078761875575,62600.0,54500.0,85700.0,54280.0,65340.0,53660.0,cfd9c47fbac4cfe26ed662ae3188f5f7e58968533c6a4898b9d815378ce18e20,True,5,7
b2,b2-k16-mixed-tree-2-9cf5c64922ce,16,16,mixed,tree,words,48040.0,80500.0,48700.0,48500.0,0.9864476386036961,1.6529774127310062,0.9905154639175258,1.6597938144329898,1.0041237113402062,51920.0,50160.0,52880.0,49640.0,50120.0,49720.0,c4c0eb0b91911ee77095e3f1861624778ca5fc74b348b68586b378949000912b,True,5,7
b2,b2-k16-mixed-tree-3-813773e1451b,16,16,mixed,tree,words,71920.0,92880.0,70320.0,72480.0,1.0227531285551763,1.3208191126279865,0.9922737306843267,1.281456953642384,0.9701986754966887,316220.0,185840.0,420980.0,239100.0,314040.0,196120.0,a95812dc6dbc063bb8164d6abbc45375d73fcfc19d0625b01d15b5c6e8414b8e,True,5,7
b2,b2-k16-mixed-tree-4-8eb11693eacf,16,16,mixed,tree,words,83080.0,210600.0,99460.0,107300.0,0.8353106776593605,2.1174341443796503,0.774277726001864,1.962721342031687,0.9269338303821062,208860.0,92820.0,134900.0,102460.0,197820.0,146300.0,4d6d9f055df5a6ee20cb816584dc2ae46a7f5e44347816ed8de2c611a8529f3b,True,5,7
b2,b2-k16-mixed-shared-1-ee24b1b1bb48,16,16,mixed,shared,words,73200.0,98980.0,73840.0,110560.0,0.991332611050921,1.340465872156013,0.6620839363241678,0.8952604920405209,0.6678726483357453,85520.0,71380.0,88400.0,70440.0,114000.0,106640.0,c1e3d8599b12aecc02b1037e39548ef97c9b307728c1dd11c2724784ceae6cb0,True,5,7
b2,b2-k16-mixed-shared-2-bc31f42a45c2,16,16,mixed,shared,words,110480.0,143940.0,86600.0,207600.0,1.2757505773672055,1.6621247113163973,0.5321772639691715,0.6933526011560693,0.41714836223506746,105440.0,75000.0,105640.0,75200.0,234720.0,138080.0,7a725401fb035c3469721894db466607939804371e65638031032201203731b2,True,5,7
b2,b2-k16-mixed-shared-3-8dda327e304f,16,16,mixed,shared,words,80280.0,105160.0,80640.0,111520.0,0.9955357142857143,1.3040674603174602,0.71987087517934,0.9429698708751794,0.7230989956958394,146180.0,101000.0,133540.0,136860.0,205300.0,174100.0,5a5dd23628309d8254036753447cc7855664935af517dc86b3a9c8b57d120b9f,True,5,7
b2,b2-k16-mixed-shared-4-8dafe13fc96b,16,16,mixed,shared,words,89620.0,110660.0,90320.0,122480.0,0.9922497785651019,1.2251992914083258,0.7317112998040496,0.9034944480731548,0.7374265186152841,186140.0,106280.0,119240.0,111280.0,205800.0,144200.0,2b01e9e55fa763957fceaf6cf7170bb8e75ab3237ef34252d83ab4a5e9c39ccc,True,5,7
b4,b4-k8-xor_dom-tree-ab2bcaf5515c,8,16,xor_dom,tree,flat,8691.0,30640.0,8706.0,7408.0,0.9982770503101309,3.5194118998391914,1.1731911447084233,4.136069114470843,1.1752159827213824,7498.0,23831.0,8279.0,28781.0,4663.0,22202.0,823aa951aee024175797ffa99d222f8da97c11c52f04fc164a37034077636b58,True,100,7
b4,b4-k8-xor_dom-tree-ab2bcaf5515c,8,20,xor_dom,tree,flat,4735.0,22769.0,5250.0,4110.0,0.9019047619047619,4.336952380952381,1.1520681265206814,5.539902676399027,1.2773722627737227,4456.0,18156.0,5383.0,17712.0,3913.0,18206.0,823aa951aee024175797ffa99d222f8da97c11c52f04fc164a37034077636b58,True,100,7
b4,b4-k8-xor_dom-tree-ab2bcaf5515c,8,24,xor_dom,tree,flat,4521.0,19688.0,4760.0,4005.0,0.9497899159663865,4.136134453781513,1.1288389513108614,4.91585518102372,1.188514357053683,3615.0,13860.0,4097.0,14005.0,3182.0,14439.0,823aa951aee024175797ffa99d222f8da97c11c52f04fc164a37034077636b58,True,100,7
b4,b4-k8-xor_dom-shared-97977d46abf4,8,16,xor_dom,shared,flat,3391.0,17067.0,4617.0,5694.0,0.7344596058046351,3.696556205328135,0.5955391640323148,2.9973656480505797,0.8108535300316122,3193.0,14532.0,4499.0,20608.0,5485.0,30458.0,017ba139dc30dfb0539cf87bde3bc946b2d0b5ed110d6dc992ae96aeb48b8135,True,100,7
b4,b4-k8-xor_dom-shared-97977d46abf4,8,20,xor_dom,shared,flat,3140.0,14889.0,4273.0,5190.0,0.7348467119120056,3.484437163585303,0.605009633911368,2.8687861271676303,0.8233140655105973,3187.0,14008.0,4495.0,20604.0,5447.0,30301.0,017ba139dc30dfb0539cf87bde3bc946b2d0b5ed110d6dc992ae96aeb48b8135,True,100,7
b4,b4-k8-xor_dom-shared-97977d46abf4,8,24,xor_dom,shared,flat,3320.0,17119.0,4579.0,5696.0,0.7250491373662372,3.7385892116182573,0.5828651685393258,3.005442415730337,0.8038974719101124,3139.0,13593.0,4376.0,20031.0,5326.0,30009.0,017ba139dc30dfb0539cf87bde3bc946b2d0b5ed110d6dc992ae96aeb48b8135,True,100,7
b4,b4-k8-andor_dom-tree-1deffbce22ed,8,16,andor_dom,tree,flat,2488.0,15225.0,2764.0,2328.0,0.9001447178002895,5.508321273516643,1.0687285223367697,6.539948453608248,1.1872852233676976,2367.0,9499.0,2715.0,9356.0,2218.0,10767.0,1216dd8bfb814cb128b9734bec0c1c5daa4778792a3a78d9a65c1c2a8eb7d712,True,100,7
b4,b4-k8-andor_dom-tree-1deffbce22ed,8,20,andor_dom,tree,flat,2493.0,15126.0,2776.0,2356.0,0.8980547550432276,5.448847262247838,1.0581494057724958,6.420203735144312,1.1782682512733447,2292.0,9753.0,2654.0,9820.0,2091.0,10523.0,1216dd8bfb814cb128b9734bec0c1c5daa4778792a3a78d9a65c1c2a8eb7d712,True,100,7
b4,b4-k8-andor_dom-tree-1deffbce22ed,8,24,andor_dom,tree,flat,2440.0,15491.0,2712.0,2328.0,0.8997050147492626,5.712020648967552,1.0481099656357389,6.654209621993127,1.1649484536082475,2350.0,9401.0,2747.0,9602.0,2224.0,11228.0,1216dd8bfb814cb128b9734bec0c1c5daa4778792a3a78d9a65c1c2a8eb7d712,True,100,7
b4,b4-k8-andor_dom-shared-ddfd4bb6253b,8,16,andor_dom,shared,flat,5871.0,19597.0,6301.0,13250.0,0.9317568639898429,3.110141247421044,0.4430943396226415,1.4790188679245282,0.4755471698113208,5793.0,24870.0,6241.0,25077.0,12993.0,78757.0,21e6cd49b1dabe9dd26edc61b1cde6776927d9a4c3f6022ebe270e6c26d8fccd,True,100,7
b4,b4-k8-andor_dom-shared-ddfd4bb6253b,8,20,andor_dom,shared,flat,6031.0,20153.0,6407.0,13554.0,0.9413141876073046,3.1454658966755114,0.4449608971521322,1.4868673454330825,0.47270178545078945,5763.0,24623.0,6183.0,24852.0,13045.0,78756.0,21e6cd49b1dabe9dd26edc61b1cde6776927d9a4c3f6022ebe270e6c26d8fccd,True,100,7
b4,b4-k8-andor_dom-shared-ddfd4bb6253b,8,24,andor_dom,shared,flat,6119.0,20117.0,6420.0,13652.0,0.9531152647975077,3.1334890965732085,0.44821271608555524,1.4735569879871082,0.4702607676530911,6159.0,27037.0,6600.0,26165.0,13640.0,82741.0,21e6cd49b1dabe9dd26edc61b1cde6776927d9a4c3f6022ebe270e6c26d8fccd,True,100,7
b4,b4-k8-impeqv_dom-tree-d790fcb10088,8,16,impeqv_dom,tree,flat,4620.0,19093.0,4938.0,4386.0,0.9356014580801945,3.866545159983799,1.0533515731874146,4.353169174646603,1.1258549931600548,5296.0,18013.0,5924.0,17123.0,4157.0,17507.0,355abca755daacfcb02e12760e29610f3937fc96f02a8a36801d06c7752272c6,True,100,7
b4,b4-k8-impeqv_dom-tree-d790fcb10088,8,20,impeqv_dom,tree,flat,4886.0,18855.0,5201.0,4569.0,0.9394347240915208,3.6252643722361086,1.0693806084482382,4.12672357189757,1.1383234843510615,4730.0,18507.0,5216.0,18132.0,4551.0,18997.0,355abca755daacfcb02e12760e29610f3937fc96f02a8a36801d06c7752272c6,True,100,7
b4,b4-k8-impeqv_dom-tree-d790fcb10088,8,24,impeqv_dom,tree,flat,4398.0,17666.0,4894.0,4282.0,0.8986514098896609,3.609726195341234,1.0270901447921532,4.125642223260159,1.1429238673517048,4540.0,17760.0,4985.0,17729.0,4383.0,18001.0,355abca755daacfcb02e12760e29610f3937fc96f02a8a36801d06c7752272c6,True,100,7
b4,b4-k8-impeqv_dom-shared-4bd4845b3576,8,16,impeqv_dom,shared,flat,6554.0,21048.0,7630.0,8387.0,0.8589777195281783,2.7585845347313236,0.7814474782401335,2.509598187671396,0.9097412662453798,6171.0,24430.0,7301.0,28807.0,7875.0,36487.0,7615702cd3fa4a222f82f10801b889512640175fafd82cd14a65d5b92895e025,True,100,7
b4,b4-k8-impeqv_dom-shared-4bd4845b3576,8,20,impeqv_dom,shared,flat,6368.0,20355.0,7437.0,8124.0,0.8562592443189458,2.736990722065349,0.7838503200393895,2.5055391432791727,0.9154357459379616,5976.0,24079.0,7096.0,27862.0,7673.0,35937.0,7615702cd3fa4a222f82f10801b889512640175fafd82cd14a65d5b92895e025,True,100,7
b4,b4-k8-impeqv_dom-shared-4bd4845b3576,8,24,impeqv_dom,shared,flat,6274.0,21113.0,7349.0,8141.0,0.8537215947747993,2.872907878622942,0.7706669942267534,2.5934160422552512,0.9027146542193834,6076.0,23803.0,7181.0,28149.0,7706.0,35423.0,7615702cd3fa4a222f82f10801b889512640175fafd82cd14a65d5b92895e025,True,100,7
b4,b4-k8-mixed-tree-e2387dd52311,8,16,mixed,tree,flat,3671.0,17208.0,3981.0,3307.0,0.9221301180607887,4.3225320271288625,1.1100695494405806,5.203507710916238,1.2038100997883279,3516.0,12549.0,3925.0,12738.0,3140.0,12638.0,a6ffb8e839203583587a595caf3f30754611c071319effcd06249814e0098c42,True,100,7
b4,b4-k8-mixed-tree-e2387dd52311,8,20,mixed,tree,flat,3746.0,18207.0,4050.0,3289.0,0.9249382716049382,4.495555555555556,1.138948008513226,5.535725144420796,1.2313773183338401,3351.0,12014.0,3803.0,12222.0,2972.0,12434.0,a6ffb8e839203583587a595caf3f30754611c071319effcd06249814e0098c42,True,100,7
b4,b4-k8-mixed-tree-e2387dd52311,8,24,mixed,tree,flat,3658.0,17261.0,3927.0,3400.0,0.9314998726763433,4.395467277820219,1.0758823529411765,5.076764705882353,1.155,3546.0,12517.0,3972.0,12904.0,3175.0,12642.0,a6ffb8e839203583587a595caf3f30754611c071319effcd06249814e0098c42,True,100,7
b4,b4-k8-mixed-shared-af0d30e3fab9,8,16,mixed,shared,flat,5049.0,18731.0,5386.0,7038.0,0.9374303750464167,3.4777200148533236,0.717391304347826,2.661409491332765,0.7652742256322819,4805.0,22278.0,5249.0,22863.0,6721.0,37816.0,fd72235f91772c02350df5deef3c4e1419297226d4cd1f56ef6fb0057cf4caf1,True,100,7
b4,b4-k8-mixed-shared-af0d30e3fab9,8,20,mixed,shared,flat,4861.0,17542.0,5156.0,6794.0,0.9427851047323507,3.4022498060512025,0.7154842508095378,2.581984103620842,0.7589049161024434,4712.0,22575.0,5267.0,22580.0,6792.0,36478.0,fd72235f91772c02350df5deef3c4e1419297226d4cd1f56ef6fb0057cf4caf1,True,100,7
b4,b4-k8-mixed-shared-af0d30e3fab9,8,24,mixed,shared,flat,5216.0,20022.0,5619.0,7378.0,0.9282790532123154,3.563267485317672,0.7069666576307942,2.7137435619409054,0.7615885063702901,4989.0,23024.0,5418.0,23185.0,6930.0,38010.0,fd72235f91772c02350df5deef3c4e1419297226d4cd1f56ef6fb0057cf4caf1,True,100,7
