schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
round_robin,live_k=16/family=xor_dom,16,0.8666864492993578,0.8731869826273442,0.8349847422632296,0.8971212662721233,formula,0.0741588752893538,15,16
round_robin,live_k=16/family=andor_dom,16,0.96536719124382,0.9641202995612177,0.9297143256650734,1.0034967141420221,formula,0.08277584664286289,15,16
round_robin,live_k=16/family=impeqv_dom,16,1.0303982662823987,1.0379450040842408,1.0008558682987332,1.0551849576759054,formula,0.056789748494011486,15,16
round_robin,live_k=16/family=mixed,16,0.9899747448712407,0.9901612915921064,0.9593726889236013,1.0227990704938839,formula,0.06677474379296292,15,16
round_robin,live_k=16/shape=tree,32,0.9935146663731741,1.0070995027771525,0.9633071265119374,1.0218147591926763,formula,0.087540269289464,31,32
round_robin,live_k=16/shape=shared,32,0.9298600845192817,0.9313971829412405,0.9016197992175582,0.958281164322856,formula,0.09083405450225597,31,32
round_robin,family=xor_dom/shape=tree,24,0.8577371897240255,0.8575460408958856,0.828121666956558,0.8897365243482871,formula,0.09407269299617735,23,24
round_robin,family=xor_dom/shape=shared,24,0.7566792171023999,0.7835911384171377,0.7009104699837893,0.8069876190477104,formula,0.17832739326126995,23,24
round_robin,family=andor_dom/shape=tree,24,0.9703391839979204,0.969163607881085,0.95012638890113,0.994570060417152,formula,0.057251482500516905,23,24
round_robin,family=andor_dom/shape=shared,24,0.8686389251078411,0.8852578014024073,0.8446972379181805,0.8935128489134051,formula,0.07417516233862595,23,24
round_robin,family=impeqv_dom/shape=tree,24,1.0115335985323015,1.0125130401264402,0.9943526192560235,1.0257720763928209,formula,0.03864878957376859,23,24
round_robin,family=impeqv_dom/shape=shared,24,0.9723092100657996,0.9996587406913641,0.9353521845756348,1.0052005856832682,formula,0.09084689582800977,23,24
round_robin,family=mixed/shape=tree,24,1.0084149171482943,1.0044104376951992,0.9898432471064272,1.025818528966016,formula,0.046469108461602286,23,24
round_robin,family=mixed/shape=shared,24,0.8566749335899945,0.9002919069523837,0.8115872683606378,0.8992703053709759,formula,0.1324492372901702,23,24
round_robin,all,192,0.9086750781004267,0.9342675710296645,0.8974057078200783,0.9189435199684985,stratified_by_cell,0.13690769904911712,191,192
