n_vars,round,order,null_backend_total_s,trace_backend_total_s,null_wrapper_total_s,trace_wrapper_total_s,trace_over_null_ratio,trace_minus_null_s,exact_match
12,49,trace-null,0.0008798000053502619,0.000818300002720207,0.0008881999528966844,0.0010876000160351396,1.2244990697062663,0.00019940006313845515,True
12,50,null-trace,0.0008223000331781805,0.000791700033005327,0.0008304999792017043,0.0010465000523254275,1.260084381135503,0.00021600007312372327,True
12,51,trace-null,0.0009447000338695943,0.000804100011009723,0.0009532000403851271,0.001121699984651059,1.1767729092813004,0.00016849994426593184,True
12,52,null-trace,0.0008064000285230577,0.0008029000018723309,0.0008139000274240971,0.0010741999722085893,1.3198180808622315,0.00026029994478449225,True
12,53,trace-null,0.0008057000231929123,0.0008177999989129603,0.0008129000198096037,0.0010605999850668013,1.3047114764681806,0.0002476999652571976,True
12,54,null-trace,0.0007939999923110008,0.0007919999770820141,0.0008010000456124544,0.001040999952238053,1.2996253345305266,0.00023999990662559867,True
12,55,trace-null,0.000875400030054152,0.0007980000227689743,0.0008833000320009887,0.0010356000275351107,1.1724215895125785,0.000152299995534122,True
12,56,null-trace,0.0007819999591447413,0.0008100999984890223,0.0007890999549999833,0.0011422000243328512,1.4474719167014467,0.00035310006933286786,True
12,57,trace-null,0.001046899997163564,0.0008018000517040491,0.0010565000120550394,0.001164900022558868,1.1026029429881175,0.00010840001050382853,True
12,58,null-trace,0.0007832000264897943,0.0007634999928995967,0.0007910000276751816,0.0010873000137507915,1.3745890969769767,0.0002962999860756099,True
12,59,trace-null,0.0007511000148952007,0.0007710999925620854,0.0007586000137962401,0.001011700020171702,1.3336409198160712,0.0002531000063754618,True
12,60,null-trace,0.0009153999853879213,0.0008328999974764884,0.0009244999964721501,0.0011101000127382576,1.200757184396267,0.00018560001626610756,True
12,61,trace-null,0.0007865999941714108,0.0008003999828360975,0.0007944999961182475,0.001052799983881414,1.3251101183450766,0.00025829998776316643,True
12,62,null-trace,0.0007807999500073493,0.0007603000267408788,0.000788399949669838,0.0010072000441141427,1.2775242369509696,0.0002188000944443047,True
12,63,trace-null,0.0008025999995879829,0.0008122000144794583,0.0008101999992504716,0.0011122000287286937,1.3727475064892705,0.00030200002947822213,True
12,64,null-trace,0.0008695999858900905,0.000793200044427067,0.0008774000452831388,0.0010511000291444361,1.1979712501670137,0.00017369998386129737,True
12,65,trace-null,0.0007922000368125737,0.0008042999543249607,0.0007998000364750624,0.0010418999590910971,1.3027005646099183,0.00024209992261603475,True
12,66,null-trace,0.0007903000223450363,0.0007724000024609268,0.0007975000189617276,0.0010156999924220145,1.273604975889986,0.00021819997346028686,True
12,67,trace-null,0.0007856999873183668,0.0007860999903641641,0.0007968999561853707,0.0010241999989375472,1.2852303366161852,0.00022730004275217652,True
12,68,null-trace,0.0007714999956078827,0.0010073999874293804,0.0007785999914631248,0.0013562000240199268,1.741844385936084,0.000577600032556802,True
12,69,trace-null,0.0008394999895244837,0.0009282000246457756,0.0008490000036545098,0.0011983999866060913,1.4115429699029372,0.0003493999829515815,True
12,70,null-trace,0.000790199963375926,0.0007957000052556396,0.0007982999668456614,0.0010602999827824533,1.3281974531103111,0.0002620000159367919,True
12,71,trace-null,0.0008232000400312245,0.0008131999638862908,0.0008310000412166119,0.0010642999550327659,1.2807459714136658,0.000233299913816154,True
12,72,null-trace,0.0008211000240407884,0.0008773999870754778,0.0008286000229418278,0.0011396000045351684,1.3753318525012574,0.00031099998159334064,True
12,73,trace-null,0.0009095999994315207,0.0008129000198096037,0.0009189000120386481,0.0011965000303462148,1.3021003533253748,0.00027760001830756664,True
12,74,null-trace,0.0008157999836839736,0.001057300018146634,0.0008236999856308103,0.0014736999874003232,1.7891222691617827,0.0006500000017695129,True
12,75,trace-null,0.0009858999983407557,0.0013397999573498964,0.0009952000109478831,0.0016219000099226832,1.6297226608527633,0.0006266999989748001,True
12,76,null-trace,0.0008607999770902097,0.0008649000083096325,0.0008691999828442931,0.0011452999897301197,1.3176484265247468,0.0002761000068858266,True
12,77,trace-null,0.0010080999927595258,0.0014541000127792358,0.0010180000099353492,0.00178980000782758,1.7581532321804652,0.0007717999978922307,True
12,78,null-trace,0.000984199985396117,0.0009412000072188675,0.0009959000162780285,0.0013315000105649233,1.3369816134165062,0.0003355999942868948,True
12,79,trace-null,0.0009030000073835254,0.0008765999809838831,0.0009120000177063048,0.0011658999719657004,1.2783990672477816,0.0002538999542593956,True
12,80,null-trace,0.0008706000517122447,0.0008637999999336898,0.0008798000053502619,0.0011470000026747584,1.3037053827001515,0.0002671999973244965,True
12,81,trace-null,0.0009162999922409654,0.005153600010089576,0.0009270000155083835,0.005495399993378669,5.928155233487124,0.0045683999778702855,True
12,82,null-trace,0.0008523000287823379,0.0008238000445999205,0.0008610999793745577,0.0012091000098735094,1.4041342919921034,0.0003480000304989517,True
12,83,trace-null,0.0009103000047616661,0.0009641999495215714,0.0009199999622069299,0.0013350999797694385,1.4511956897984553,0.0004151000175625086,True
12,84,null-trace,0.0008550999918952584,0.0008371999720111489,0.0008633999968878925,0.0011168000055477023,1.2934908612151783,0.00025340000865980983,True
12,85,trace-null,0.0008909000316634774,0.0008649000083096325,0.0008995999814942479,0.0011309999972581863,1.2572254563406946,0.00023140001576393843,True
12,86,null-trace,0.0008424000116065145,0.0008800000068731606,0.0008504000143148005,0.0011493000201880932,1.3514816566814474,0.0002989000058732927,True
12,87,trace-null,0.0008817000780254602,0.0008578000124543905,0.0008900999673642218,0.0011151000508107245,1.2527806894688205,0.00022500008344650269,True
12,88,null-trace,0.0016602999530732632,0.0017668000073172152,0.0016763999592512846,0.002445099991746247,1.458542144583611,0.0007687000324949622,True
12,89,trace-null,0.0016471999697387218,0.0016790999798104167,0.00166529999114573,0.0022530999849550426,1.3529694330958981,0.0005877999938093126,True
12,90,null-trace,0.00105339998845011,0.0009239999926649034,0.0010644000140018761,0.0013223999994806945,1.2423900620865302,0.0002579999854788184,True
12,91,trace-null,0.0008650000090710819,0.0008631999953649938,0.000873900018632412,0.0011312999995425344,1.2945416814533706,0.0002573999809101224,True
12,92,null-trace,0.0008433999610133469,0.0008704000501893461,0.0008559999987483025,0.0011522999848239124,1.3461448440524282,0.0002962999860756099,True
12,93,trace-null,0.001165200024843216,0.0008459000382572412,0.0011802000226452947,0.0013213999918662012,1.1196407104826362,0.0001411999692209065,True
