schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
round_robin,live_k=16/family=mixed,16,0.9465004695175532,0.9409024263087119,0.9217651968698378,0.9708228616309806,formula,0.053731622225087136,15,16
round_robin,live_k=16/shape=tree,32,0.9582841446982169,0.9804429833342648,0.9380925570934028,0.9761278605171793,formula,0.05874724587513503,31,32
round_robin,live_k=16/shape=shared,32,0.8932195094921004,0.8940474669622638,0.8688558248990218,0.9178375913006885,formula,0.08408103371285595,31,32
round_robin,family=xor_dom/shape=tree,24,0.8590764598121652,0.8631087868018279,0.8335144549860968,0.8855084519000542,formula,0.07901101977546467,23,24
round_robin,family=xor_dom/shape=shared,24,0.7442410182319796,0.7586040272200266,0.691009682157779,0.7924039014069161,formula,0.17213220441429614,23,24
round_robin,family=andor_dom/shape=tree,24,0.9537056508895868,0.9538692415111807,0.9391416879593194,0.9687046881851231,formula,0.04037375066055634,23,24
round_robin,family=andor_dom/shape=shared,24,0.8534354405239881,0.8629294472616629,0.8330368936356898,0.8728138531700643,formula,0.0614707764773712,23,24
round_robin,family=impeqv_dom/shape=tree,24,0.9906877660576792,0.9909402537751542,0.9788129729447081,0.999988715739888,formula,0.027551617492058984,23,24
round_robin,family=impeqv_dom/shape=shared,24,0.9539749864452697,0.9922406941791145,0.9191819876305088,0.9844358207537394,formula,0.08627416214412421,23,24
round_robin,family=mixed/shape=tree,24,0.9842608915010009,0.9909457131250475,0.9721345078427089,0.9946754886164445,formula,0.02870416799357523,23,24
round_robin,family=mixed/shape=shared,24,0.8426997218039852,0.8864255834939132,0.7977401899055112,0.8844161907283635,formula,0.13340641959120492,23,24
round_robin,all,192,0.8939709671034177,0.9259488990991018,0.8833826550705723,0.9039016762122013,stratified_by_cell,0.12991027173190223,191,192
